"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","02609708","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"c9cadc91-14e5-4122-af35-812f0430a571",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"2",NA,"FR","Herbarium Senckenbergianum","FR-0038031","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves",NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,"Brazil",NA,NA,"Igarassu, Usina Sao José, Mata de Cruzinha, borda da mata",-34.897783,-7.695,NA,NA,NA,"Eugenia tumescens B.S.Amorim & M.Alves"
