"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","39549","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Sobral, M","2017-04-01T00:00:00.000+0000",NA,"555","Figueira, M; Schindler, B; Pessoa, MCR; Barbosa, MR",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.3958,-6.5957,"Arvoreta, em floresta perturbada, aprox. 2 m alt., DAP 2 cm, folhas pendentes, com aspecto de murchamento, frutos imaturos verdes, levemente costados, lobos do cálice conspícuos, amarelados; Floresta Estacional Tropical Submontana (Br","BRA:UFS:ASE:0000039549",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"2",NA,"UFPB","JPB","63530","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Sobral, M","2017-04-01T00:00:00.000+0000",NA,"555","Figueira, M; Schindler, B; Pessoa, MC; Barbosa, MR",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.6661,-6.9992,"Arvoreta, em floresta perturbada, aprox. 2 m alt., DAP 2 cm, folhas pendentes, com aspecto de murchamento, frutos imaturos verdes, levemente costados, lobos do cálice conspícuos, amarelados.; Arvoreta, em floresta perturbada, aprox. 2","BRA:UFPB:JPB:0000063530",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"3","2018-04-25T14:54:57.000+0000","JBRJ","RB","RB01385241","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","M. Sobral",NA,NA,"555","M. Figueira; et al",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.666111,-6.999167,NA,"urn:catalog:JBRJ:RB:1385241",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"4",NA,"IPA","IPA","80257","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Sobral, M.","2017-04-01T00:00:00.000+0000",NA,"555","Figueira, M.; et al.; et al.",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.660556,-6.999167,NA,"BRA:IPA:IPA:0000080257",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"5",NA,"Universidade Federal de Sergipe, UFS","ASE","38537","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C; Freire, GS","2017-05-03T00:00:00.000+0000",NA,"844","Farias, MCV; Freire, GS; Nunes, SS",2017,4,27,"Brazil","Sergipe","Brejo Grande","Brejão dos Negros, Assentamento Santa Cruz",-36.27447,-10.290503,"Arbusto com cerca de 3m. Com folhas opostas e simples. Inflorescência estaminada creme.; Restinga","BRA:UFS:ASE:0000038537",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"6",NA,"Universidade Federal de Sergipe, UFS","ASE","37405","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Andrade, RS","2016-08-17T00:00:00.000+0000",NA,"724","Farias, MCV; Santana, JP; Andrade, RS",2016,7,22,"Brazil","Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira",-36.2717,-10.2909,"Arbusto. Ca. de 4 m. Frutos verdes.; Restinga","BRA:UFS:ASE:0000037405",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"7",NA,"Universidade Federal de Sergipe, UFS","ASE","33423","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C",NA,NA,"301","Santana, JP; Silvestre, SMS; Albuquerque N.M.",2015,3,7,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Rio Fundo.",-37.1944,-11.0429,"Arbusto, 4m, flores e botões brancos.; Mata Atlântica.","BRA:UFS:ASE:0000033423",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","32418","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C","2015-05-27T00:00:00.000+0000",NA,"919","Santos, LAS",2014,4,2,"Brazil","Sergipe","Itabaianinha",NA,-37.79,-11.273889,"Árvore, casca externa marrom, fina e casca interna amarelada. Número do conglomerado: 159, coordenadas UTM do ponto central : E ( 630969 m) e N ( 8751133 m), número da subunidade: 02, número da subparcela: 10, número da árvore: 1RF8.","BRA:UFS:ASE:0000032418",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"9",NA,"Reserva Natural Vale (CVRD)","CVRD","15017","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Geovane S. Siqueira","2015-03-25T00:00:00.000+0000",NA,"2031","Amorim, B.S.",2014,9,4,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga de moita","BRA:CVRD:CVRD:0000015017",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"10",NA,"UEFS","HUEFS","230311","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine",NA,NA,NA,"1956","Costa-Lima, J.L.",2014,11,21,"Brazil","Pernambuco","Carnaíba","Serra do Boqueirão, ca. de 11 Km rodovia PE-320, acesso pela Igrejinha na rodovia (ca. de 6 Km da sede municipal de Afogados da Ingazeira)",-37.761111,-7.693611,"Savana Estépica, Neossolo Litólico Eutrófico","BRA:UEFS:HUEFS:0000230311",NA,"Eugenia brejoensis Mazine",NA,NA,NA
