"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"ULM","Herbarium University Ulm","7311","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"2","2016-03-17T12:22:31.000+0000","MNHN","P","P05131605","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131605",NA,"Myrcia hebepetala DC.",NA
"3","2016-03-17T12:22:31.000+0000","MNHN","P","P05131607","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131607",NA,"Myrcia hebepetala DC.",NA
"4",NA,"F","Botany","V0105309F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9fc000f6-081a-4df0-b588-c89ce3333056",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"5",NA,"ULM","Herbarium University Ulm","7290","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","M. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"6",NA,"MBM","Museu Botanico Municipal Curritiba, Brasilia","18268","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","Sobral M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"7","2016-05-09T00:00:00.000+0000","E","E","E00779720","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00779720",NA,"Myrcia hebepetala DC.",NA
"8",NA,"F","Botany","V0105308F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"718b99b1-a1ca-4edd-bb7e-12fde85529bf",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"9",NA,"F","Botany","V0105310F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"5fc96b7e-9cc2-4308-8f78-c9297c91561f",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"10",NA,"F","Botany","V0105306F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"434ce0c6-6ed9-451b-9bcc-ced1bf221e5d",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"11",NA,"F","Botany","V0105307F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"faa89062-6c6d-4759-9cd3-5bd6f44292f6",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","50445","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000050445",NA,"Myrcia hebepetala DC.",NA
"13",NA,"ULM","Herbarium University Ulm","31804","Myrcia affinis Cambess.",NA,"Myrtaceae","Myrcia","affinis",NA,"Cambess.","Sobral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrcia affinis Cambess.",NA
"14",NA,"ULM","Herbarium University Ulm","3923","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","Kawasaki M.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"15",NA,"ULM","Herbarium University Ulm","18269","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","Sobral M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"16",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","32408","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000032408",NA,"Myrcia hebepetala DC.",NA
"17",NA,"F","Botany","V0105311F","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d21a621a-75f8-4208-88b3-ee5e901d99de",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"18","2016-05-11T00:00:00.000+0000","E","E","E00779868","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00779868",NA,"Myrcia hebepetala DC.",NA
"19","2016-03-17T12:22:31.000+0000","MNHN","P","P05131606","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131606",NA,"Myrcia hebepetala DC.",NA
