"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0105366F","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e458a4dd-12aa-4d7e-b5e7-d776b67b7352",NA,"Gomidesia martiana Berg"
"2","2015-09-04T20:39:08.000+0000","MNHN","P","P05131746","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131746",NA,"Myrcia vittoriana Kiaersk."
"3",NA,"F","Botany","V0105788F","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f725f0a1-2715-472f-8215-0469109219c2",NA,"Gomidesia martiana Berg"
"4",NA,"F","Botany","V0105365F","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9f2df857-634e-4df0-89b0-118dc9e35679",NA,"Gomidesia martiana Berg"
"5",NA,"NY","NY","02706037","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"4d7a9a16-b383-4428-ba34-a55b1bc3243f",NA,"Myrcia vittoriana Kiaersk."
"6",NA,"F","Botany","V0105364F","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"a4758bda-45ad-4d62-bc97-0359ca340bf7",NA,"Gomidesia martiana Berg"
"7","2015-09-04T20:39:08.000+0000","MNHN","P","P05131745","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131745",NA,"Myrcia vittoriana Kiaersk."
"8","2/06/17 16:09","INPA","INPA","142297","Myrcia vittoriana",NA,"Myrtaceae","Myrcia",NA,NA,"Kiaersk.","Amorim, BS",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Alto da Boa Vista, Vale Encantado",NA,NA,NA,NA,NA,"Myrcia vittoriana Kiaersk."
"9","2/06/17 16:09","INPA","INPA","142311","Myrcia vittoriana",NA,"Myrtaceae","Myrcia",NA,NA,"Kiaersk.","Amorim, BS",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Restinga de Jacarepagu��, mata de restinga ao lado sul da pedra de Itauna",NA,NA,NA,NA,NA,"Myrcia vittoriana Kiaersk."
"10","2014-07-07T17:53:33.000+0000","JBRJ","RB","RB00520397","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,NA,NA,NA,1930,5,12,"Brazil","São Paulo","São Paulo","Bairro do Gomez.",NA,NA,"Árvore de rápido crescimento.","urn:catalog:JBRJ:RB:520397",NA,"Gomidesia martiana Berg"
