"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2018-04-20T14:39:44.000+0000","JBRJ","RB","RB01385068","Myrcia retorta Cambess.","cf.","Myrtaceae","Myrcia","retorta","Cambess.","C.T.Oliveira","2017-06-29T00:00:00.000+0000",NA,"607",NA,"A.S.Quaresma; C.T.Oliveira",2017,5,16,"Brazil","Minas Gerais","Itambé do Mato Dentro","Área PSSE 318",-43.316389,-19.374722,NA,"urn:catalog:JBRJ:RB:1385068",NA,"Myrcia retorta Cambess.",NA,NA
"2",NA,"UCS","HUCS","46562","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Oliveira, A. .A.","2015-02-04T00:00:00.000+0000",NA,"1085",NA,"Oliveira, A. .A.",2015,2,4,"Brazil","Santa Catarina","Rio Rufino","Morro das Torres",-49.86,-27.9,"Fruto vermelho - IFFSC 2/214/Florística Entorno - Doação FURB 45671; Floresta Ombrófila Mista Alto Montana; Estágio Avançado; borda da mata","BRA:UCS:HUCS:0000046562",NA,"Myrcia retorta Cambess.",NA,NA
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","45671","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Oliveira, AA de","2015-02-04T00:00:00.000+0000",NA,"1085",NA,"Oliveira, A.A. de",2015,2,4,"Brazil","Santa Catarina","Rio Rufino","Morro das Torres.",-49.86,-27.9,"Florística Entorno IFFSC 214","BRA:FURB:FURB:0000045671",NA,"Myrcia retorta Cambess.",NA,NA
"4",NA,"UCS","HUCS","40368","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Barboza, E.","2012-01-01T00:00:00.000+0000",NA,"8556",NA,"Ribas, O.S.; Silva, J.M.; Poliquesi, C. .B.",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",0,0,"arvoreta 4m, frutos avermelhados; campo cerrado","BRA:UCS:HUCS:0000040368",NA,"Myrcia retorta Cambess.",NA,NA
"5",NA,"Universidade Regional de Blumenau, FURB","FURB","40807","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Barbosa, E","2012-01-01T00:00:00.000+0000",NA,"8556",NA,"Ribas, O.S.",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.",NA,NA,NA,"BRA:FURB:FURB:0000040807",NA,"Myrcia retorta Cambess.",NA,NA
"6",NA,"Universidade Estadual de Londrina, UEL","FUEL","52036","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Barbosa, E","2012-01-01T00:00:00.000+0000",NA,"8556",NA,"Ribas, OS; Silva, JM; Poliquesi, CB",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado, campo cerrado",0,0,"Arvoreta 4 m, frutos avermelhados.","BRA:UEL:FUEL:0000052036",NA,"Myrcia retorta Cambess.",NA,NA
"7",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","65066","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","E. Barboza","2012-01-01T00:00:00.000+0000",NA,"8556",NA,"O.S. Ribas; J.M. Silva; C.B. Poliquesi",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",0,0,"Arvoreta 4m, frutos avermelhados. Campo cerrado.","BRA:UFJF:CESJ:0000065066",NA,"Myrcia retorta Cambess.",NA,NA
"8",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","169397","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2012-01-01T00:00:00.000+0000",NA,"15027",NA,"Sobral, M",2012,9,28,"Brazil","Minas Gerais","Ouro Branco",NA,-43.896667,-21.1875,NA,"BRA:UFMG:BHCB:0000169397",NA,"Myrcia retorta Cambess.",NA,NA
"9",NA,"UFSJ","HUFSJ","5032","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2013-01-01T00:00:00.000+0000",NA,"1098",NA,"Menini Neto, L; Furtado, SG; Gonzaga, DR",2012,10,13,"Brazil","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio, mata à beira da estrada ente o Garrafão e o Centro de Pesquisas. Floresta Ombrófila Mista.",-44.735278,-22.153331,"Árvore, ca. 3,5m de altura, na borda de floresta ombrófila mista. Botões verde-claros.","BRA:UFSJ:HUFSJ:0000005032",NA,"Myrcia retorta Cambess.",NA,NA
"10",NA,"UFSJ","HUFSJ","2546","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2011-01-01T00:00:00.000+0000",NA,"14170",NA,"Sobral, M",2011,8,21,"Brazil","Minas Gerais","Minduri","Estrada para Chapada das Perdizes",-44.604389,-21.631028,"Árvore 3 m, em beira de mata junto a curso d'água; córtex rugoso; frutos imaturos.","BRA:UFSJ:HUFSJ:0000002546",NA,"Myrcia retorta Cambess.",NA,NA
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","159696","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"824",NA,"Vidal, CV; Mansur, T; Tameirão Neto, E",2011,9,6,"Brazil","Minas Gerais","Brumadinho","Serra da Moeda",-43.983906,-20.107833,"Floresta semidecidual, arbóreo","BRA:UFMG:BHCB:0000159696",NA,"Myrcia retorta Cambess.",NA,NA
"12",NA,"HUCP",NA,"23956","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Lozano, E",NA,NA,"623",NA,"Ariati, V; Lozano, E",2011,12,17,"Brazil","Paraná",NA,NA,0,0,NA,"23883",NA,"Myrcia retorta Cambess.",NA,NA
"13",NA,"Universidade Estadual de Londrina, UEL","FUEL","45978","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2008-04-01T00:00:00.000+0000",NA,"145",NA,"Verdi, M; Dreveck, S; Godoy, MB",2008,1,16,"Brazil","Santa Catarina","São Bento do Sul","Minas de Caulim",0,0,"Florística IFSC 1024. FOM.","BRA:UEL:FUEL:0000045978",NA,"Myrcia retorta Cambess.",NA,NA
"14","2017-10-19T06:49:46.000+0000","JBRJ","RB","RB00695584","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral",NA,NA,"24",NA,"C. T. Oliveira; L. L. Giacomin",2008,8,26,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico Conceição.",-43.526667,-20.093611,"Arbusto de 2m crescendo entre as rochas, frutos negros","urn:catalog:JBRJ:RB:695584",NA,"Myrcia retorta Cambess.",NA,NA
"15",NA,"UFV","VIC","19556","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"s.n.",NA,"Santos, M.F.; et al.",2006,1,10,"Brazil","Minas Gerais","Ouro Branco","Serra de Ouro Branco",0,0,"Arvoreta de 2 m, folhas discolores, frutos maduros rubros a vináceos","BRA:UFV:VIC:0000019556",NA,"Myrcia retorta Cambess.",NA,NA
"16",NA,"UFV","VIC","019554","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"63",NA,"Santos, M.F.; et al.",2006,1,9,"Brazil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Em mata na borda de Capão.",0,0,"Arvoreta de 1,8 m, folhas discolores, frutos maduros rubros a negros.","BRA:UFV:VIC:0000019554",NA,"Myrcia retorta Cambess.",NA,NA
"17",NA,"USP","SPF","223114","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Santos, MF","2015-01-01T00:00:00.000+0000",NA,"1661",NA,"Romão, GO",2006,9,7,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina, Acesso pela rodovia Governador José Richa (BR 476), km 70-71 na entrada indicada pela placa para a Fazenda Turbay; a 9 km da BR em estrada de terra com acesso á Chácara Serra da Bocaina.",-49.025839,-25.058614,NA,"BRA:USP:SPF:0000223114",NA,"Myrcia retorta Cambess.",NA,NA
"18",NA,"USP","SPF","192075","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Santos, MF","2006-01-01T00:00:00.000+0000",NA,"130",NA,"Foresto, EB",2005,10,31,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",0,0,NA,"BRA:USP:SPF:0000192075",NA,"Myrcia retorta Cambess.",NA,NA
"19",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","96536","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2017-11-16T00:00:00.000+0000",NA,"4210",NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM",2005,11,21,"Brazil","Paraná","Balsa Nova","Serra de São Luiz do Purunã., Estrada velha próxim. Antena",-49.638889,-25.468056,NA,"BRA:UFMG:BHCB:0000096536",NA,"Myrcia retorta Cambess.",NA,NA
"20",NA,"USP","SPF","174457","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2005-01-01T00:00:00.000+0000",NA,"5780",NA,"Ribas, OS",2004,1,16,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina",0,0,NA,"BRA:USP:SPF:0000174457",NA,"Myrcia retorta Cambess.",NA,NA
"21",NA,"UCS","HUCS","26924","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M.","2005-01-01T00:00:00.000+0000",NA,"5805",NA,"Ribas, O.S.; Silva, J.M.; Simon, G. .F.",2004,1,16,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina-Floresta Ombrófila densa altomontana",0,0,"arbusto 1,50m fruto imaturo; encosta do morro","BRA:UCS:HUCS:0000026924",NA,"Myrcia retorta Cambess.",NA,NA
"22",NA,"UnB","UB","132024","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2005-01-01T00:00:00.000+0000",NA,"5805",NA,"Ribas, OS",2004,1,16,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina",0,0,"Fruto imaturo.; Arbusto 1,5m.; Floresta ombrófila","BRA:UnB:UB:0000132024",NA,"Myrcia retorta Cambess.",NA,NA
"23",NA,"MBM","MBM","291543","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M",NA,NA,"5780",NA,"Ribas, OS; Silva, JM; Simon, GF",2004,1,16,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina",0,0,NA,"BRA:MBM:MBM:0000291543",NA,"Myrcia retorta Cambess.",NA,NA
