"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFRB","HURB","15724","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.",NA,NA,NA,"2713",NA,"Costa, G.; Correia, F.R.; Vitório, C.D.P.",2017,8,19,"Brazil","Bahia","Jaguaripe","Praia do Garcês;",NA,NA,"Hábito: árvore","BRA:UFRB:HURB:0000015724",NA,"Eugenia astringens Cambess."
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","124855","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2016-09-01T00:00:00.000+0000",NA,"24756",NA,"Guedes, ML; Alunos de Botânica Econômica",2016,4,29,"Brazil","Bahia","Porto Seguro","Trancoso",-39.05,-16.433333,"Folhas cartáceas, discolores. Frutos imaturos verdes e maduros vináceos.","BRA:UFBA:ALCB:0000124855",NA,"Eugenia astringens Cambess."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","125518","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2016-12-01T00:00:00.000+0000",NA,"24859",NA,"Guedes, ML; Alunos de Botânica BIO C05",2016,5,29,"Brazil","Bahia","Conde","Litoral Norte, Barra do Tariri.",-37.6,-11.8,"Folhas cartáceas, discolores. Inflorescências caulinares, flores em botões.","BRA:UFBA:ALCB:0000125518",NA,"Eugenia astringens Cambess."
"4",NA,"UFRB","HURB","16512","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","M.L.Guedes","2016-12-01T00:00:00.000+0000",NA,"24859",NA,"Guedes, M.L.; Alunos de BIOC05-2016.1",2016,5,29,"Brazil","Bahia","Conde","Litoral Norte; Barra do Tariri",-37.6,-11.8,"Flores: em botões; Hábito: arbusto","BRA:UFRB:HURB:0000016512",NA,"Eugenia astringens Cambess."
"5",NA,"Instituto de Botânica, IBT","SP","477083","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2014-03-01T00:00:00.000+0000",NA,"21282",NA,"Guedes, ML; Gomes, FS; Kelmo, F; et al.",2014,1,31,"Brazil","Bahia","Jandaíra","Litoral nrote, Mangue Seco",-37.783333,-11.55,NA,"BRA:IBt:SP:0000477083",NA,"Eugenia astringens Cambess."
"6",NA,"UnB","UB","196861","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Proença, CEB","2014-01-01T00:00:00.000+0000",NA,"4615",NA,"Proença, CEB; Carvalho, PS; Landim, MF; Miranda, SC",2014,1,12,"Brazil","Bahia","Mata de São João","Entre a Linha Verde e o Castelo Garcia d'Ávila",-38.003056,-12.573889,"Árvore 6m. Frutos verdes imaturos e maduros, amadurecendo na sequência verde, rosado do lado da insolação, carmim e atro-purpúreo; lobos do cálice também atropurpúreos, adpressos ao disco ovariano; embrião verde pálido, conferruminado, em forma de C","BRA:UnB:UB:0000196861",NA,"Eugenia astringens Cambess."
"7",NA,"UFRB","HURB","8180","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","M.L. Guedes","2014-05-01T00:00:00.000+0000",NA,"21351",NA,"Guedes, M.L.; Costa, T.F.",2014,4,5,"Brazil","Bahia","Barra do Itariri","Caminho para o Farol;",-38,-11.813611,"Flores: passadas; Hábito: arbusto","BRA:UFRB:HURB:0000008180",NA,"Eugenia astringens Cambess."
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113776","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2014-05-01T00:00:00.000+0000",NA,"21513",NA,"Guedes, ML; Porto Lima, UU; Alunos de Botânica BIO C05; Fernandes, I; Costa, TF",2014,4,26,"Brazil","Bahia","Camaçari","Caminho para Diogo",-37.6,-11.8,"Folhas cartáceas, discolores. Inflorescência cauliflora em botões.","BRA:UFBA:ALCB:0000113776",NA,"Eugenia astringens Cambess."
"9",NA,"MBM","MBM","390575","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Brotto, ML","2014-08-04T00:00:00.000+0000",NA,"1734",NA,"Brotto, ML; Picoli, AC",2014,7,15,"Brazil","Paraná","Guaraqueçaba","PARNA do Superagui, Barra do Superagui",-48.238333,-25.464722,"Arbusto de 1,8m; frutos cor vinho.; Formação Pioneira com Influência Marinha (restinga herbáceo-arbustiva).","BRA:MBM:MBM:0000390575",NA,"Eugenia astringens Cambess."
"10",NA,"UFRB","HURB","10308","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.",NA,NA,NA,"22930",NA,"Guedes, M.L.; Alunos de Botânica Econômica",2014,7,26,"Brazil","Bahia","Jandaíra","Litoral Norte, Mangue Seco;",-37.783333,-11.55,"Hábito: arbusto","BRA:UFRB:HURB:0000010308",NA,"Eugenia astringens Cambess."
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128730","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Stadnik, A","2017-06-01T00:00:00.000+0000",NA,"4",NA,"Nascimento, FCG; Silva, INNS",2013,3,19,"Brazil","Bahia","Una","Povoado de Comandatuba, Faz. Bolandeira.",-38.994722,-15.334444,"Com ca. 3,0 a 3,5 m de alt. Folhas opostas dística, peninervea, membranacea, tetrâmera, oblonga-lanceolata. Flores pequenas brancas, bipenada.; Vegetação típica de cerrado, área restrita entre o mangue a leste. Restinga ao Sul e Mata","BRA:UFBA:ALCB:0000128730",NA,"Eugenia astringens Cambess."
"12",NA,"UFSJ","HUFSJ","5400","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Sobral, M","2013-01-01T00:00:00.000+0000",NA,"4",NA,"Nascimento, Fdas; Silva, INNS",2013,3,19,"Brazil","Bahia","Una","Povoado de Comandatuba, Fazenda Bolandeira. Vegetação típica de cerrado, área de restrita entre o mangue a leste. Restinga ao Sul e Mata hig",-38.994722,-15.344444,"Arbusto com ca. 3 a 3,5m de altura. Folhas opostas dística, peninervea, mambranacea, tetrâmera, oblonga-lanceolata. Flores pequenas brancas, bipenada.","BRA:UFSJ:HUFSJ:0000005400",NA,"Eugenia astringens Cambess."
"13",NA,"Universidade Federal da Bahia (UFBA)","ALCB","111225","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2013-12-01T00:00:00.000+0000",NA,"20982",NA,"Guedes, ML; Gomes, FS; Kelmo, F; et al.",2013,7,19,"Brazil","Bahia","Litoral Norte","Jandaíra, dunas de São Francisco do Conde.",-37.783333,-11.55,"Folhas cartáceas, discolores. Inflorescência cauliflora. Flores e estames alvos.","BRA:UFBA:ALCB:0000111225",NA,"Eugenia astringens Cambess."
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","111240","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","Guedes, ML","2013-12-01T00:00:00.000+0000",NA,"20997",NA,"Guedes, ML; Gomes, FS; Kelmo, F; et al.",2013,7,20,"Brazil","Bahia","Litoral Norte","Jandaíra, dunas de São Francisco do Conde.",-37.783333,-11.55,"de ca 4 m de altura. Folhas cartáceas, discolores. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000111240",NA,"Eugenia astringens Cambess."
"15",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","20973","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.","M.L.Guedes","2014-02-01T00:00:00.000+0000",NA,"21160",NA,"M.L.Guedes; et al.",2013,10,2,"Brazil","Bahia","Maraú","litoral sul, Ilha de Quiepe",-39,-14.1,"Árvore ca. 3 m alt.; folhas cartáceas, discolores; frutos ''de vez'' de cor laranja.","BRA:UFRPE:HST:0000020973",NA,"Eugenia astringens Cambess."
"16","2017-10-17T19:24:52.000+0000","JBRJ","RB","RB00740407","Eugenia astringens Cambess.",NA,"Myrtaceae","Eugenia","astringens","Cambess.",NA,NA,NA,"1170",NA,"Giaretta, A.",2012,1,24,"Brazil","Espírito Santo","Espírito Santo","Conceição da Barra. Floresta de restinga seca sobre cordão arenoso. APA de Conceição da Barra",-39.783056,-18.693333,"Árvore de 4m. Botões esverdeados.","urn:catalog:JBRJ:RB:740407",NA,"Eugenia astringens Cambess."
