"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-17T19:04:22.000+0000","JBRJ","RB","RB00548991","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","HOLOTYPE",5397,"R.C. Forzza; C.N. Fraga, R. Goldenberg, A.P. Fontana, P.B. Schwartsburd & P.H. Labiak",2009,1,17,"Brazil","Espírito Santo","Santa Leopoldina","Estrada para Viana. Boqueirão do Santilho. Floresta Ombrófila Densa Montana. Arredores da Reserva Biológica de Duas Bocas",-40.522222,-20.242222,"Arbusto ca. 2 m alt., com ramos decumbentes. Folhas discolores; indumento ferrugíneo. Flores com cálice, corola e estames creme.","urn:catalog:JBRJ:RB:548991","Myrcia espiritosantensis B.S.Amorim"
"2",NA,"UFPR","UPCB","70549","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Phytotaxa 272 (4): 288","2016-01-01T00:00:00.000+0000",NA,7849,"Amorim, A.M.",2009,4,11,"Brazil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"Arvoreta ca. 3m, folhas brilhantes na face superior, raque pendula, densamente ferrugínea, frutos imaturos verdes com indumento ferrugíneo. Floresta ombrófila densa montana..","BRA:UFPR:UPCB:0000070549","Myrcia espiritosantensis B.S.Amorim"
"3",NA,"MBML","MBML-HERBARIO","39539","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE",7849,"A. M. Amorim; R.Goldenberg, A.P.Fontana. C.N. Fraga, L.Kollmann, L.Daneu",2009,4,11,"Brazil","Espírito Santo","Cariacica","Estrada do entorno da reserva em acesso a Alegre. Floresta Ombrófila Densa Montana.",-40.481944,-20.3025,"Arvoreta ca 3m alt. Folhas brilhantes na face superior. Raque pendula, densamente ferruginea, frutos imaturos verdes com indumento ferrugineo.","BRA:MBML:MBML-HERBARIO:0000039539","Myrcia espiritosantensis B.S.Amorim"
"4",NA,"MBML","MBML-HERBARIO","36162","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE",5237,"R. C. Forzza; et al",2008,7,20,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas",-40.525,-20.267778,NA,"BRA:MBML:MBML-HERBARIO:0000036162","Myrcia espiritosantensis B.S.Amorim"
"5","2017-10-18T17:24:49.000+0000","JBRJ","RB","RB00542967","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","PARATYPE",5237,"R.C. Forzza; A. M. Amorim, J.L. Paixão & L.C.J. Gomes",2008,7,20,"Brazil","Espírito Santo","Cariacica","Localidade de Alegre, trilha do Pau-oco. Floresta Ombrófila Densa Montana. Reserva Biológica de Duas Bocas",-40.525,-20.267778,"Árvore ca. 8 m alt. Frutos verdes passando a vináceos.","urn:catalog:JBRJ:RB:542967","Myrcia espiritosantensis B.S.Amorim"
"6",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","137732","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim",NA,"2016-01-01T00:00:00.000+0000",NA,5237,"Forzza, RC; Amorim, AMA; Paixão, JL; Gomes, LCJ",2008,7,20,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Alegre., Trilha do Pau Oco.",-40.525,-20.267778,NA,"BRA:UFMG:BHCB:0000137732","Myrcia espiritosantensis B.S.Amorim"
"7","2017-10-18T10:07:56.000+0000","JBRJ","RB","RB00561836","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","PARATYPE",2846,"A. P. Fontana; K.A. Brahim, F. Andrikopoll & Gera Furlani",2007,2,10,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, Propriedade de Nego Furlane.",-40.616111,-20.070278,"Arbusto-escandente. Folhas verdes discolores. Caule, folhas e frutos com tricomas marrons. Frutos verdes.","urn:catalog:JBRJ:RB:561836","Myrcia espiritosantensis B.S.Amorim"
"8",NA,"MBML","MBML-HERBARIO","40331","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE",2846,"A. P. Fontana; K.A. Brahim, E. Andrikopoll & Gera Furlani",2007,2,10,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, propr. de Nego Furlane. Floresta Ombrófila Densa, mata de encosta",-40.526611,-19.947028,"Arbusto escandente. Folhas verdes discolores. Caule, folhas e frutos com tricomas marrons. Frutos verdes","BRA:MBML:MBML-HERBARIO:0000040331","Myrcia espiritosantensis B.S.Amorim"
"9",NA,"MBML","MBML-HERBARIO","30609","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE",2846,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz",2007,7,17,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.",-40.470556,-20.059167,"Arbusto 3m, frutos imaturos de cor verde.","BRA:MBML:MBML-HERBARIO:0000030609","Myrcia espiritosantensis B.S.Amorim"
"10",NA,"UFPE","UFP","82689","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Amorim, B.S.","2017-02-01T00:00:00.000+0000",NA,1503,"Thomaz, L.D.",1994,4,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",0,0,"HABITAT:Mata Atlântica de encosta.; DESC:Não amostrada,arvoreta com mais ou menos 5m, ao lado da parcela 76, con frutos amarelados.;","BRA:UFPE:UFP:0000082689","Myrcia espiritosantensis B.S.Amorim"
