"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"12",NA,"Universidade Federal do Paraná, UFPR","EFC","13814","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Ribeiro, C.L.","2015-04-08T00:00:00.000+0000",NA,"173",NA,"Ribeiro, C.L.",2015,3,20,"Brazil","Paraná","Lapa",NA,NA,NA,"Frutos imaturos","BRA:UFPR:EFC:0000013814",NA,"Myrcia hebepetala DC."
"13",NA,"Universidade Regional de Blumenau, FURB","FURB","46754","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Oliveira, AA de","2015-03-24T00:00:00.000+0000",NA,"1380",NA,"Oliveira, A.A. de",2015,3,24,"Brazil","Santa Catarina","Mafra","Rio da Areia de Baixo / Avencal Mato Preto.",-49.681389,-26.279444,"Fito IFFSC 1019 /O/1","BRA:FURB:FURB:0000046754",NA,"Myrcia hebepetala DC."
"14",NA,"UFES","VIES","25447","Myrcia affinis Cambess.",NA,"Myrtaceae","Myrcia","affinis",NA,"Cambess.",NA,NA,NA,"22",NA,"Turma de Taxonomia de Campo 2018",2015,10,2,"Brazil","Espírito Santo","Castelo","Parque Estadual de Forno Grande, trilha do mirante.",NA,NA,NA,"BRA:UFES:VIES:0000025447",NA,"Myrcia affinis Cambess."
"15",NA,"Universidade Federal do Paraná, UFPR","EFC","12215","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Blum, C.T.","2014-03-06T00:00:00.000+0000",NA,"339",NA,"Vieira, R.S.",2014,1,23,"Brazil","Paraná","Paranaguá","Vila Paraná",NA,NA,"Arvoreta com 3,5 m. Com botões florais alvos.","BRA:UFPR:EFC:0000012215",NA,"Myrcia hebepetala DC."
"16",NA,"Universidade Regional de Blumenau, FURB","FURB","43212","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Amorim, BS","2015-01-26T00:00:00.000+0000",NA,"2581",NA,"Funez, L.A.",2014,1,13,"Brazil","Santa Catarina","Itajaí","Canto do Morcego.",-48.625556,-26.929444,NA,"BRA:FURB:FURB:0000043212",NA,"Myrcia hebepetala DC."
"17",NA,"Universidade Federal do Paraná, UFPR","EFC","13845","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Ribeiro, C.L.","2015-04-22T00:00:00.000+0000",NA,"513",NA,"Völtz, R.R.; et al.",2014,1,20,"Brazil","Paraná","Piraquara","Condomínio Recreio da Serra",-49.0115,-25.4517,"Árvore 9m alt.; ritidoma escamoso; botões florais alvo-ferrugíneos; interior da floresta. __COMMOM_NAME__: Guamirim-perta-goela","BRA:UFPR:EFC:0000013845",NA,"Myrcia hebepetala DC."
"18",NA,"Universidade Regional de Blumenau, FURB","FURB","43728","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Amorim, BS","2015-01-26T00:00:00.000+0000",NA,"2487",NA,"Funez, L.A.",2014,2,14,"Brazil","Santa Catarina","Blumenau","Rua Pastor Oswaldo Hesse.",-49.048889,-26.928333,NA,"BRA:FURB:FURB:0000043728",NA,"Myrcia hebepetala DC."
"19",NA,"Universidade Regional de Blumenau, FURB","FURB","43665","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Gasper, AL de","2014-02-28T00:00:00.000+0000",NA,"32",NA,"Brogni, E.",2014,2,10,"Brazil","Santa Catarina","Vitor Meireles","Trilha Rio das Trutas - ARIE Serra da Abelha.",-49.863056,-26.763056,NA,"BRA:FURB:FURB:0000043665",NA,"Myrcia hebepetala DC."
"20",NA,"IF","SPSF","52244","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Osny T. Aguiar","2017-07-01T00:00:00.000+0000",NA,"37",NA,"A.G. Aguirre & J.Teixeira",2014,2,15,"Brazil","Sp","Ilhabela","3 Tombos",NA,NA,"COLETA: Árvore com 8m de altura, botões esbranquiçados.; GEOGRAFIA: Floresta Ombrófila Densa.;","BRA:IF:SPSF:0000052244",NA,"Myrcia hebepetala DC."
"21",NA,"Universidade Federal do Paraná, UFPR","EFC","13245","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Ribeiro, C.L.","2015-04-22T00:00:00.000+0000",NA,"389",NA,"Völtz, R.R.",2014,5,2,"Brazil","Santa Catarina","Campo Alegre","Localidade de Campinas",NA,NA,"Arvoreta 5m alt.; frutos esverdeados; capoeirão, as margens do rio Cubatão. __COMMOM_NAME__: Sete-capotes","BRA:UFPR:EFC:0000013245",NA,"Myrcia hebepetala DC."
"22",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","5912","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Saueressig, D.","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Janiski, A.",2014,5,16,"Brazil","Paraná","Rebolças",NA,0,0,"Arbóreo, com fruto; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, com fruto","BRA:UNICENTRO:HUCO:0000005912",NA,"Myrcia hebepetala DC."
"23","2017-10-15T12:41:02.000+0000","JBRJ","RB","RB01314853","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","C.P. Caliari","2016-02-23T00:00:00.000+0000",NA,"1875",NA,"G.D. Colletta; V.C. Souza; K. Dix; G. Llanes",2014,7,2,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, início da trilha do Poço das Antas",-47.925,-25.071667,NA,"urn:catalog:JBRJ:RB:1314853",NA,"Myrcia hebepetala DC."
"24","2017-10-15T17:04:48.000+0000","JBRJ","RB","RB01053927","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","DFLIMA",NA,NA,"1874",NA,"G.D. Colletta; V.C. Souza; K. Dix; G. Llanes",2014,7,2,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, início da trilha do Poço das Antas.",-47.925,-25.071667,"Árvore, 4m, flores brancas","urn:catalog:JBRJ:RB:1053927",NA,"Myrcia hebepetala DC."
"25",NA,"IF","SPSF","49888","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","M.L.Brotto","2014-09-09T00:00:00.000+0000",NA,"1778",NA,"M.L.Brotto & J.M.Silva & M.C.H.Mello",2014,8,27,"Brazil","Pr","Adrianópolis","Parque estadual das lauráceas",-48.708889,-24.856667,"COLETA: Árvore de 5m; Flores cor creme. Floresta Ombrófila Densa Montana, vegetação secundária.;","BRA:IF:SPSF:0000049888",NA,"Myrcia hebepetala DC."
"26",NA,"MBM","MBM","392173","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Brotto, ML","2014-09-09T00:00:00.000+0000",NA,"1778",NA,"Brotto, ML; Silva, JM; Mello, MCH",2014,8,27,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada",-48.708889,-24.856667,"Árvore de 5m; flores de cor creme.; Floresta Ombrófila Densa Montana, vegetação secundária.","BRA:MBM:MBM:0000392173",NA,"Myrcia hebepetala DC."
"27",NA,"Universidade Estadual de Londrina, UEL","FUEL","53804","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,"2015-05-01T00:00:00.000+0000",NA,"8",NA,"Queiroz, LE",2014,8,26,"Brazil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa",0,0,"Arbórea; Interior da mata","BRA:UEL:FUEL:0000053804",NA,"Myrcia hebepetala DC."
"28",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","185917","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,"2015-05-18T00:00:00.000+0000",NA,"1288",NA,"Vidal, CV",2014,9,9,"Brazil","Minas Gerais","Itabira",NA,-43.290989,-19.415256,NA,"BRA:UFMG:BHCB:0000185917",NA,"Myrcia hebepetala DC."
"29",NA,"Jardim Botânico de Brasília (JBB)","HEPH","30818","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","Oliveira, MS","2015-01-21T00:00:00.000+0000",NA,"4",NA,"Lagatta, AM; Amorim, RP",2014,12,13,"Brazil","Bahia","Caetité","Fazenda Engenho, Indústrias nucleares do Brasil",-42.472778,-14.4075,"Árvore; Caatinga sentido restrito, latossolo vermelho","BRA:JBB:HEPH:0000030818",NA,"Gomidesia affinis (Cambess.) Diego Legrand"
"30",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","68194","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","V.A. Campos","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"V.A. Campos",2014,NA,NA,"Brazil","Minas Gerais","Lima Duarte","RPPN Fazenda da Serra",0,0,"Árvore, ca 6m. Indivíduo FS02. Dentro da parcela 1 da fitossociologia. Altitude 1070 m.s.m.","BRA:UFJF:CESJ:0000068194",NA,"Myrcia hebepetala DC."
"31",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","54785","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Mello, A.S.","2013-02-22T00:00:00.000+0000",NA,"988",NA,"Nuernberg, A.",2013,2,21,"Brazil","Santa Catarina","Porto Belo","APA (Área de Proteção Ambiental) da Ponta do Araçá.",-48.518333,-28.23,"arbóreo, flor creme. Coordenadas aproximadas.","BRA:UFSC:FLOR:0000054785",NA,"Myrcia hebepetala DC."
"32",NA,"MBM","MBM","406398","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Marinero, F","2016-09-12T00:00:00.000+0000",NA,"436",NA,"Marinero, F",2013,3,4,"Brazil","Paraná","Paranaguá","Propriedade particular",-48.573611,-25.520833,"Árvore 4 m; flores alvas.; Floresta Ombrófila Densa de Terras Baixas","BRA:MBM:MBM:0000406398",NA,"Myrcia hebepetala DC."
"33",NA,"UFPE","UFP","77516","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Amorim, B.S.",NA,NA,"80",NA,"Barbosa-Silva, R.G.",2013,8,6,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande-Em frente a Guarita.",NA,NA,"HABITAT:Flores de baixada; solo encharcado.; DESC:Árvore, folha verde, frutos verde. Altura 4m.;","BRA:UFPE:UFP:0000077516",NA,"Myrcia hebepetala DC."
"35",NA,"MBM","MBM","386217","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Brotto, ML","2013-11-21T00:00:00.000+0000",NA,"8458",NA,"Silva, JM; Bonaldi, RA; Roher, DA",2013,10,15,"Brazil","Paraná","Paranaguá","Parque Estadual do Palmito",-48.553911,-25.5891,"Arbusto 2m. Frutos vermelhos.; Floresta Ombrófila Densa das Terras Baixas.","BRA:MBM:MBM:0000386217",NA,"Myrcia hebepetala DC."
"36",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","18635","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","M.L. Brotto","2013-11-21T00:00:00.000+0000",NA,"8458",NA,"J.M. Silva",2013,10,15,"Brazil","Pr","Paranaguá","Floresta Estadual do Palmito",-48.553889,-25.589167,"arbusto 2 m. Frutos vermelhos.","BRA:UTFPR:HCF:0000018635",NA,"Myrcia hebepetala DC."
"37",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","185567","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,"2015-05-18T00:00:00.000+0000",NA,"5473",NA,"Tameirão Neto, E; Vidal, CV",2013,11,25,"Brazil","Minas Gerais","Conceição do Mato Dentro",NA,-43.370333,-19.038333,NA,"BRA:UFMG:BHCB:0000185567",NA,"Myrcia hebepetala DC."
"38","2016-08-02T09:04:10.000+0000","JBRJ","RB","RB00939073","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","DFLIMA",NA,NA,"1780",NA,"T.B. Flores; O.R. Campos",2012,1,11,"Brazil","Espírito Santo","Castelo","Parque Estadual de Forno Grande - Trilha de acesso aos visitantes - rumo ao mirante.",NA,NA,"Árvore, ca. 14m de alt. Frutos amarelos.","urn:catalog:JBRJ:RB:939073",NA,"Myrcia hebepetala DC."
"39",NA,"FZB-BH","BHZB","8978","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","M, Sobral","2015-01-01T00:00:00.000+0000",NA,"1794",NA,"Ordones, J. et al.",2012,4,17,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais",-43.71,-19.040833,"; Habitat: Mata de brejo; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000008978",NA,"Myrcia hebepetala DC."
"40",NA,"UFSJ","HUFSJ","4249","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Sobral, M","2013-01-01T00:00:00.000+0000",NA,"1794",NA,"Ordones, J",2012,4,17,"Brazil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermos do Gerais.",0,0,"Porte arbóreo. Baixo porte.","BRA:UFSJ:HUFSJ:0000004249",NA,"Myrcia hebepetala DC."
"41",NA,"UnB","UB","183554","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Staggemeier, VG","2012-06-09T00:00:00.000+0000",NA,"804",NA,"Staggemeier, VG; Camargo, MGG",2012,6,8,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Cananéia/SP.",-47.925136,-25.072747,"Arvoreta de 2.5m. A planta apresenta botões florais, flores em antese e frutos verdes.; Vegetação de Restinga litorânea, estrada Transcardoso, próxima ao casarão/alagado. Solo arenoso.","BRA:UnB:UB:0000183554",NA,"Myrcia hebepetala DC."
"43","2014-09-01T09:33:31.000+0000","JBRJ","RB","RB00785013","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","M. Sobral","2014-01-01T00:00:00.000+0000",NA,"1491",NA,"T.B. Flores; J. Kuntz- Galvão & O.R. Campos",2012,10,23,"Brazil","Espírito Santo","Ibitirama","Pedra Roxa- Ao lado da ponte da entrada do distrito.",NA,NA,"Árvore, ca. 56 m alt. Frutos imaturos verdes, passando a amarelos, vermelho e anadurecendo pretos- Gosto não agradavel.","urn:catalog:JBRJ:RB:785013",NA,"Myrcia hebepetala DC."
"46",NA,"UFSJ","HUFSJ","6703","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Sobral, M","2016-01-01T00:00:00.000+0000",NA,"3136",NA,"Faria, JEQ",2012,12,3,"Brazil","Minas Gerais",NA,"Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho",-43.331111,-19.413889,"Árvore ca. 5 m de altura, fruto imaturo verde","BRA:UFSJ:HUFSJ:0000006703",NA,"Myrcia hebepetala DC."
"47",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","42179","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Mello, A.S.","2011-03-20T00:00:00.000+0000",NA,"26",NA,"Nuernberg, A.",2011,3,20,"Brazil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.",NA,NA,"arbórea, flor cálice creme, corola branca","BRA:UFSC:FLOR:0000042179",NA,"Myrcia hebepetala DC."
"48",NA,"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)","HPBR","11659","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","BUDKE, J. C.","2012-01-30T00:00:00.000+0000",NA,NA,NA,"SLAVIEIRO, L. B.",2011,12,17,"Brazil","Rs","Sertão",NA,NA,NA,NA,"BRA:URICER:HPBR:0000011659",NA,"Myrcia hebepetala DC."
"49",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","24808","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","A. Stival-Santos","2010-03-15T00:00:00.000+0000",NA,"1485",NA,"A. Stival-Santos",2010,1,27,"Brazil","Sc","Angelina","Coqueiral",-49.049722,-27.54,"Arvoreta, flor branca. Encontrada na beira da estrada em ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista em estágio avançado. (IFFSC 348)","BRA:UTFPR:HCF:0000024808",NA,"Myrcia hebepetala DC."
"50",NA,"UNIVILLE","JOI","12035","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","A. Korte","2010-03-15T00:00:00.000+0000",NA,"1559",NA,"A. Korte",2010,1,28,"Brazil","Santa Catarina","Taió","Barragem Oeste.",-50.038055,-27.092222,"; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa","BRA:UNIVILLE:JOI:0000012035",NA,"Myrcia hebepetala DC."
"51",NA,"UCS","HUCS","46541","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A.","2010-03-15T00:00:00.000+0000",NA,"1485",NA,"Stival-Santos, A.; Legal, E.; Silveira, S.",2010,1,27,"Brazil","Santa Catarina","Angelina","Coqueiral",-49.049722,-27.54,"Arvoreta; flor branca - IFFSC 1/348/Florística/Arvoreta - Doação FURB 20851; Ecótono Floresta O. Densa e F. O. Mist. Estágio avançado; beira da estrada","BRA:UCS:HUCS:0000046541",NA,"Myrcia hebepetala DC."
"52",NA,"PNFM","IRAI","1788","Myrcia affinis Cambess.",NA,"Myrtaceae","Myrcia","affinis",NA,"Cambess.","Cordeiro, J.","2011-01-01T00:00:00.000+0000",NA,"397",NA,"Ristow, R.",2010,1,29,"Brazil","Santa Catarina","Bombinhas","Morro do Macaco, Praia do Canto Grande",-48.493778,-27.204528,"Árvore, 4 m, flor alba","BRA:PNFM:IRAI:0000001788",NA,"Myrcia affinis Cambess."
"57",NA,"IAP","PACA-AGP","113809","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","A. Korte","2010-03-15T00:00:00.000+0000",NA,"1559",NA,"A. Korte & A. Kniess",2010,1,28,"Brazil","Sc","Taió","Barragem Oeste.",-50.038056,-27.092222,"FURB 21127 Fenofase: flor branca Hábito: arbustiva Ecossistema: floresta ombrófila densa","BRA:IAP:PACA-AGP:0000113809",NA,"Myrcia hebepetala DC."
"62",NA,"UEPA","MFS","002458","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Oliveira, AA de","2010-04-08T00:00:00.000+0000",NA,"1700",NA,"Korte, A",2010,2,5,"Brazil","Santa Catarina","Santa Terezinha","Nova Esperança, Ecótono Floresta ombrófila mista e Floresta ombrófila densa. Florística IFFSC 797 (arbórea).",-49.950556,-26.730278,"Planta arbórea de 6m de altura. Flor branca.","BRA:UEPA:MFS:0000002458",NA,"Myrcia hebepetala DC."
"65",NA,"Universidade Regional de Blumenau, FURB","FURB","23579","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A","2010-04-06T00:00:00.000+0000",NA,"2342",NA,"Stival-Santos, A.",2010,4,6,"Brazil","Santa Catarina","Angelina","Linha do Chaves.",-48.96,-27.54,"Florística IFFSC 349 (Arbórea)","BRA:FURB:FURB:0000023579",NA,"Myrcia hebepetala DC."
"67",NA,"Universidade Regional de Blumenau, FURB","FURB","28748","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Verdi, M","2010-06-10T00:00:00.000+0000",NA,"4917",NA,"Verdi, M.",2010,6,10,"Brazil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.",-48.755833,-27.893333,"Florística IFFSC 226 (Arbórea)","BRA:FURB:FURB:0000028748",NA,"Myrcia hebepetala DC."
"68",NA,"Universidade Regional de Blumenau, FURB","FURB","28622","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A","2010-06-19T00:00:00.000+0000",NA,"3064",NA,"Stival-Santos, A.",2010,6,19,"Brazil","Santa Catarina","Palhoça","Maciambú.",-48.69,-27.81,"Florística IFFSC 256 (Arbusto)","BRA:FURB:FURB:0000028622",NA,"Myrcia hebepetala DC."
"69",NA,"Universidade Regional de Blumenau, FURB","FURB","28560","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Korte, A","2010-08-25T00:00:00.000+0000",NA,"3713",NA,"Korte, A.",2010,6,10,"Brazil","Santa Catarina","Itaiópolis","Rio do Bispo.",-49.860556,-26.640278,"Florística IFFSC 853 (Arbórea)","BRA:FURB:FURB:0000028560",NA,"Myrcia hebepetala DC."
"70",NA,"Universidade Regional de Blumenau, FURB","FURB","28482","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A","2010-07-06T00:00:00.000+0000",NA,"2292",NA,"Cadorin, T.J.",2010,7,6,"Brazil","Santa Catarina","Joinville","Cubatão.",-49.05,-26.101667,"Coleta Extra IFFSC (Arbórea)","BRA:FURB:FURB:0000028482",NA,"Myrcia hebepetala DC."
"71",NA,"Universidade Regional de Blumenau, FURB","FURB","27937","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Korte, A","2010-07-14T00:00:00.000+0000",NA,"4025",NA,"Korte, A.",2010,7,14,"Brazil","Santa Catarina","Nova Trento","Valsugana.",-49.050556,-27.358611,"Florística IFFSC 426 (Arbusto)","BRA:FURB:FURB:0000027937",NA,"Myrcia hebepetala DC."
