"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFRGS","ICN","085983","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels","Sobral, M","1985-07-01T00:00:00.000+0000",NA,6829,"Rodrigues, W; Osmarino",1965,1,7,"Brazil","Am","Manaus","Reserva Florestal Ducke, ao lado da picada base",0,0,"Duplicata do ICN 63186. Doação do Instituto Nacional de Pesquisa da Amazônia; Arvoreta de 10m de altura por 8cm de diametro, flores esverdeadas em botões; No bosque, mata de terra firme, solo argiloso","BRA:UFRGS:ICN:0000085983","Eugenia agathopoda Diels",NA,NA,NA,NA
"2",NA,"F","Botany","V0065070F","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"ISOTYPE",5825,"E. H. G. Ule",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"11bce91f-7ef6-4b2b-afe4-05db8a674c78","Eugenia agathopoda Diels",NA,NA,NA,NA
"3","2007-09-13T14:37:46.000+0000","K","Herbarium","K000276624","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,5825,"Ule, E.",NA,NA,NA,"Brazil",NA,NA,"Juruá Miry  Rio Juruá",NA,NA,"More information given","http://specimens.kew.org/herbarium/K000276624","Eugenia agathopoda Diels",NA,NA,NA,NA
