"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01394460","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","A. Kassner-Filho","",NA,"2581",NA,"A. Kassner-Filho; D. Santos; G. Bollmann; L. F. Althoff",2018,4,6,"brazil","Santa Catarina","Alfredo Wagner","",-49.322222,-27.811667,"Fruto imaturo  IFFSC - 2/249/coleta extra/arvoreta","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"2",NA,NA,"SPF","217567","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Santos, MF","2015-01-01",NA,"3738",NA,"Mello-Silva, R",2015,1,26,"brazil","Paraná","Bocaiúva do Sul","Beira da cachoeira Saltinho, no rio Sete Porteiras (afluente do Capivari).",-48.979083,-25.195694,"","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"3",NA,NA,"FURB","45654","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Oliveira, AA de","2015-02-05",NA,"1074",NA,"Oliveira, A.A. de",2015,2,5,"brazil","Santa Catarina","Leoberto Leal","Rio do Meio.",-49.316667,-27.5375,"Regeneração IFFSC 345 /O/55","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"4",NA,NA,"CGMS","55270","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","P. I. Martins","2015-12-28",NA,"149",NA,"P. I. Martins",2015,11,16,"brazil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do rio Taquari.",-53.40875,-18.157611,"HABITAT:Floresta Estacional Semidecídual; HABITO:Árvore.;","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"5",NA,NA,"HUCO","5934","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Saueressig, D.","2014-01-01",NA,"s.n.",NA,"Janiski, A.",2014,5,9,"brazil","Paraná","Rebolças","",NA,NA,"Arbóreo, estéril; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, estéril","Myrcia hatschbachii D.Legrand",NA,NA,"GBIF"
"6",NA,NA,"ICN","179589","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Picada, DS","",NA,"s.n.",NA,"Matzenbacher, NI",2014,5,8,"brazil","Rio Grande do Sul","Porto Alegre","Jardim Botânico, FZB",-51.162637,-30.097046,"árvore de pequeno porte","Myrcia hatschbachii D.Legrand",NA,"centroide mpo (0) OK","GBIF"
"7",NA,NA,"EFC","13415","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Miller, D.Z.","2014-12-02",NA,"67",NA,"Miller, D.Z.",2014,12,2,"brazil","Paraná","Curitiba","Capão do Cifloma",-49.2404,-25.4481,"Árvore com 3 m de altura, flores brancas, em solo hidromórfico. __COMMOM_NAME__: Caingá","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"8",NA,NA,"ASE","38929","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","","",NA,"39",NA,"Kulkamp, J",2014,12,18,"brazil","Santa Catarina","Santa Rosa de Lima","Comunidade de Santa Catarina",-49.1278,-28.0392,"Arvore 5 m de altura, com flores amareladas","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"9",NA,NA,"HAS","91575","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Molz, M.","2015-09-01",NA,"s.n.",NA,"Molz, M.",2014,12,NA,"brazil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre (cultivada)",-51.178068,-30.051692,"Arboreto do Jardim Botânico","Myrcia hatschbachii D.Legrand",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HUFSJ","8360","Myrcia hatschbachii D.Legrand",NA,"Myrtaceae","Myrcia","hatschbachii",NA,"D.Legrand","Scipioni, MC","",NA,"s.n.",NA,"Scipioni, MC",2013,3,8,"brazil","Santa Catarina","Curitibanos","Praça do Capão.",-50.617064,-27.292944,"","Myrcia hatschbachii D.Legrand",NA,"centroide mpo (0) OK","GBIF"
