"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"USP","SPF","214619","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"803",NA,"Santos, MF",2012,1,13,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha para a Cachoeira Bela Vista e os Três Picos.",-44.607222,-22.434167,"Arvoreta, 5 m alt. Pilosidade ocre. Folha fortemente bulada. Ráquis da inflorescência verde. Hipanto e cálice verdes passando a amarelados, pétalas e estames alvos. Material armazenado em sílica-gel.; Na beira da trilha, no sub-bosqu","BRA:USP:SPF:0000214619",NA,"Myrcia reticulata Cambess."
"2",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","57879","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","M. Sobral","2012-07-20T00:00:00.000+0000",NA,"20",NA,"C.N. Silva; Cassiano; Diego",2011,5,19,"Brazil","Minas Gerais","Juiz de Fora","Jardim Botânico UFJF - Mata do Krambeck, Em borda de mata.",0,0,"Arbusto ca. 1,5m alt. Frutos em amadurecimento mesclados de vermelho e amarelo.","BRA:UFJF:CESJ:0000057879",NA,"Myrcia reticulata Cambess."
"3",NA,"NY","NY","1183886","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","M. Sobral","2010-01-01T00:00:00.000+0000",NA,"2892",NA,"C. N. Fraga",2010,5,20,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia. Trilha Barbosa Rodrigues, Vale do Ultimo Adeus.",-44.6058,-22.4628,NA,"b17221e9-ad44-476e-bb53-b86bfa58c552",NA,"Myrcia reticulata Cambess."
"4","2017-10-18T15:18:54.000+0000","JBRJ","RB","RB00590734","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","M.Sobral","2010-01-01T00:00:00.000+0000",NA,"2892",NA,"C.N. Fraga; M.M. Saavedra; N. Tamaio; A.F.N. Brandes; H.C. Fortes; F.F. Sartori; J.C. Silva",2010,5,20,"Brazil","Rio de Janeiro","Itatiaia","Trilha Barbosa Rodrigues, Vale do Ultimo Adeus. Floresta Ombrófila Densa Montana. Parque Nacional do Itatiaia",-44.605833,-22.462778,"Arbusto na beira do rio, ca. 4m. Ramos recobertos por tricomas ferrugineos. Folhas buladas, verdes, discolores. Frutos verdes.","urn:catalog:JBRJ:RB:590734",NA,"Myrcia reticulata Cambess."
"5",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","50704","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","M. Sobral","2010-01-01T00:00:00.000+0000",NA,"609",NA,"L. Menini Neto; P.C.L. Faria; P.O. Garcia",2007,11,NA,"Brazil","Minas Gerais","Juiz de Fora","ReBio Poço D'Anta",0,0,"Árvore, ca. 5m alt., frequente no interior da mata, folhas discolores, frutos vináceos.","BRA:UFJF:CESJ:0000050704",NA,"Myrcia reticulata Cambess."
"6",NA,"UnB","UB","181076","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"609",NA,"Menini Neto, L; Faria, PCL; Garcia, PO",2007,11,NA,"Brazil","Minas Gerais","Juiz de Fora","ReBio Poço D'Anta.",0,0,"Árvore 5 m alt.; folhas discolores; frutos vináceos.; Interior da mata.","BRA:UnB:UB:0000181076",NA,"Myrcia reticulata Cambess."
"7",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","47632","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","M. Sobral","2010-01-01T00:00:00.000+0000",NA,"50",NA,"T. Mota; V. Belchior; L. Menini Neto; F.R.G. Salimena",2006,8,16,"Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida",0,0,"Árvore 3m. Borda de mata. Frutos maduros atrovináceos.","BRA:UFJF:CESJ:0000047632",NA,"Myrcia reticulata Cambess."
"8",NA,"UnB","UB","139566","Myrcia reticulata Cambess.","Myrtaceae","Myrcia","reticulata",NA,"Cambess.","Rosa, PO","2013-07-01T00:00:00.000+0000",NA,"457",NA,"Lucas, EJ; et al.",2006,11,18,"Brazil","São Paulo","Cunha","Estrada entre Cunha e o Parque Estadual da Serra do Mar Núcleo Cunha, ca. de 2km do início da estrada",-45.016111,-23.217778,"Tronco estreito; botões cremes.; Árvore 8m.; tronco estreito. botoes creme.; Área perturbada na beira da estrada","BRA:UnB:UB:0000139566",NA,"Myrcia reticulata Cambess."
"9","2017-11-19T08:13:01.000+0000","JBRJ","RB","RB00423861","Gomidesia reticulata (Cambess.) O.Berg","Myrtaceae","Myrcia","reticulata",NA,"(Cambess.) O.Berg","M. C. Souza",NA,NA,"1999",NA,"M. C. Weyland Vieira",2004,2,13,"Brazil","Minas Gerais","Itamonte","Fazenda  Tijucal  -  alto  da  colina.  RPPN  em  criação  -  Projeto  Bacia  do  Rio  Verde  -  ISMECN.",NA,NA,"Arvoreta, botões verde - creme, folhas muitos cheirosas.","urn:catalog:JBRJ:RB:423861",NA,"Gomidesia reticulata (Cambess.) O.Berg"
"10","2014-07-22T12:44:02.000+0000","JBRJ","RB","RB00310216","Gomidesia reticulata (Cambess.) O.Berg","Myrtaceae","Myrcia","reticulata",NA,"(Cambess.) O.Berg","M. C. Souza",NA,NA,"1999",NA,"M. C. W. V.",2004,2,13,"Brazil","Minas Gerais","Itamonte","Faz. Tijuca, Alto da colina. RPPN em criação - Projeto Rio Verde.",NA,NA,"Botões verde/creme. Folhas muito cheirosas. Arvoreta.","urn:catalog:JBRJ:RB:310216",NA,"Gomidesia reticulata (Cambess.) O.Berg"
