"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","ASE","39549","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Sobral, M","2017-04-01","","555","","Figueira, M; Schindler, B; Pessoa, MCR; Barbosa, MR","2017","3","31","brazil","Paraíba","Areia","","-35.3958","-6.5957","Arvoreta, em floresta perturbada, aprox. 2 m alt., DAP 2 cm, folhas pendentes, com aspecto de murchamento, frutos imaturos verdes, levemente costados, lobos do cálice conspícuos, amarelados; Floresta Estacional Tropical Submontana (Br","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"2","","","ASE","38537","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Proença, C; Freire, GS","2017-05-03","","844","","Farias, MCV; Freire, GS; Nunes, SS","2017","4","27","brazil","Sergipe","Brejo Grande","Brejão dos Negros, Assentamento Santa Cruz","-36.27447","-10.290503","Arbusto com cerca de 3m. Com folhas opostas e simples. Inflorescência estaminada creme.; Restinga","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"3","","","ASE","37405","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Andrade, RS","2016-08-17","","724","","Farias, MCV; Santana, JP; Andrade, RS","2016","7","22","brazil","Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira","-36.2717","-10.2909","Arbusto. Ca. de 4 m. Frutos verdes.; Restinga","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"4","","","ASE","33423","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Proença, C","","","301","","Santana, JP; Silvestre, SMS; Albuquerque N.M.","2015","3","7","brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Rio Fundo.","-37.1944","-11.0429","Arbusto, 4m, flores e botões brancos.; Mata Atlântica.","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"5","","","ASE","32418","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Proença, C","2015-05-27","","919","","Santos, LAS","2014","4","2","brazil","Sergipe","Itabaianinha","","-37.79","-11.273889","Árvore, casca externa marrom, fina e casca interna amarelada. Número do conglomerado: 159, coordenadas UTM do ponto central : E ( 630969 m) e N ( 8751133 m), número da subunidade: 02, número da subparcela: 10, número da árvore: 1RF8.","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"6","","","CVRD","15017","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Geovane S. Siqueira","2015-03-25","","2031","","Amorim, B.S.","2014","9","4","brazil","Espírito Santo","LINHARES","","-40.028138","-19.38214","<ll>dwc_commonname:</ll> Batinga de moita","Eugenia brejoensis Mazine","","centroide mpo","GBIF"
"7","","","HUEFS","230311","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","","","","1956","","Costa-Lima, J.L.","2014","11","21","brazil","Pernambuco","Carnaíba","Serra do Boqueirão, ca. de 11 Km rodovia PE-320, acesso pela Igrejinha na rodovia (ca. de 6 Km da sede municipal de Afogados da Ingazeira)","-37.761111","-7.693611","Savana Estépica, Neossolo Litólico Eutrófico","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"8","","","ASE","26968","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Proença, C","2013-01-01","","188","","Farias, MCV; Fonseca, JAR; Santos, E; Souza, CAS; Melo, LMS","2013","1","18","brazil","Sergipe","Japaratuba","Povoado São José da Caatinga, margem da rodovia Japaratuba - Pirambu.","-36.94","-10.593333","2,5m, frutos imaturos, petalas das flores cremes.; Restinga, formação arbustiva fechada, não inundável.","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"9","","","ASE","29888","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","Proença, C","2017-10-18","","409","","Farias, MCV; Carregosa, T; Costa, SM; Melo, LMS","2013","4","4","brazil","Sergipe","Pirambu","Povoado Alagamar, Assentamento Sao Sebastião.","-36.750167","-10.614028","Arbusto ca. 1m. Botões e flores verdes, estames alvos e petalas cremes.; Tabuleiros costeiros.","Eugenia brejoensis Mazine","","original coordinates","GBIF"
"10","","","RB","RB00810114","Eugenia brejoensis Mazine","","Myrtaceae","Eugenia","brejoensis","","Mazine","C.E.B. Proença","2018-01-01","","7600","","R.C. Forzza; J.A. Amaral & M.O.O. Pellegini","2013","4","22","brazil","Minas Gerais","Nova Belém","Serra do Pitengo.","-41.124722","-18.533889","Arbusto na borda de pequena mata em inselbergue, cerca de 2 metros de altura. Frutos verdes.","Eugenia brejoensis Mazine","","original coordinates","GBIF"
