"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4738","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Proença, C","2017-02-01T00:00:00.000+0000",NA,"s.n.","Tavares, TA",2017,2,27,"Brazil","Minas Gerais","Paulistas","Sítio na zona rural de Paulistas, comunidade Córrego dos Almeidas",-42.818056,-18.3725,"Árvore ca. 5 m de altura, botões florais e frutos imaturos verdes; Floresta estacional semidecidual antropizada","BRA:UFVJM:HDJF:0000004738","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"2",NA,"Reserva Natural Vale (CVRD)","CVRD","15843","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Geovane S. Siqueira","2017-12-18T00:00:00.000+0000",NA,"1227","Siqueira, G.S.",2017,12,18,"Brazil","Es","LINHARES",NA,-40.067667,-19.1405,"<ll>dwc_commonname:</ll> Goiaba azeda","BRA:CVRD:CVRD:0000015843","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"3","2018-06-11T14:37:13.000+0000","JBRJ","RB","RB01389976","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","G.S.Siqueira","2017-12-18T00:00:00.000+0000",NA,"1227","G.S. Siqueira",2017,12,18,"Brazil","Espírito Santo","Linhares","Estrada: Aceito Pomar de Frutas Tropicais",-40.0675,-19.140278,NA,"urn:catalog:JBRJ:RB:1389976","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"4","2017-04-19T13:30:44.000+0000","JBRJ","RB","RB01308446","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Tuler,A.C","2016-04-19T00:00:00.000+0000",NA,"567","Tuler, A.C; Luber, J; Junior, H.P",2016,4,19,"Brazil","Espírito Santo","Águia Branca","Propriedade do Sr. Antônio Kriok (Senhor Voito).",NA,NA,"Arbórea 5m. Frutos imaturos, coloração verde.","urn:catalog:JBRJ:RB:1308446","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"5","2017-04-19T13:29:12.000+0000","JBRJ","RB","RB01308419","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Tuler,A.C","2015-06-28T00:00:00.000+0000",NA,"530","Tuler, A.C; Giaretta, A; Souza, M; Lírio, E",2015,6,28,"Brazil","Espírito Santo","Linhares","Estrada do Flamengo, Km 1. Reserva Vale",-40.5125,-19.151667,"Arbórea, tronco acinzentado. Folhas elípticas brilhantes, ápice acuminado com nervuras bem marcadas. Frutos amarelos quando maduros. Sépalas persistentes, alongadas.","urn:catalog:JBRJ:RB:1308419","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","51900","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","A.C. Tuler/28-VI-2015",NA,NA,"530","A.C. Tuler; A. Giaretta, M. Souza & E. Lírio",2015,6,28,"Brazil","Espírito Santo","Linhares","Reserva Vale. Estrada do Flamengo, km 1",-40.5125,-19.151667,"Arbórea, tronco acinzentado. Folhas elípticas brilhantes, ápice acuminado com nervuras bem marcadas. Frutos amarelos quando maduros. Sépalas persistentes, alongadas. Altura 8m","BRA:MBML:MBML-HERBARIO:0000051900","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"7",NA,"Reserva Natural Vale (CVRD)","CVRD","14575","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Tuler, A.C.","2013-10-15T00:00:00.000+0000",NA,"454","Tuler, A.C.",2013,10,15,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba azeda","BRA:CVRD:CVRD:0000014575","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"8",NA,"Reserva Natural Vale (CVRD)","CVRD","13824","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Geovane S. Siqueira","2012-07-16T00:00:00.000+0000",NA,"756","Siqueira, G.S.",2012,7,6,"Brazil","Es","LINHARES",NA,-40.045111,-19.154,"Foto, e frutos em alcool 70% coleção <ll>dwc_commonname:</ll> Goiaba azeda","BRA:CVRD:CVRD:0000013824","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"9","2018-05-10T10:26:02.000+0000","JBRJ","RB","RB01108378","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","Giaretta. A.",NA,NA,"136","Lírio, E. J.; Lirio, J.",2012,9,4,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio Bonito, Fazenda Azalea, próximo a torre de transmissão.",NA,NA,"Arvoreto 5m, frutos carnosos, amarelo-esverdeados, gosto muito azedo, aroma agrável.","urn:catalog:JBRJ:RB:1108378","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
"10","2018-05-10T10:20:54.000+0000","JBRJ","RB","RB01108370","Psidium oblongatum O.Berg","Myrtaceae","Psidium","oblongatum","O.Berg","M.RIBEIRO",NA,NA,"210","Lírio, E. J.; Arnholz, E,; Aledi, V. L.",2011,9,10,"Brazil","Espírito Santo","Santa Maria de Jetibá","Entorno da represa Rio Bonito, morro ao lado da comporta.",NA,NA,"Arvoreto 6m, frutos verdes carnosos. Fragmento próximo a comporta. Interior de mata.","urn:catalog:JBRJ:RB:1108370","Psidium oblongatum O.Berg",NA,NA,NA,NA,NA
