"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"USP","SPF","214599","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"706",NA,"Santos, MF",2011,9,26,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Trilha do Pai Ricardo, na beira da encosta.",-43.255917,-22.966139,"Árvore, 7 m alt. Pilosidade avermelhada. Folha com face adaxial verde-esbranquiçada. Estéril. Material armazenado em sílica gel.; No sub-bosque da mata.","BRA:USP:SPF:0000214599","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"2",NA,"USP","SPF","204709","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","Sobral, M","2011-01-01T00:00:00.000+0000",NA,"2260",NA,"Nadruz, MA",2009,1,14,"Brazil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Órgãos",-43.155833,-22.577778,NA,"BRA:USP:SPF:0000204709","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"3","2017-10-15T15:51:19.000+0000","JBRJ","RB","RB00548616","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","M. Sobral","2011-01-01T00:00:00.000+0000",NA,"2260",NA,"M. Nadruz; C. Cronemberger, G.C. Vieira e Mônica",2009,1,14,"Brazil","Rio de Janeiro","Magé","Distrito de Piabetá, trilha para Petrópolis. Parque Nacional Serra dos Órgãos",-43.155833,-22.577778,"Lâmina subcartácea, esverdeada discolor; pedúnculo e pedicelos esverdead0-ferrugíneos; botâo esverdeado.","urn:catalog:JBRJ:RB:548616","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"4",NA,"UFSCar","SORO","5842","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","M. Sobral","2011-01-01T00:00:00.000+0000",NA,"2260",NA,"Nadruz, M.; Cronemberger, C.; Vieira, G.C.; Sobral, M.",2009,1,14,"Brazil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Órgãos. Distrito de Piabetá, PARNASO, trilha para Petrópolis. Floresta Ombrófila Densa Baixo Montana. Elev.: 173 m.",-43.155833,-22.577778,"Mata primária preservada. Lâmina subcartácea, esverdeada discolor; pedúnculo e pedicelos esverdeado-ferrugíneos; botão esverdeado. Altura: 10 m. Habitat: interior de floresta. Hábito/Forma de vida: Árvore.","BRA:UFSCar:SORO:0000005842","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"5","2014-09-24T11:11:12.000+0000","JBRJ","RB","RB00310765","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.",NA,NA,NA,"225",NA,"E.J.Lucas; et al",2004,3,2,"Brazil","Rio de Janeiro","Santa Maria Madalena","Subida para a Pedra do Desengano.",NA,NA,"Tree to 3.5m, crow 3m. wide, petals white, stamens white, calyx pubescence brown. DNA","urn:catalog:JBRJ:RB:310765","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"6","2018-03-22T10:52:53.000+0000","JBRJ","RB","RB00333857","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","FERNANDES,T.","2017-11-20T00:00:00.000+0000",NA,"1549",NA,"S.J.Silva Neto; M.V.Pereira Moura e W.da Silva",2001,12,11,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada para Itacolomi, trilha da lagoa.",NA,NA,"árvore ciófila, ca 12 m altura, folhas discolores cartaceas, botões esverdeados","urn:catalog:JBRJ:RB:333857","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"7",NA,"UNICAMP","UEC","130676","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","Sobral, M.","2001-01-01T00:00:00.000+0000",NA,"886",NA,"Demuner, V.; Bausen, E.; Pizziolo, W.",2000,4,11,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata do Martineli.",0,0,"Árvore 18m, DAP 45cm, fruste 9m, sépalas e estames brancos. Folha na face dorsal e pedúnculo coberto pôr pêlos marrons.Trilha Subindo o rio lado direito. Interior de mata.","BRA:UNICAMP:UEC:0000130676","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","12407","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","M. Sobral/2001",NA,NA,"886",NA,"V. Demuner; et al",2000,4,11,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata do Martinelli",-40.617778,-19.931111,"Arvore 18m, DAP 45cm, fuste 9m, sepalas verde, petalas e estames brancos. Folha na face dorsal e pedunculo cobertos por pelos marrons. Trila subindo o rio lado direito. Interior de mata.","BRA:MBML:MBML-HERBARIO:0000012407","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"9",NA,"MBML","MBML-HERBARIO","13161","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","M. Sobral/2001",NA,NA,"1232",NA,"V. Demuner; et al",2000,7,25,"Brazil","Espírito Santo","Fundão","Goiapaba-Açu",-40.472222,-19.914167,"Arbusto 4m, fruto imaturo de cor verde, maduros de cor vinho. Mata secundária.","BRA:MBML:MBML-HERBARIO:0000013161","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
"10","2017-10-15T15:03:02.000+0000","JBRJ","RB","RB00310782","Marlierea subacuminata Kiaersk.","Myrtaceae","Marlierea","subacuminata","Kiaersk.","G.M.Barroso, M.C.Souza",NA,NA,"187",NA,"E.M.Nic Lughadha ; et al",1999,2,10,"Brazil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce.Estrada Oiticica Km 1.8. Corrego Pau atravessado. Reserva Florestal da Companhia Vale do Rio Doce",-40.002778,-19.143333,"Arvore ate 5m de altura. Folhas coriáceas, péndulas.Inflorescencia e botões florais ferrugineas","urn:catalog:JBRJ:RB:310782","Marlierea subacuminata Kiaersk.",NA,NA,NA,NA
