"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","137732","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim",NA,"2016-01-01T00:00:00.000+0000",NA,"5237","Forzza, RC; Amorim, AMA; Paixão, JL; Gomes, LCJ",2008,7,20,"Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Alegre., Trilha do Pau Oco.",-40.525,-20.267778,NA,"BRA:UFMG:BHCB:0000137732","Myrcia espiritosantensis B.S.Amorim"
"12","2017-10-18T10:07:56.000+0000","JBRJ","RB","RB01178948","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","PARATYPE","2846","A. P. Fontana; K.A. Brahim, F. Andrikopoll & Gera Furlani",2007,2,10,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, Propriedade de Nego Furlane.",-40.616111,-20.070278,"Arbusto-escandente. Folhas verdes discolores. Caule, folhas e frutos com tricomas marrons. Frutos verdes.","urn:catalog:JBRJ:RB:1178948","Myrcia espiritosantensis B.S.Amorim"
"13","2017-10-18T10:22:06.000+0000","JBRJ","RB","RB00561826","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","PARATYPE","2836","A. P. Fontana; K.A. Brahim",2007,2,8,"Brazil","Espírito Santo","Fundão","Piabas, prop. De Albino Cassimiro. Floresta Ombrófila Densa, Mata de Encosta. APA do Goiapaba-açú",-40.545,-19.998611,"Escandente. Folhas verdes discolores com pelos marrons. Flores brancas com tricomas dourados.","urn:catalog:JBRJ:RB:561826","Myrcia espiritosantensis B.S.Amorim"
"14","2017-10-18T10:07:56.000+0000","JBRJ","RB","RB00561836","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","B.S. Amorim","2016-01-01T00:00:00.000+0000","PARATYPE","2846","A. P. Fontana; K.A. Brahim, F. Andrikopoll & Gera Furlani",2007,2,10,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, Propriedade de Nego Furlane.",-40.616111,-20.070278,"Arbusto-escandente. Folhas verdes discolores. Caule, folhas e frutos com tricomas marrons. Frutos verdes.","urn:catalog:JBRJ:RB:561836","Myrcia espiritosantensis B.S.Amorim"
"15",NA,"MBML","MBML-HERBARIO","40331","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE","2846","A. P. Fontana; K.A. Brahim, E. Andrikopoll & Gera Furlani",2007,2,10,"Brazil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, propr. de Nego Furlane. Floresta Ombrófila Densa, mata de encosta",-40.526611,-19.947028,"Arbusto escandente. Folhas verdes discolores. Caule, folhas e frutos com tricomas marrons. Frutos verdes","BRA:MBML:MBML-HERBARIO:0000040331","Myrcia espiritosantensis B.S.Amorim"
"16",NA,"MBML","MBML-HERBARIO","30609","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE","2846","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz",2007,7,17,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.",-40.470556,-20.059167,"Arbusto 3m, frutos imaturos de cor verde.","BRA:MBML:MBML-HERBARIO:0000030609","Myrcia espiritosantensis B.S.Amorim"
"17",NA,"UFPE","UFP","76047","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Amorim, B.S.","2017-04-01T00:00:00.000+0000",NA,"1808","Demuner, V.",2006,2,15,"Brazil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete-Fazenda Caioaba, Prop.: Claúdio Virloni, Trilha do córrego Caioaba.",0,0,"Alt.: 200-500m. Coord.: 20º03'30,8""S / 40º28'14,3""W.HABITAT:Beira de riacho pedregoso.; DESC:Arbusto escandente 4m, botões e flores brancas, frutos jovens verdes.;","BRA:UFPE:UFP:0000076047","Myrcia espiritosantensis B.S.Amorim"
"18",NA,"MBML","MBML-HERBARIO","27759","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE","1216","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen",2006,8,8,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.",-40.470556,-20.059167,"Arbusto 2,5m de alt. Frutos verdes e vináceos escuros. Mata fundo de vale.","BRA:MBML:MBML-HERBARIO:0000027759","Myrcia espiritosantensis B.S.Amorim"
"19",NA,"MBML","MBML-HERBARIO","10781","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Bruno S. Amorim & Marccus Alves/2016",NA,"PARATYPE","1503","L. D. Thomaz",1994,4,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Não amostrada, arvore com + ou - 5m, ao lado da parcela76, com frutos amarelados.","BRA:MBML:MBML-HERBARIO:0000010781","Myrcia espiritosantensis B.S.Amorim"
"20",NA,"UFPE","UFP","82689","Myrcia espiritosantensis B.S.Amorim","Myrtaceae","Myrcia","espiritosantensis","B.S.Amorim","Amorim, B.S.","2017-02-01T00:00:00.000+0000",NA,"1503","Thomaz, L.D.",1994,4,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",0,0,"HABITAT:Mata Atlântica de encosta.; DESC:Não amostrada,arvoreta com mais ou menos 5m, ao lado da parcela 76, con frutos amarelados.;","BRA:UFPE:UFP:0000082689","Myrcia espiritosantensis B.S.Amorim"
