"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"F","Botany","V0105315F","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"3e96548b-8d83-4692-955c-beb1ab67efba",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"2",NA,"F","Botany","V0105313F","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"40b909e8-6eb5-46dd-aacc-171f3dc6874e",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"3",NA,"F","Botany","V0105312F","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"12c1dedb-d2ca-4a43-9311-4e4f94ee97cb",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"4",NA,"NY","NY","03231840","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"d35b1bf6-dbf5-4b69-b663-272136bc24d3",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"5",NA,"MBM","Museu Botanico Municipal Curritiba, Brasilia","27664","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Sobral M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrcia anacardiifolia Gardner",NA
"6",NA,"ULM","Herbarium University Ulm","27663","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Sobral M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrcia anacardiifolia Gardner",NA
"7",NA,"F","Botany","V0105314F","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"8a8a149e-224d-457d-a8d6-6ab6439f5cb5",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"8","2015-09-04T20:37:11.000+0000","MNHN","P","P05131645","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131645",NA,"Myrcia anacardiifolia Gardner",NA
"9",NA,"NY","NY","2481727","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"f3a709ba-9e4c-4e50-92ec-076c802dba4d",NA,"Myrcia anacardiifolia Gardner",NA
"10","2016-03-17T12:22:31.000+0000","MNHN","P","P05131644","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131644",NA,"Myrcia anacardiifolia Gardner",NA
"11",NA,NA,"Botany","L.1073114","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1073114",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"12",NA,NA,"Botany","L.1073113","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1073113",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
"13","2017-10-18T01:22:12.000+0000","JBRJ","RB","RB00520410","Gomidesia anacardiifolia (Gardn.) Berg",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"(Gardn.) Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:520410",NA,"Gomidesia anacardiifolia (Gardn.) Berg",NA
