"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFPB","JPB","53007","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, BS","2013-01-01T00:00:00.000+0000",NA,"1783","Amorim, BS; Costa-Lima, JL; Pessoa, EM; Araújo, DA; Moreira, SN; Chagas, MA",2013,1,31,"Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca, Mata próxima a Pedra do Cruzeiro, borda da mata.",-35.844722,-8.732222,"Arvoreta 4m alt., frutos verdes, laranja quando maduros; Floresta Atlântica","BRA:UFPB:JPB:0000053007",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"2",NA,"IMA","MAC","57611","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","M.Sobral","2017-01-01T00:00:00.000+0000",NA,"1783","B.S.Amorim; J.L.Costa-Lima; D.Araújo; S.N.Moreira; M.A.Chagas",2013,1,31,"Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca, Borda da mata.",-36.325833,-9.218611,"Arvoreta ca. 4 m. Frutos verdes, laraja quando maduros.; Mata Atântica.","BRA:IMA:MAC:0000057611",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"3",NA,"NY","NY","02103591","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B. S. Amorim",NA,NA,"1783","B. S. Amorim",2013,1,31,"Brazil","Pernambuco",NA,"Jaqueira, RPPN Frei Caneca, Mata prÃ³xima a Pedra do Cruzeiro, borda da mata.",0,0,NA,"0382b371-792e-4063-8c94-7844d0775393",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"4","2016-04-12T05:45:00.000+0000","MO","MO","100821991","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S. Amorim",NA,NA,"Amorim 1783","Bruno S. Amorim|J.L. Costa-Lima|et al.",2013,1,31,"Brazil","Pernambuco",NA,"RPPN Frei Caneca, Mata próxima a Pedra do Cruzeiro, borda da mata. Floresta Atlântica.",-36.428056,-9.251111,NA,"urn:catalog:MO:Tropicos:100821991","http://www.tropicos.org/Specimen/100821991","Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"5",NA,"UFPE","UFP","82174","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, B.S.",NA,NA,"1454","Amorim, B.S.",2012,2,7,"Brazil","Pernambuco","Pombos","Assentamento Serra Grande-Interior da Mata",-35.35,-8.183333,"HABITAT:Floresta Atlântica; DESC:Arbusto 5m, frutos verdes.;","BRA:UFPE:UFP:0000082174",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"6",NA,"UFPE","UFP","82184","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, B.S.","2014-01-01T00:00:00.000+0000",NA,"1070","Amorim, B.S.",2011,9,20,"Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca-Mata do Quengo",-35.842778,-8.714722,"HABITAT:Floresta Atlântica.; DESC:Arvoreta 3m alt, botões florais, flores brancas.;","BRA:UFPE:UFP:0000082184",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"7",NA,"UFPE","UFP","71335","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, B.S.","2012-12-01T00:00:00.000+0000",NA,"1313","Amorim, B.S.",2011,12,1,"Brazil","Pernambuco","Igarassu","Usina São José-Mata de Pezinho, borda da mata. Floresta Atlântica.",NA,NA,"DESC:Arvoreta 3m alt., frutos verdes, laranja quando maduros.;","BRA:UFPE:UFP:0000071335",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"8",NA,"NY","NY","02641243","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves",NA,NA,NA,"1313","B. S. Amorim",2011,12,1,"Brazil","Pernambuco",NA,"Usina SÃ£o JosÃ©, Mata de Pezinho.",-35.0197,-7.7739,NA,"91cb952d-e707-44c1-a67d-b85f26343e2f",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"9","2014-07-08T01:48:28.000+0000","JBRJ","RB","RB00810435","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S. Amorim",NA,NA,"1313","B.S. Amorim; V. Sampaio; M.A. Chagas",2011,12,1,"Brazil","Pernambuco","Igarassu","Usina São José, Mata de Pezinho.",-35.019722,-7.790555,"Arvoreta 3m alt., frutos verdes, laranja quando maduros","urn:catalog:JBRJ:RB:810435",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
"10",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","19812","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S.Amorim","2012-12-01T00:00:00.000+0000",NA,"1313","B.S.Amorim; V.Sampaio, M.A.Chagas",2011,12,1,"Brazil","Pernambuco","Igarassu","Usina São José",-35.019722,-7.790556,"Arvooreta 3 m alt.; frutos verdes, laranja quando maduros.","BRA:UFRPE:HST:0000019812",NA,"Eugenia tumescens B.S.Amorim & M.Alves",NA,NA,NA,NA
