"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA098289","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Mazine, F.F.","2008-04-01T00:00:00.000+0000",NA,4190,NA,"Clark, J.L.",1997,3,25,"Ecuador",NA,"Pedernales Cantón",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA098289","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"2",NA,"Universidade Estadual Paulista, UNESP","BOTU","16851","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Faria Jr., J.E.Q.","2010-12-01T00:00:00.000+0000",NA,217,NA,"Janssen, A.",1980,2,22,"Brazil","Amazonas","Humaitá",NA,-63.166667,-7.516667,NA,"BRA:UNESPIBB:BOTU:0000016851","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"3",NA,"Universidade Estadual Paulista, UNESP","BOTU","16847","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Faria Jr., J.E.Q.","2010-12-01T00:00:00.000+0000",NA,416,NA,"Janssen, A.",1980,5,22,"Brazil","Amazonas","Humaitá",NA,-63.166667,-7.516667,NA,"BRA:UNESPIBB:BOTU:0000016847","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"4",NA,"Universidade Estadual Paulista, UNESP","BOTU","16849","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Faria Jr., J.E.Q.","2010-12-01T00:00:00.000+0000",NA,83,NA,"Janssen, A.",1979,3,24,"Brazil","Amazonas","Humaitá",NA,NA,NA,NA,"BRA:UNESPIBB:BOTU:0000016849","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","18799","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Mazine, F.F.","2009-01-01T00:00:00.000+0000",NA,3222,NA,"Prance, GT",1966,11,23,"Brazil","Amazonas",NA,"Humaitá - Labrea km 42, Road Humaitá to Lábrea, km 42. 2km wet of rio Ipixuna",NA,NA,NA,"urn:catalog:inpa:herbarium:129281","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"6",NA,"NY","NY","01459817","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine",NA,NA,"ISOTYPE",3222,NA,"G. T. Prance",1966,11,23,"Brazil","Amazonas",NA,"Road HumaitÃ¡ to LÃ¡brea, km 42. 2km wet of rio Ipixuna",-63.362754,-7.508793,NA,"b4c1f854-49aa-432f-9903-3fa350ecdcc7","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"7","2013-12-02T13:12:44.000+0000","K","Herbarium","K000913195","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine","Mazine, F.F.",NA,"ISOTYPE",3222,NA,"Ramos, J.F.; Pena, B.S.; Prance, G.T.",1966,11,23,"Brazil",NA,NA,"State of Amazonas Municipality of Humaita, Rio Madeira; Road Humaita to Labrea, km. 42. 2 km. west of Rio Ipixuna",NA,NA,NA,"http://specimens.kew.org/herbarium/K000913195","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"8","2015-09-04T22:55:38.000+0000","MNHN","P","P05321195","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine",NA,NA,NA,NA,3001,"Glaziou, A.",1869,2,3,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907.","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05321195","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"9","2015-09-04T22:55:37.000+0000","MNHN","P","P05321194","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine",NA,NA,NA,NA,3001,"Glaziou, A.",1869,2,3,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05321194","Eugenia tenuiflora Mazine",NA,NA,NA,NA
"10",NA,NA,"Botany","L.2515608","Eugenia tenuiflora Mazine","Myrtaceae","Eugenia","tenuiflora","Mazine",NA,NA,NA,NA,NA,"Deplanche EF",NA,NA,NA,"New Caledonia",NA,NA,"Duébo.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2515608","Eugenia tenuiflora Mazine",NA,NA,NA,NA
