"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","189818","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2017-06-29T00:00:00.000+0000",NA,"607",NA,"Quaresma, AS; Oliveira, CT",2017,5,16,"Brazil","Minas Gerais","Itambé do Mato Dentro","Área PSSE 318",-43.316389,-19.374722,NA,"BRA:UFMG:BHCB:0000189818",NA,"Myrcia retorta Cambess.",NA,NA
"3",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","70322","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","K. Antunes","2018-01-01T00:00:00.000+0000",NA,"677",NA,"K. Antunes; L.D. Santana",2017,9,4,"Brazil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Chapadão",0,0,"Árvore, 4,0 m de alt., borda de Floresta Ombrófila Densa, transição para Campo de Altitude. Botões e sépalas esverdeadas (material em sílica)","BRA:UFJF:CESJ:0000070322",NA,"Myrcia retorta Cambess.",NA,NA
"4",NA,"IF","SPSF","52030","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","O.T. Aguiar","2016-06-06T00:00:00.000+0000",NA,"489",NA,"M.G.K. Cornia & N.M.Ivanauskas & R.Esteves",2016,2,18,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",-45.453056,-22.6825,"COLETA: Árvore 12m de altura. Indivíduo 1195 da fitossociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K);","BRA:IF:SPSF:0000052030",NA,"Myrcia retorta Cambess.",NA,NA
"5",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4551","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Faria, JEQ","2016-09-01T00:00:00.000+0000",NA,"6605",NA,"Faria, JEQ",2016,9,24,"Brazil","Minas Gerais","Diamantina","Margem da estrada para a Formação",-43.609167,-18.263611,"Árvore ca. 5 m de altura, botões florais verdes e flores brancas; Floresta estacional semidecidual antropizada","BRA:UFVJM:HDJF:0000004551",NA,"Myrcia retorta Cambess.",NA,NA
"6",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32474","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2017-01-01T00:00:00.000+0000",NA,"6580",NA,"Faria, JEQ",2016,9,22,"Brazil","Minas Gerais","Diamantina","Alto da Jacuba, chácara dentro o Parque Estadual do Biribiri",-43.583611,-18.204722,"Arvoreta ca. 2,5 m de altura, botões florais verdes, flores com cálices verdes e corolas brancas; Campo sujo","BRA:JBB:HEPH:0000032474",NA,"Myrcia retorta Cambess.",NA,NA
"7",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4536","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Faria, JEQ","2016-09-01T00:00:00.000+0000",NA,"6590",NA,"Faria, JEQ",2016,9,24,"Brazil","Minas Gerais","Diamantina","Margem da estrada para a Formação",-43.606667,-18.266389,"Arbusto ca. 1,2 m de altura, botões florais verdes; Cerrado rupestre","BRA:UFVJM:HDJF:0000004536",NA,"Myrcia retorta Cambess.",NA,NA
"8","2017-10-15T12:39:25.000+0000","JBRJ","RB","RB01313845","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","J.R. Barosela; M. Groppo",NA,NA,"2311",NA,"M. Groppo; et al",2016,10,28,"Brazil","Minas Gerais","São Roque de Minas","Serra da Canastra, Capão Forro",-46.404722,-20.253611,NA,"urn:catalog:JBRJ:RB:1313845",NA,"Myrcia retorta Cambess.",NA,NA
"9",NA,"Universidade Regional de Blumenau, FURB","FURB","51800","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral","2017-05-02T00:00:00.000+0000",NA,"5737",NA,"Funez, L.A.",2016,11,28,"Brazil","Santa Catarina","Rio dos Cedros","Cachoeira Formosa.",-49.371111,-26.558611,"flores brancas","BRA:FURB:FURB:0000051800",NA,"Myrcia retorta Cambess.",NA,NA
"10",NA,"UNESC","CRI","11859","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Oliveira, AA de","2015-02-04T00:00:00.000+0000",NA,"1085",NA,"Oliveira, A.A. de",2015,2,4,"Brazil","Santa Catarina","Rio Rufino","Morro das Torres. Morro das Torres.",-49.86,-27.9,"Florística Entorno IFFSC 214","BRA:UNESC:CRI:0000011859",NA,"Myrcia retorta Cambess.",NA,NA
"13",NA,"UFU","HUFU","71486","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"8697",NA,"R. Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.",2015,10,5,"Brazil","Minas Gerais","Diamanina","km 172 Estrada Diamantina Conselheiro Mata",0,0,"Arbusto, ca. 0,5m. Calice verde; corola e estames altos.; Campo rupestre.","BRA:UFU:HUFU:0000071486",NA,"Myrcia retorta Cambess.",NA,NA
