"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01383744","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21",NA,"610",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbórea, 5,5 m. Frutos imaturos.","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"RB","RB01383737","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21",NA,"609",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbusto 3m. Córtex avermelhado. Frutos imaturos, tricomas ferrugíneos.","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"RB","RB01383743","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21",NA,"611",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbórea, 5,5 m. Frutos imaturos.","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"BHCB","188628","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","","",NA,"1357",NA,"Paiva, JAM; Souza, JAM; Silva, E",2017,7,27,"brazil","Minas Gerais","Santa Bárbara","Fazenda Manoel José",-43.640278,-20.087778,"","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"RB","RB01340808","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Marcos Eduardo Guerra Sobral","",NA,"5375",NA,"J.E.Q. Faria",2016,2,24,"brazil","Minas Gerais","Diamantina","Margem da estrada secundária indo do Campus II da UFVJM para Diamantina",-43.589444,-18.219167,"","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"SPSF","51353","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","A. Maruyama","2016-02-04",NA,"290",NA,"A. Maruyama & L. Cicco",2016,2,4,"brazil","São Paulo","Campos do Jordão","",-45.66,-22.783889,"COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"HDJF","3858","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Faria, JEQ","2016-05-01",NA,"5901",NA,"Faria, JEQ",2016,5,28,"brazil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação",-43.612222,-18.268611,"Arbusto ca. 1,2 m de altura, botões florais verdes e frutos imaturos verdes; Borda de mata","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"HDJF","4311","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Faria, JEQ","2016-07-01",NA,"6362",NA,"Faria, JEQ",2016,7,19,"brazil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá",-43.633889,-19.7675,"Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta estacional semidecidual","Psidium rufum Mart. ex DC.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"HDJF","4215","Psidium cupreum O.Berg",NA,"Myrtaceae","Psidium","cupreum",NA,"O.Berg","Faria, JEQ","2016-07-01",NA,"6256",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS",2016,7,11,"brazil","Minas Gerais","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro",-43.296667,-19.309722,"Árvore ca. 4 m de altura, caule liso, frutos imaturos verdes; Floresta estacional semidecidual","Psidium cupreum O.Berg",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HDJF","4202","Psidium cupreum O.Berg",NA,"Myrtaceae","Psidium","cupreum",NA,"O.Berg","Faria, JEQ","2016-07-01",NA,"6239",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS",2016,7,9,"brazil","Minas Gerais","Diamantina","Margem da rodovia de Diamantina para Mendanha",-43.551944,-18.181944,"Arvoreta ca. 3 m de altura, frutos imaturos verdes; Fragmento de floresta estacional semidecidual","Psidium cupreum O.Berg",NA,"original coordinates OK","GBIF"
