"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"IMA","MAC","63715","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","K.G.S.Silva","2017-06-01T00:00:00.000+0000",NA,"1","K.G.S.Silva; J.W.Alves-Silva; E.Lins",2017,5,5,"Brazil","Alagoas","Matriz do Camaragibe","RPPN Serra D'Água",-35.868611,-9.25,"Arvoreta ca. 2m. Sob rocha. Flor branca. Frutos verdes; Mata Atlântica","BRA:IMA:MAC:0000063715","Psidium bahianum Landrum & Funch"
"2","2017-10-25T11:35:28.000+0000","JBRJ","RB","RB01372462","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","K.G.S. Silva",NA,NA,"01","K.G.S. Silva; J.W. Alves-Silva; E. Lins",2017,5,5,"Brazil","Alagoas","Matriz de Camaragibe","RPPN Serra D´Água.",-35.868611,-9.25,NA,"urn:catalog:JBRJ:RB:1372462","Psidium bahianum Landrum & Funch"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113162","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML","2014-03-01T00:00:00.000+0000",NA,"21271","Guedes, ML; Gomes, FS; Kelmo, F; Alunos de Ecologia",2014,1,31,"Brazil","Bahia","Jandaíra","Litoral Norte, Mangue Seco.",-37.783333,-11.55,"de ca 6 m de altura. Folhas cartáceas, discolores. Frutos imaturos.","BRA:UFBA:ALCB:0000113162","Psidium bahianum Landrum & Funch"
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113825","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML; Stadnik, A","2014-05-01T00:00:00.000+0000",NA,"21563","Guedes, ML; Camargo, S da S; Alunos de Botânica BIO C05; Fernandes, I; Costa, TF",2014,4,26,"Brazil","Bahia","Camaçari","Caminho Diogo para Conde.",-37.6,-11.8,"Folhas coriáceas, discolores. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000113825","Psidium bahianum Landrum & Funch"
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","116723","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML","2014-11-01T00:00:00.000+0000",NA,"22026a","Guedes, ML; Kelmo, F; Alunos de Ecologia",2014,4,14,"Brazil","Bahia","Maraú","Litoral Sul",-38.947222,-13.964444,"Folhas coriáceas, discolores. Fruto jovem.","BRA:UFBA:ALCB:0000116723","Psidium bahianum Landrum & Funch"
"6",NA,"UFRB","HURB","8122","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","M.L. Guedes & Stadnik, A.","2014-05-01T00:00:00.000+0000",NA,"21563","Guedes, M.L.; et al.",2014,4,26,"Brazil","Bahia","Camaçari","Litoral Norte; Caminho Diogo para Conde",-37.6,-11.8,"Hábito: Árvore","BRA:UFRB:HURB:0000008122","Psidium bahianum Landrum & Funch"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","112927","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML","2014-02-01T00:00:00.000+0000",NA,"21135","Guedes, ML; et al.",2013,10,2,"Brazil","Bahia","Maraú","Litoral Sul, Taipú de Dentro,",-39,-14.1,"de ca 6 m de altura. Folhas coriáceas, discolores. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000112927","Psidium bahianum Landrum & Funch"
"8",NA,"UnB","UB","191666","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Proença, C","2013-05-01T00:00:00.000+0000",NA,"2585","Faria, JEQ; Staggemeier, VG",2012,4,8,"Brazil","Bahia","Entre Rios","Chegada da praia de Massarandupió",-37.8375,-12.315556,"Arvoreta ca. 2,5 m de altura, caule liso acinzentado, fruto imaturo verde (coletado material em sílica gel); Vegetação de duna","BRA:UnB:UB:0000191666","Psidium bahianum Landrum & Funch"
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","140094","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,NA,NA,NA,"Carvalho, G. M.",2010,5,NA,"Brazil","Bahia","Porto Seguro","RPPN Estação Veracel",-39.133333,-16.333333,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000140094","Psidium bahianum Landrum & Funch"
"10",NA,"Universidade Federal da Bahia (UFBA)","ALCB","89354","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML; Gomes, FS","2009-07-01T00:00:00.000+0000",NA,"260","Gomes, FS; Guedes, ML; Prates, ARS; Lisboa, MS; Oliveira, CIF",2009,2,17,"Brazil","Bahia","Mata de São João","Litoral Norte, Diogo",-37.941111,-12.459444,"ca. 3 m alt. Folhas cartáceas, discolores. Frutos imaturos, verdes.","BRA:UFBA:ALCB:0000089354","Psidium bahianum Landrum & Funch"
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","89353","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Guedes, ML; Gomes, FS","2009-07-01T00:00:00.000+0000",NA,"259","Gomes, FS; Guedes, ML; Prates, ARS; Lisboa, MS; Oliveira, CIF",2009,2,17,"Brazil","Bahia","Mata de São João","Litoral Norte, Diogo",-37.941111,-12.459444,"ca. 3 m alt. Folhas cartáceas, discolores. Frutos imaturos, verdes.","BRA:UFBA:ALCB:0000089353","Psidium bahianum Landrum & Funch"
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","133549","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,"2013-01-01T00:00:00.000+0000",NA,"2970","Queiroz, EP; Lorenzi, H",2007,10,20,"Brazil","Bahia","Ilhéus","CEPLAC. Rod. Ilhéus / Itabuna., Mata atlântica.",0,0,NA,"BRA:UFMG:BHCB:0000133549","Psidium bahianum Landrum & Funch"
"13",NA,"Universidade Federal da Bahia (UFBA)","ALCB","68112","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M","2010-09-01T00:00:00.000+0000",NA,"113","Freire, L; Guedes, ML",2005,5,2,"Brazil","Bahia","Esplanada","Litoral Norte, Faz. Limoeiro, mata ciliar do rio Oitis, próximo à via de acesso",-37.853611,-12.151944,"folhas coriáceas. Fruto maduro, marrom.","BRA:UFBA:ALCB:0000068112","Psidium bahianum Landrum & Funch"
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","68117","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Tuler, AC","2016-11-01T00:00:00.000+0000",NA,"118","Freire, L; Guedes, ML",2005,5,2,"Brazil","Bahia","Esplanada","Litoral Norte, fazenda Reunidas Limoeiro, mata ciliar do rio Oitis, próximo a via de acesso",-37.853611,-12.151944,"folhas crassas. Frutos rígidos.","BRA:UFBA:ALCB:0000068117","Psidium bahianum Landrum & Funch"
"15","2014-07-08T03:41:51.000+0000","JBRJ","RB","RB00425842","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","C. Proença","2010-01-01T00:00:00.000+0000",NA,"534","Regina Sambuichi",2005,11,8,"Brazil","Bahia","Ilhéus","Fazenda Retiro.",-39.158611,-14.720556,"Árvore. Flores brancas. DAP 47,8 cm. Altura 31,9 m. Individuo 190.","urn:catalog:JBRJ:RB:425842","Psidium bahianum Landrum & Funch"
"16",NA,"UEFS","HUEFS","80075","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","L.Landrum","2008-07-01T00:00:00.000+0000",NA,"54696","Harley, R.M.",2004,1,12,"Brazil","Bahia","São João da Mata","Imbassai. No terreno da Pousada Bichalenga.",NA,NA,"Restinga alterada.","BRA:UEFS:HUEFS:0000080075","Psidium bahianum Landrum & Funch"
"17",NA,"Universidade Federal da Bahia (UFBA)","ALCB","63968","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Júnior, JEQ de","2010-09-17T00:00:00.000+0000",NA,"699","Loureiro, DM; Silva, JR; Menezes, AP",2003,10,17,"Brazil","Bahia","Mata de São João","Litoral Norte, Costa do Sauípe, fazenda Sauípe",-38.283333,-12.516667,"4,0m. Folhas cartáceas, discolores. Material estéril.; Arbórea-arbustiva.","BRA:UFBA:ALCB:0000063968","Psidium bahianum Landrum & Funch"
