"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal do Ceará, UFC","EAC","53186","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","Costa, I.R.","2008-04-01T00:00:00.000+0000",NA,"837","Costa, I.R.",2008,3,20,"Brazil","São Paulo","Itararé","Almas, na divisa dos municípios Itararé e Bom Sucesso de Itararé, na propriedade do Sr. Celso Soares, mata de araucária, na beira do Rio do Forno",-49.250694,-24.325556,"Árvore, 8-9m; frutos maduros esverdeados; caule avermelhado","BRA:UFC:EAC:0000053186",NA,"Psidium araucanum Soares-Silva & Proença"
"2",NA,"UnB","UB","144802","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","Costa, IR","2008-04-01T00:00:00.000+0000",NA,"837","Costa, IR; et al.;",2008,3,20,"Brazil","São Paulo","Itararé","Na divida dos municípios Itararé e Bom Sucesso de Itraré. Na propriedade do senhor Celso Soares. Mata de Araucaria na beira do Rio do Forno.",0,0,"Nome popular: araca.; Árvore com 8 a 9 metros, frutos maduros esverdeados, caule avermelhado.; Mata de Araucaria.","BRA:UnB:UB:0000144802",NA,"Psidium araucanum Soares-Silva & Proença"
"3",NA,"UnB","UB","179884","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","Proença, CEB","2009-01-01T00:00:00.000+0000",NA,"837","Costa, IR; Soares, C",2008,3,20,"Brazil","São Paulo","Itararé","Almas, na divisão entre os municípios Itararé e Bom Sucesso de Itararé, propriedade de Celso Soares. Rio do Forno, mata de Araucaria",-49.25,-24.316667,"Árvore com 8-9m, caule avermelhado, frutos maduros esverdeados,","BRA:UnB:UB:0000179884",NA,"Psidium araucanum Soares-Silva & Proença"
"4",NA,"ASU","ASUPlants","236765","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença",NA,NA,NA,NA,"Silva et al.",1999,2,19,"Brazil","Parana",NA,"Parque Estadual de Campinhos.",NA,NA,NA,NA,NA,"Psidium araucanum Soares-Silva & Proença"
"5",NA,"UnB","UB","17922","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","Proença, CEB; Soares-Silva, LH",NA,NA,"2535","Soares-Silva, LH; Soares, C",1999,10,10,"Brazil","Paraná","Itararé","Região de Almas. Sítio Soares",-49.55,-24.183333,"Casca lisa, variegada de cinza, alaranjado e verde, escamante, em placas quebradiças com margens revolutas súber verde, cortex rosa com estrias laranjas.; Árvore 15m. Flor branca; Floresta de galeria.","BRA:UnB:UB:0000017922",NA,"Psidium araucanum Soares-Silva & Proença"
"6",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","128966","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença",NA,NA,"ISOTYPE","2535","Soares-Silva, LH; Soares, C",1999,10,10,"Brazil","Itararé","Região de Almas","Sítio Soares",-49.55,-24.166667,NA,"BRA:UFMG:BHCB:0000128966",NA,"Psidium araucanum Soares-Silva & Proença"
"7","2015-10-27T12:20:24.000+0000","JBRJ","RB","RB00317102","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","C. Proença & L.H. Soares-Silva",NA,NA,"4104","L. R. Landrum",1982,1,7,"Brazil","Paraná","Cerro Azul","Along road to Rio Branco do Sul .",-49.333333,-25,"Tree ca. 6m high, near road and houses; fruits green","urn:catalog:JBRJ:RB:317102",NA,"Psidium araucanum Soares-Silva & Proença"
"8",NA,"NY","NY","1365094","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença",NA,NA,NA,"4104","L. R. Landrum",1982,1,7,"Brazil","ParanÃ¡",NA,"Cerro Azul, along toad to Rio Branco do Sul",-49.33,-25,NA,"92242b96-4226-43c5-a2ea-d5aea4f5ba68",NA,"Psidium araucanum Soares-Silva & Proença"
"9","2014-09-12T10:12:00.000+0000","MO","MO","100382111","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença","L.R. Landrum","2008-01-01T00:00:00.000+0000","PARATYPE","Landrum 4104","Leslie R. Landrum",1982,1,7,"Brazil","Paraná",NA,"Cerro Azul, along road to Rio Branco do Sul.",-49.333333,-25,NA,"urn:catalog:MO:Tropicos:100382111","http://www.tropicos.org/Specimen/100382111","Psidium araucanum Soares-Silva & Proença"
"10",NA,"ASU","ASUPlants","271866","Psidium araucanum Soares-Silva & Proença","Myrtaceae","Psidium","araucanum","Soares-Silva & Proença",NA,NA,NA,NA,"Hatschbach",1977,10,6,"Brazil","Parana",NA,"Rio S'Ana",NA,NA,NA,NA,NA,"Psidium araucanum Soares-Silva & Proença"
