"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","CEPEC","44290","Gomidesia martiana Berg","","Myrtaceae","Myrcia","martiana","","Berg","E. N. Lughadha","","","236","","E. B. dos Santos","2014","7","14","brazil","Bahia","una","8Km ao N de Comandatuba.","-39.154571","-15.224128","Ambiente: Restinga arborea. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","","centroide mpo","GBIF","Gomidesia martiana Berg"
"12","","","RB","RB01378616","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M.C.S.Mota","","","11898","","M.C.S. Mota","2013","1","4","brazil","Alagoas","Murici","Estação Ecológica de Murici. Fazenda Bananeiras","-35.92639","-9.291761","","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"13","","","HCF","11668","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","G.S. Siqueira","2013-02-04","","4540","","M.G. Caxambu","2013","2","2","brazil","Es","Sooretama","Reserva Natural da Vale - RNV","-40.064667","-19.150222","arvoreta ca. 3 m. Frutos imaturos verdes.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"14","","","DVPR","3841","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Siqueira, G.S.","2013-02-04","","4540","","Caxambu, M.G.; et al.; et al.","2013","2","2","brazil","Espirito Santo","Sooretama","Reserva Natural da Vale - RNV","-40.03528","-19.09008","Arvoreta 3m, frutos imaturos vedes.; Relevo: suave-ondulado.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"15","","","RB","RB00740369","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","1201","","Giaretta, A.","2012","1","26","brazil","Espírito Santo","Espírito Santo","Conceição da Barra. Lado sul da dunas. Restinga arbustiva fechada pós-praia. Parque Estadual de Itaúnas","-39.703889","-18.425833","Árvore de 7m. Botões creme.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"16","","","VIES","26743","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Giaretta, A.O.","1905-07-04","","1166","","Giaretta, A.O.","2012","1","24","brazil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra.","-39.832833","-18.445026","SW1839","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"17","","","VIES","26748","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Giaretta, A.O.","1905-07-04","","1157","","Giaretta, A.O.","2012","1","17","brazil","Espírito Santo","Conceição da Barra","Fazenda Jequitaia.","-39.832833","-18.445026","SW1839","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"18","","","VIES","25809","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","2790","","Assis, A.M.; Cipriano, R. & Coutinho, H.","2012","1","2","brazil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Guriri / Meleiras.","-39.742778","-18.654722","Arbusto. Botões e flores amareladas. Borda de floresta de restinga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"19","","","UB","191600","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Sobral, M","2013-01-01","","2501","","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2012","3","29","brazil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira, próximo ao escritório","-40.066389","-19.1525","Arvoreta ca. 3,5 m de altura, fruto imaturo amarelo e maduro cinza, testa da semente marrom brilhante, escura, embrião verde (coletado material em sílica gel); Mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"20","","","UB","191618","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Rosa, PO","2014-06-01","","2522","","Faria, JEQ; Staggemeier, VG","2012","3","31","brazil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, próximo à guarita de entrada","-40.073611","-19.153611","Arvoreta ca. 2,5 m de altura, caule rugoso castanho, fruto imaturo amarelo e maduro cinza; Mussununga de porte alto","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"21","","","UB","191599","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Rosa, PO","2014-06-01","","2500","","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2012","3","29","brazil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira, próximo ao escritório","-40.066389","-19.1525","Arvoreta ca. 2,5 m de altura, fruto imaturo amarelo e maduro cinza, testa da semente marrom brilhante, escura, embrião verde (coletado material em sílica gel); Mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"22","","","RB","RB00753305","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. Sobral","2014-01-01","","102","","M. Melito; J.L. Paixão; M.H. Cardozo","2012","3","25","brazil","Bahia","Una","REBIO de Una, trilha da Roda d´Água.","-39.054722","-15.159722","Arbustiva, ca. 3m. Folhas discolores, coriáceas, nervura central da face adaxial verde-clara, na face abaxial bege continuando a coloração do ramo e pecíolo. Pedúnculo e raque bege, frutos imaturos verdes e cálice persistente amarelado","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"23","","","CVRD","14166","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Geovane S. Siqueira","2012-10-22","","2522","","J.E.Q. Faria","2012","3","31","brazil","Es","LINHARES","","-40.028138","-19.38214","Arvoreta ca. 2,5 m de altura, caule castanho rugoso, fruto imaturo amarelo e maduro cinza <ll>dwc_commonname:</ll> Batinga da mussununga","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"24","","","CVRD","14180","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Geovane S. Siqueira","2012-10-22","","2500","","J.E.Q. Faria","2012","3","29","brazil","Es","LINHARES","","-40.065","-19.150556","Arvoreta ca. 2,5 m de altura, fruto imaturo amarelo e maduro cinza, testa da semente castanho escuro brilhante, embrião verde <ll>dwc_commonname:</ll> Batinga da mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"25","","","CVRD","14179","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Geovane S. Siqueira","2012-10-22","","2501","","J.E.Q. Faria","2012","3","29","brazil","Es","LINHARES","mussununga ao lado do escritório","-40.065","-19.150556","Arvoreta ca. 3,5 m de altura, fruto imaturo amarelo e maduro cinza, testa da semente castanho escuro brilhante, embrião verde <ll>dwc_commonname:</ll> Batinga da mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"26","","","HUFSJ","5829","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Sobral, M","2013-01-01","","2565","","Faria, JEQ; Staggemeier, VG","2012","4","5","brazil","Bahia","Una","Estrada entrando à direita no sentido Una/Ihéus, ca. 2 km do rio Maruim","-39.154571","-15.224128","Arvoreta ca. 3 m de altura, fruto imaturo verde","","centroide mpo (0)","GBIF","Myrcia vittoriana Kiaersk."
"27","","","HUEFS","188512","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","B.S.Amorim","2013-12-01","","3388","","Matos, E.N.de","2012","4","21","brazil","Bahia","Una","Fazenda Bolandeira","-39.007778","-15.34","Restinga. Floresta","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"28","","","MBML-HERBARIO","47645","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. Sobral/Março-2016","","","3121","","A. M. Assis; J. Santos","2012","6","17","brazil","Espírito Santo","Linhares","Regência - floresta inundável de restinga","-39.825833","-19.608528","Arbusto 2m. Frutos amarelos","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"29","","","CVRD","15034","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Geovane S. Siqueira","2014-09-10","","9633","","Lombardi, J.A.","2012","12","5","brazil","Es","LINHARES","","-40.019556","-19.165833","Prensado em álcool, amostra em sílica. Floresta atlântica de restinga. Árvore ca. 3 m, folhas cartáceas, botões creme, flores velhas <ll>dwc_commonname:</ll> Batinga da mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"30","","","RB","RB00746125","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","956","","A.G. Oliveira; T.L. Rocha","2011","2","11","brazil","Espírito Santo","Conceição da Barra","Itaúnas. Área atrás da fazenda Jequitaia.","-39.832833","-18.445026","Árvore de 7m com pétalas e hipanto e sépalas creme. Foto","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"31","","","RB","RB00722797","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","ANA TEREZA A. RODARTE","2011-02-16","","29","","P. de Oliveira; A.T.A. Rodarte; C.V. Suizani; A.V. Greco.","2011","2","16","brazil","Rio de Janeiro","Maricá","APA Restinga de Marica, Transecto do Lab de Biologia da Reprodução.","-42.8925","-22.9625","arbóireo com cerca de 3,5m de alt., helifólio. folhas cartaceas discolores verdes, frutos verdes.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"32","","","UFP","82255","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Amorim, B.S.","2014-02-01","","8479","","Lombardi, J.A.","2011","4","15","brazil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos órgãos-Trilha do Poço Verde.","-43.001361","-22.493944","DESC:Árvore ca. 5m, frutos imaturos verde-amarronzados.;","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"33","","","ESA","ESA114960","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","332","","Morokawa, R.","2011","4","15","brazil","Espírito Santo","Linhares","","-40.028138","-19.38214","","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"34","","","ESA","ESA114977","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","350","","Morokawa, R.","2011","4","15","brazil","Espírito Santo","Linhares","","-40.028138","-19.38214","","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"35","","","ESA","ESA115464","Gomidesia martiana Berg","","Myrtaceae","Myrcia","martiana","","Berg","Carnier, F.E.","","","229","","Lima, D.F.","2011","4","17","brazil","Espírito Santo","Linhares","","-40.028138","-19.38214","","","centroide mpo","GBIF","Gomidesia martiana Berg"
"36","","","SPSF","49098","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","B.S. Amorim","","","8479","","J.A.Lombardi & Taxonomia de Campo 2011","2011","4","15","brazil","Rj","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.001111","-22.493889","COLETA: Árvore com aprox. 5m de altura; frutos imaturos verdes- amarronzados.; GEOGRAFIA: Trilha do Poço Verde.;","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"37","","","MAC","51924","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M.C.S.Mota","","","193","","R.C.Pinto; M.N.Rodrigues; A.S.Costa; E.S.França; W.T.C.C.Santos","2011","5","21","brazil","Alagoas","Flexeiras","Fazenda Triunfo.","-35.724414","-9.275003","Árvore ca. de 12m de altura. Frutos verdes; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"38","","","MBML-HERBARIO","42349","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","B.S. Amorim/Março-2014","","","3574","","R.R. Vervloet; J. Silva","2011","5","30","brazil","Espírito Santo","Aracruz","Barra do Riacho","-40.176413","-19.767401","Árvore 5m alt., frutod maduros de cor amarela. Vegetação de tabuleiro","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"39","","","VIES","24460","Gomidesia martiana Berg","","Myrtaceae","Myrcia","martiana","","Berg","","","","4692","","Gomes, J.M.L","2011","10","15","brazil","Espírito Santo","Linhares","Cacimbas.","-40.028138","-19.38214","","","centroide mpo","GBIF","Gomidesia martiana Berg"
"40","","","HUEFS","182974","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","1000","","Matos, E.N.de","2011","12","16","brazil","Bahia","Caravelas","Cardoso-Treme.","-39.389444","-17.799722","Floresta.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"41","","","HUEFS","182965","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","907","","Matos, E.N.de","2011","12","10","brazil","Bahia","Caravelas","Mata da Chinesa.","-39.153889","-13.673611","Floresta.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"42","","","MAC","45588","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","E.C.O.Chagas","2010-01-28","","7092","","Chagas-Mota","2010","1","28","brazil","Alagoas","Viçosa","Fazenda Jussara.","-36.402222","-9.620556","Árvore ca. 8 m de altura. Frutos amarelos.; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"43","","","MAC","45828","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","E.C.O.Chagas","2010-01-29","","7332","","Chagas-Mota","2010","1","29","brazil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.618611","-9.75","Arbusto ca. 3 m de altura. Estéril.; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"44","","","UEC","174572","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","947","","Moura, T.M.; Cardoso, D.; Silva, K.M.; Pereira, O.S.","2010","4","27","brazil","Amazonas","Manaus","Várzea. Rio Cuieiras, 5-msm.","-60.468861","-2.814361","Árvore, frutos imaturos verdes.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"45","","","RB","RB00746129","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","A.G. Oliveira","2011-02-21","","129","","M. Ribeiro; A.G. Oliveira","2010","4","11","brazil","Espírito Santo","Conceição da Barra","Itaúnas. Área atrás da fazenda Jequitaia.","-39.832833","-18.445026","Árvore de 3,5m de altura. Áspera na parte abaxial da folha, principalmente na nervura, fruto amarelo","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"46","","","MAC","48232","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","E.C.O.Chagas","2010-05-14","","7778","","Chagas-Mota; A.M.T.Bastos","2010","5","14","brazil","Alagoas","Viçosa","Fazenda Mata Verde.","-36.402222","-9.620556","Árvore ca. 5 m de altura. Frutos amarelos.; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"47","","","MAC","50595","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","E.C.O.Chagas","2010-11-25","","9634","","Chagas-Mota; J.M.Ferreira","2010","11","25","brazil","Alagoas","Viçosa","Fazenda Jussara.","-36.402222","-9.620556","Árvore ca. 7 m de altura. Flores alvas.; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"48","","","MAC","51803","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M.C.S.Mota","","","72","","R.C.Pinto; R.P.Lyra-Lemos; J.M.Ferreira","2010","12","19","brazil","Alagoas","Murici","Fazendas Jitituba e Cachoeira.","-36.559167","-9.535278","Árvore ca. de 8m de altura. Flores cremes; Mata Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"49","","","MAC","36673","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","E.C.O.Chagas","2009-02-13","","2043","","Chagas-Mota; A.I.L.Pinheiro","2009","2","13","brazil","Alagoas","Murici","Serra do Ouro.","-36.559167","-9.535278","Árvore ca. 6 m de altura. Frutos verdes, com cálice alaranjado.; Mata Pluvial Atlântica.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"50","","","RB","RB00746123","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","A.G. Oliveira","2011-02-24","","140","","M.M. Monteiro; A.G. Oliveira; M.G. Oliveira","2009","2","3","brazil","Espírito Santo","Conceição da Barra","Itaúnas. Área atrás da fazenda Jequitaia.","-39.739167","-18.423889","Planta de 5m com flores alvas e tricomas na face abaxial","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"51","","","VIES","19552","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Folli, D.A.","2009-11-20","","909","","Valadares, R.T.; Peres, A.L.S.S.","2009","10","19","brazil","Espírito Santo","Linhares","Canivete.","-40.028138","-19.38214","SW1940","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"52","","","VIES","15319","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","51","","Calatrone, J.W.; et al.","2008","3","14","brazil","Espírito Santo","Marechal Floriano","","-40.774291","-20.430852","SW2040","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"53","","","MBML-HERBARIO","33177","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. Sobral/2008","","","7340","","A. M. Amorim; et al","2008","5","4","brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.502778","-20.280278","Erva no sol, no brejo, flores lilás.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"54","","","HUFSJ","7485","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","Sobral, M","2009-01-01","","7646","","Amorim, AMA; et al.","2008","7","22","brazil","Espirito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco. Floresta Estacional Semidecidual.","-40.519444","-20.291389","Arvoreta, ca. 6m de altura. Folhas mais escuras na face superior. Frutos imaturos amarelos.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"55","","","RB","RB00746127","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. Sobral","2010-06-25","","418","","A.G. Oliveira; M.M. Monteiro","2008","12","13","brazil","Espírito Santo","Conceição da Barra","Itaúnas. Área atrás da fazenda Jequitaia.","-39.739167","-18.423889","Árvore de 8m com botões alvos","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"56","","","CVRD","14056","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","4691","","J.R. Stehmann","2007","2","7","brazil","Es","LINHARES","Curso de Taxonomia UFMG","-39.962778","-19.209417","Arborea 4m Mata da borda do Frutos amarelos <ll>dwc_commonname:</ll> Batinga da mussununga","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"57","","","CVRD","14001","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","4791","","J.R. Stehmann","2007","2","8","brazil","Es","LINHARES","Curso de Taxonomia UFMG","-40.028138","-19.38214","Árvore de 5 m. de altura, frutos amarelos. <ll>dwc_commonname:</ll> Batinga da mussununga","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"58","","","BHCB","126732","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","4691","","Stapf, MNS de; Mota, NFO","2007","2","7","brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Mata da borda do nativo.","-39.962778","-19.209167","Arbórea 4m.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"59","","","RB","RB00492219","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. C. Souza","2011-07-18","","4574","","C.Farney; R.D.Ribeiro, L.F.T.Menezes, A.G.Oliveira, R.Fantin","2007","3","12","brazil","Espírito Santo","Conceição da Barra","Restingas próximas a Pontal do Sul e Barreiras, foz do Rio Cricaré.","-39.749722","-18.615","Arbusto; ciófilo; folhas discolores verdes; frutos imaturos verdes.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"60","","","RB","RB00492290","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","M. C. Souza","2011-07-18","","4643","","C.Farney; R.D.Ribeiro, L.F.T.Menezes","2007","3","15","brazil","Espírito Santo","Linhares","Degredo, Restinga arbórea.","-39.725556","-19.3725","Arvoreta; 4 m; folhas verdes na face superiro e castanho esverdeado na inferior; frutos em maturação amarelados. Frequente na mata.","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"61","","","RB","RB00746132","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","A.G. Oliveira","2011-06-30","","1670","","L.F.T. Menezes; O.J. Pereira; R.F.A. Martins; A.G. Oliveira","2007","3","29","brazil","Espírito Santo","São Mateus","Estrada que liga a BR 101 à Urussuguara. Localidade conhecida como Água Preta.","-40.02055","-18.748914","Arbusto 3m com flores amarelas","","centroide mpo","GBIF","Myrcia vittoriana Kiaersk."
"62","","","NY","720527","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","4574","","C. Farney","2007","3","12","brazil","EspÃ­rito Santo","","Restingas prÃ³ximas a Pontal do Sul e Barreiras, foz do Rio CricarÃ©.","-39.7497","-18.615","","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"63","","","BHCB","113119","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","1777","","Rezende, SG; Brina, AE","2007","4","30","brazil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014","","","original coordinates","GBIF","Myrcia vittoriana Kiaersk."
"64","","","VIC","32046","Myrcia vittoriana Kiaersk.","","Myrtaceae","Myrcia","vittoriana","","Kiaersk.","","","","1878","","Valente, G.E.; Azevedo, A.A.","2007","4","3","brazil","Espirito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.547524","-20.585141","Planta de 4 m, em bordo de mata próximo a praia, de frutos verdes e amarelos maduros","","centroide mpo (0)","GBIF","Myrcia vittoriana Kiaersk."
