"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal do Paraná, UFPR","EFC","15622","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Barboza, E.","2014-07-28T00:00:00.000+0000",NA,"8562",NA,"Silva, J.M.",2014,5,2,"Brazil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé",-48.5854,-25.4629,"Árvore 4m, frutos imaturos. Floresta Ombrófila Densa.","BRA:UFPR:EFC:0000015622",NA,"Myrcia anacardiifolia Gardner"
"2",NA,"UTFPR","DVPR","3080","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Barboza, E.","2014-07-28T00:00:00.000+0000",NA,"8562",NA,"Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.",2014,5,20,"Brazil","Paraná","São José dos Pinhais","Estrada entre colônia Castelhanos e usina de Chaminé",-48.5854,-25.4629,"Árvore 4m, frutos imaturos.; Floresta Ombrófila Densa","BRA:UTFPR:DVPR:0000003080",NA,"Myrcia anacardiifolia Gardner"
"3",NA,"MBM","MBM","390424","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Barboza, E","2014-07-28T00:00:00.000+0000",NA,"8562",NA,"Silva, JM; Motta, JT; Barboza, E",2014,5,20,"Brazil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé",-48.981667,-25.774722,"Árvore de 4m; frutos imaturos.; Floresta Ombrófila Densa.","BRA:MBM:MBM:0000390424",NA,"Myrcia anacardiifolia Gardner"
"4",NA,"Universidade Regional de Blumenau, FURB","FURB","46687","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Seubert, RC","2014-08-25T00:00:00.000+0000",NA,"31",NA,"Seubert, R.C.",2014,8,25,"Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",-49.194722,-27.110556,"Projeto Restaurar","BRA:FURB:FURB:0000046687",NA,"Myrcia anacardiifolia Gardner"
"5",NA,"HUCP",NA,"23458","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner",NA,NA,NA,"864",NA,"Ariati, V",2013,3,2,"Brazil","Paraná",NA,NA,0,0,NA,"23385",NA,"Myrcia anacardiifolia Gardner"
"6","2017-10-19T06:41:43.000+0000","JBRJ","RB","RB00928001","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","P. Larocca","2013-07-19T00:00:00.000+0000",NA,"580",NA,"G. Felitto; D. Roher, V.A. Daniel, D.L.P. Pereira",2013,7,6,"Brazil","Paraná","Tijucas do Sul","APA de Guaratuba.",-49.069444,-25.798055,"Arbusto 2m; frutos maduros vermelhos.","urn:catalog:JBRJ:RB:928001",NA,"Myrcia anacardiifolia Gardner"
"7",NA,"MBM","MBM","385441","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Selusniaki, M","2012-03-13T00:00:00.000+0000",NA,"914",NA,"Lozano, ED; Michelon, C",2012,3,13,"Brazil","Paraná","Telêmaco Borba","UHE Mauá, Margem do Rio Tibagi",-50.706944,-24.100556,"Resgate de flora da UHE Mauá; Arvoreta, 3m, frutos maduros negros.; encosta","BRA:MBM:MBM:0000385441",NA,"Myrcia anacardiifolia Gardner"
"8","2015-09-14T08:49:55.000+0000","JBRJ","RB","RB01009419","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","M. Selusniaki",NA,NA,"1546",NA,"C. Michelon; E. Adenesky-Filho",2012,9,6,"Brazil","Paraná","Ortigueira","Floresta ripária do Rio Barra Grande.",NA,NA,"Árvore, frutos imaturos verdes","urn:catalog:JBRJ:RB:1009419",NA,"Myrcia anacardiifolia Gardner"
"9",NA,"Universidade Estadual Paulista, UNESP","BOTU","30385","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Schmoeller, F.","2011-01-01T00:00:00.000+0000",NA,"141",NA,"Schmoeller, F.",2011,6,17,"Brazil","Santa Catarina","Joinville",NA,NA,NA,"Árvoree, 5 m de altura, fruto roxo escuro","BRA:UNESPIBB:BOTU:0000030385",NA,"Myrcia anacardiifolia Gardner"
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","21098","Myrcia anacardiifolia Gardner",NA,"Myrtaceae","Myrcia","anacardiifolia",NA,"Gardner","Verdi, M","2010-01-30T00:00:00.000+0000",NA,"3560",NA,"Verdi, M.",2010,1,30,"Brazil","Santa Catarina","Treviso","Nova Brasília.",-49.498611,-28.443611,"Florística IFFSC 74 (Arbórea)","BRA:FURB:FURB:0000021098",NA,"Myrcia anacardiifolia Gardner"
