"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1","2018-03-28T09:22:44.000+0000","JBRJ","RB","RB01383744","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21T00:00:00.000+0000",NA,"610",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"Brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbórea, 5,5 m. Frutos imaturos.","urn:catalog:JBRJ:RB:1383744",NA,"Psidium rufum Mart. ex DC.",NA
"2","2018-03-28T09:22:26.000+0000","JBRJ","RB","RB01383737","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21T00:00:00.000+0000",NA,"609",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"Brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbusto 3m. Córtex avermelhado. Frutos imaturos, tricomas ferrugíneos.","urn:catalog:JBRJ:RB:1383737",NA,"Psidium rufum Mart. ex DC.",NA
"3","2018-03-28T09:22:42.000+0000","JBRJ","RB","RB01383743","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Tuler,A.C","2017-03-21T00:00:00.000+0000",NA,"611",NA,"Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J",2017,3,21,"Brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.",-42.554722,-14.646111,"Arbórea, 5,5 m. Frutos imaturos.","urn:catalog:JBRJ:RB:1383743",NA,"Psidium rufum Mart. ex DC.",NA
"4",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","188628","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.",NA,NA,NA,"1357",NA,"Paiva, JAM; Souza, JAM; Silva, E",2017,7,27,"Brazil","Minas Gerais","Santa Bárbara","Fazenda Manoel José",-43.640278,-20.087778,NA,"BRA:UFMG:BHCB:0000188628",NA,"Psidium rufum Mart. ex DC.",NA
"5","2018-06-19T10:20:23.000+0000","JBRJ","RB","RB01340808","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Marcos Eduardo Guerra Sobral",NA,NA,"5375",NA,"J.E.Q. Faria",2016,2,24,"Brazil","Minas Gerais","Diamantina","Margem da estrada secundária indo do Campus II da UFVJM para Diamantina",-43.589444,-18.219167,NA,"urn:catalog:JBRJ:RB:1340808",NA,"Psidium rufum Mart. ex DC.",NA
"6",NA,"IF","SPSF","51353","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","A. Maruyama","2016-02-04T00:00:00.000+0000",NA,"290",NA,"A. Maruyama & L. Cicco",2016,2,4,"Brazil","Sp","Campos do Jordão",NA,-45.66,-22.783889,"COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;","BRA:IF:SPSF:0000051353",NA,"Psidium rufum Mart. ex DC.",NA
"7",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","3858","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Faria, JEQ","2016-05-01T00:00:00.000+0000",NA,"5901",NA,"Faria, JEQ",2016,5,28,"Brazil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação",-43.612222,-18.268611,"Arbusto ca. 1,2 m de altura, botões florais verdes e frutos imaturos verdes; Borda de mata","BRA:UFVJM:HDJF:0000003858",NA,"Psidium rufum Mart. ex DC.",NA
"8","2017-05-23T14:28:57.000+0000","JBRJ","RB","RB01320526","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","J.E.Q. Faria",NA,NA,"5901",NA,"J.E.Q. Faria",2016,5,28,"Brazil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação",-43.612222,-18.268611,NA,"urn:catalog:JBRJ:RB:1320526",NA,"Psidium rufum Mart. ex DC.",NA
"9",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4311","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Faria, JEQ","2016-07-01T00:00:00.000+0000",NA,"6362",NA,"Faria, JEQ",2016,7,19,"Brazil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá",-43.633889,-19.7675,"Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta estacional semidecidual","BRA:UFVJM:HDJF:0000004311",NA,"Psidium rufum Mart. ex DC.",NA
"10",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4215","Psidium cupreum O.Berg",NA,"Myrtaceae","Psidium","cupreum",NA,"O.Berg","Faria, JEQ","2016-07-01T00:00:00.000+0000",NA,"6256",NA,"Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS",2016,7,11,"Brazil","Minas Gerais","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro",-43.296667,-19.309722,"Árvore ca. 4 m de altura, caule liso, frutos imaturos verdes; Floresta estacional semidecidual","BRA:UFVJM:HDJF:0000004215",NA,"Psidium cupreum O.Berg",NA
