"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","SPSF","52611","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","R. Cielo-Filho","2018-02-09","","96","","Z. Valério & R. Cielo-Filho","2018","1","18","brazil","São Paulo","Avaré","Floresta Estadual de Avaré I","-48.896667","-23.0975","COLETA: Árvore de 4m de altura. Flor em botão cor creme.; GEOGRAFIA: Próximo a Bica d'água.;","Myrcia hebepetala DC.","","original coordinates","GBIF"
"2","","","CRI","12265","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","Alexandre Medeiros","2018-02-28","","","","Alexandre Medeiros","2018","2","28","brazil","Santa Catarina","Balneário Camboriú","Estaleirinho","-48.620501","-27.005573","Coleta 871 Indivíduo com Flor Branca","Myrcia hebepetala DC.","","centroide mpo","GBIF"
"3","","","RB","RB01397180","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","T.Fernandes","2018-07-21","","504","","J.Külkamp","2018","7","14","brazil","Santa Catarina","Santa Rosa de Lima","Rio do Meio. Propriedade de Adir Külkamp. Beira de mata.","-49.161111","-27.993889","","Myrcia hebepetala DC.","","original coordinates","GBIF"
"4","","","FURB","55727","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","Schwirkowski, P.","2017-01-21","","2193","","Schwirkowski, P.","2017","1","21","brazil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.389722","-26.296111","Flores brancas","Myrcia hebepetala DC.","","original coordinates","GBIF"
"5","","","FURB","54332","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","Gebien, W.","2017-07-11","","26","","Gebien, W.","2017","4","21","brazil","Santa Catarina","Blumenau","Rua Antônio Zendrom. Beira do caminho do fragmento.","-49.087222","-26.957222","","Myrcia hebepetala DC.","","original coordinates","GBIF"
"6","","","FURB","54065","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","Funez, L.A.","2017-05-31","","6398","","Funez, L.A.","2017","5","1","brazil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.366667","-27.050278","Frutos roxos","Myrcia hebepetala DC.","","original coordinates","GBIF"
"7","","","BHCB","189727","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","","2017-08-01","","624","","Quaresma, AS; Brina, AE; Oliveira, CT","2017","8","8","brazil","Minas Gerais","Mariana","Fazenda Itacolomy","-43.392778","-19.003333","","Myrcia hebepetala DC.","","original coordinates","GBIF"
"8","","","RB","RB01298478","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","M. F. Santos","2016-01-01","","942","","G.M. Antar","2016","1","20","brazil","São Paulo","Mairinque","Chácara localizada após aproximadamente 3 Km em estrada viscinal, partindo de entrada no Km 72 da rodovia Raposo Tavares.","-47.2075","-23.543055","","Myrcia hebepetala DC.","","original coordinates","GBIF"
"9","","","SP","490595","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","Aragaki, S; Petri, L","2016-12-19","","1065","","Petri, L; Biasoli, SM","2016","8","1","brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.647014","-23.64989","","Myrcia hebepetala DC.","","centroide mpo (0)","GBIF"
"10","","","IAC","56117","Myrcia hebepetala DC.","","Myrtaceae","Myrcia","hebepetala","","DC.","O.T. Aguiar","2015-02-25","","238","","C.F. Nardin; J.F. Benedito & L.C. Bernacci","2015","2","25","brazil","São Paulo","Louveira","Fragmento A","-46.871944","-23.078611","coordenadas originais: 23°04#?#43""S, 46°52#?#19""W","Myrcia hebepetala DC.","","original coordinates","GBIF"
