"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFPB","JPB","63530","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Sobral, M","2017-04-01T00:00:00.000+0000",NA,"555","Figueira, M; Schindler, B; Pessoa, MC; Barbosa, MR",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.6661,-6.9992,"Arvoreta, em floresta perturbada, aprox. 2 m alt., DAP 2 cm, folhas pendentes, com aspecto de murchamento, frutos imaturos verdes, levemente costados, lobos do cálice conspícuos, amarelados.; Arvoreta, em floresta perturbada, aprox. 2","BRA:UFPB:JPB:0000063530",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"2","2018-04-25T14:54:57.000+0000","JBRJ","RB","RB01385241","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","M. Sobral",NA,NA,"555","M. Figueira; et al",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.666111,-6.999167,NA,"urn:catalog:JBRJ:RB:1385241",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"3",NA,"IPA","IPA","80257","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Sobral, M.","2017-04-01T00:00:00.000+0000",NA,"555","Figueira, M.; et al.; et al.",2017,3,31,"Brazil","Paraíba","Areia",NA,-35.660556,-6.999167,NA,"BRA:IPA:IPA:0000080257",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"4","2017-10-15T13:50:52.000+0000","JBRJ","RB","RB01105923","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","J.L. Costa-Lima","2014-11-25T00:00:00.000+0000",NA,"1956","J.L. Costa-Lima",2014,11,21,"Brazil","Pernambuco","Carnaíba","Serra do Boqueirão a cerca de 11 Km da rodovia PE-320, acesso pela Igrejinha na rodovia( cerca de 6 Km da sede municipal de Afogados da Ingazeira).",-37.761111,-7.693333,"Arbustivo, cerca de 3,5 metros de altura, sobre afloramento rochoso granítico. Folhas cartáceas, discolores, face superior verde-escura, inferior levemente glauca. Flores passadas com estames alvos passando a amarelados. frutos imaturos verdes.","urn:catalog:JBRJ:RB:1105923",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"5","2017-10-17T19:17:39.000+0000","JBRJ","RB","RB00740411","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine",NA,NA,NA,"1214","Giaretta, A.",2012,1,26,"Brazil","Espírito Santo","Espírito Santo","Conceição da Barra. Trilha do Buraco do Bicho. Restinga arbustiva fechada pós-praia. Parque Estadual de Itaúnas",-39.694444,-18.414722,"Arbusto de 3m. Frutos verdes. Roxos quando expostos ao sol.","urn:catalog:JBRJ:RB:740411",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"6",NA,"UFES","VIES","26731","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Giaretta, A.O.","1905-07-04T00:00:00.000+0000",NA,"1155","Giaretta, A.O.",2012,1,17,"Brazil","Espírito Santo","Conceição da Barra","Fazenda Jequitaia.",NA,NA,"SW1839","BRA:UFES:VIES:0000026731",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"7",NA,"UFES","VIES","26732","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Giaretta, A.O.","1905-07-04T00:00:00.000+0000",NA,"1243","Giaretta, A.O.",2012,2,28,"Brazil","Espírito Santo","São Mateus","Bairro Liberdade.",NA,NA,"SW1839","BRA:UFES:VIES:0000026732",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"8",NA,"UnB","UB","178386","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, CEB; Bezerra, KMG","2012-01-01T00:00:00.000+0000",NA,"4062","Proença, CEB; Landim, MF",2012,3,12,"Brazil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, após o entroncamento da Linha verde, ca. 2,5 km antes da Praia do Abaís, do lado esquerdo, próximo à ponte",-37.298056,-11.315278,"Arbusto. Flores velhas; Mata de restinga, na borda","BRA:UnB:UB:0000178386",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"9",NA,"UnB","UB","178368","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, CEB; Vieira, S","2012-01-01T00:00:00.000+0000",NA,"4061","Proença, CEB; Landim, MF",2012,3,12,"Brazil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, após o entroncamento da Linha verde, ca. 2,5 km antes da Praia do Abaís, do lado esquerdo, próximo à ponte",-37.298056,-11.315278,"Arvoreta. Folhas verde escuras. Flores velhas; Mata de restinga","BRA:UnB:UB:0000178368",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"10",NA,"Universidade Federal de Sergipe, UFS","ASE","23700","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C","2013-01-01T00:00:00.000+0000",NA,"3013","Prata, AP; Farias, MCV; Oliveira, DG; Gomes, LA; Conceição, GG; Silva, RN; Déda, RM; Matos",2012,5,26,"Brazil","Sergipe","Pirambu","Sítio Paraiso, Solo arenoso.",-36.757639,-10.633361,"Árvore, ca de 5m. Botões imaturos verdes.; Árvore, ca de 5m. Botões imaturos verdes.; Restinga.","BRA:UFS:ASE:0000023700",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"11",NA,"Universidade Federal de Sergipe, UFS","ASE","23804","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C","2013-01-01T00:00:00.000+0000",NA,"423","Oliveira, DG; Santos, E; Gomes, LA; Conceição, GG; Campos, DA; Freire, GS; Matos, G; Barbosa",2012,6,1,"Brazil","Sergipe","Pacatuba",NA,-36.615139,-10.530583,"Com cerca de 4m. Botões verdes. Frutos imaturos verdes.&nf;Ponto 11.; Com cerca de 4m. Botões verdes. Frutos imaturos verdes.&nf;Ponto 11.; Restinga.","BRA:UFS:ASE:0000023804",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"12",NA,"Universidade Federal de Sergipe, UFS","ASE","23740","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C","2013-01-01T00:00:00.000+0000",NA,"445","Oliveira, DG; Santos, E; Gomes, LA; Farias, MCV; Freire, GS; Barbosa, P",2012,6,2,"Brazil","Sergipe","Brejo Grande","Povoado Brejão dos Negros, Solo arenoso",-36.555167,-10.371861,"Arbusto, botões florais verdes, flores alvas, estames brancos.; Arbusto, botões florais verdes, flores alvas, estames brancos.; Restinga","BRA:UFS:ASE:0000023740",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"13",NA,"Universidade Federal de Sergipe, UFS","ASE","29282","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C",NA,NA,"155","Souza-Alves, JP",2011,2,27,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção. Floresta estacional semidecidual.",-37.233333,-11.2,"Mata Atlântica.","BRA:UFS:ASE:0000029282",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"14",NA,"NY","NY","1738102","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","L.A. Gomes","2011-04-25T00:00:00.000+0000",NA,"118","L.A. Gomes",2011,4,19,"Brazil","Sergipe",NA,"RPPN Mata do Crasto. BifurcacÃ£o da trilha no interior da mata.",-37.4219,-11.3958,NA,"27a5dce4-8172-4615-bc9b-d3266b2c5a25",NA,"Eugenia brejoensis Mazine",NA,NA,NA
"15",NA,"Universidade Federal de Sergipe, UFS","ASE","21047","Eugenia brejoensis Mazine",NA,"Myrtaceae","Eugenia","brejoensis","Mazine","Proença, C","2012-01-01T00:00:00.000+0000",NA,"118","Gomes, LA; Santos, E",2011,4,19,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Bifurcação da trilha no interior da mata. Solo arenoso",-37.421861,-11.395861,"Árvore, ca. de 5,5m de altura. Frutos imaturos verdes.; Árvore, ca. de 5,5m de altura. Frutos imaturos verdes.; Mata Atlântica.","BRA:UFS:ASE:0000021047",NA,"Eugenia brejoensis Mazine",NA,NA,NA
