"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-07-12T09:29:57.000+0000","JBRJ","RB","RB01394703","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","P. Schwirkowski","2017-01-21T00:00:00.000+0000",NA,"2193",NA,"P. Schwirkowski",2017,1,21,"Brazil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec",-49.389722,-26.296111,"Heliófita. Flores brancas","urn:catalog:JBRJ:RB:1394703",NA,"Myrcia hebepetala DC."
"2","2017-10-19T10:51:34.000+0000","JBRJ","RB","RB00821012","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","B.S. Amorim",NA,NA,"80",NA,"R.G. Barbosa-Silva; D. Monteiro, J. Oliveira & R.C. Forzza",2013,8,6,"Brazil","Espírito Santo","Castelo","Em frente a guarita. Parque Estadual do Forno Grande",-41.081111,-20.510833,"Arvore, folha verde, frutos verde.","urn:catalog:JBRJ:RB:821012",NA,"Myrcia hebepetala DC."
"3",NA,"Universidade Federal do Ceará, UFC","EAC","53483","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Staggemeier, V.G.","2012-06-09T00:00:00.000+0000",NA,"804",NA,"Staggemeier, V.G.",2012,6,8,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso; estrada Transc",0,0,"Arvoreta de 2,5m; botões florais, flores em antese; frutos verdes; Restinga","BRA:UFC:EAC:0000053483",NA,"Myrcia hebepetala DC."
"4",NA,"MBML","MBML-HERBARIO","46751","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","B.S.Amorim/III-2014",NA,NA,"1491",NA,"T.B. Flores; J. Kuntz-Galvão & O.R. Campos",2012,10,23,"Brazil","Espírito Santo","Ibitirama","Pedra Roxa - Ao lado da ponte da entrada do distrito",NA,NA,"Árvore ca 6m alt., frutos imaturos verdes, passando a amarelos, vermelho e amadurecendo pretos - gosto não agradavel","BRA:MBML:MBML-HERBARIO:0000046751",NA,"Myrcia hebepetala DC."
"5",NA,"UFSCar","SORO","4363","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,"1491",NA,"Flores, T.B.; Kuntz-Galvão, J.; Campos, O.R.",2012,10,23,"Brazil","Espírito Santo","Ibitirama","Pedra Roxa - ao lado da ponte da entrada do distrito.",NA,NA,"Árvore, ca. 6m de alt. Frutos imaturos verdes, passando a amarelos, vermelçho e amadurcendo pretos - Gosto não agradável","BRA:UFSCar:SORO:0000004363",NA,"Myrcia hebepetala DC."
"6",NA,"Universidade Regional de Blumenau, FURB","FURB","21127","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Korte, A","2010-03-15T00:00:00.000+0000",NA,"1559",NA,"Korte, A.",2010,1,28,"Brazil","Santa Catarina","Taió","Barragem Oeste.",-50.038055,-27.092222,"Florística IFFSC 568 (Arbusto)","BRA:FURB:FURB:0000021127",NA,"Myrcia hebepetala DC."
"7",NA,"UCS","HUCS","39463","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Korte, A.","2010-03-15T00:00:00.000+0000",NA,"1559",NA,"Korte, A.; Kniess, A.",2010,1,28,"Brazil","Santa Catarina","Taió","Floresta Ombrófila Densa",-50.038056,-27.092222,"arbusto flor branca; Estagio sucessão médio de regeneração","BRA:UCS:HUCS:0000039463",NA,"Myrcia hebepetala DC."
"8",NA,"Universidade Federal de Sergipe, UFS","ASE","39474","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A","2010-01-27T00:00:00.000+0000",NA,"1485",NA,"Stival-Santos, A; Legal, E; Silveira, S",2010,1,27,"Brazil","Santa Catarina","Angelina","Coqueiral, Beira da estrada.",-49.0259,-27.3224,"Arvoreta. Flora branca.; Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista. Estágio Avançado.","BRA:UFS:ASE:0000039474",NA,"Myrcia hebepetala DC."
"9",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","71172","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","A. Stival-Santos","2010-03-15T00:00:00.000+0000",NA,"1485",NA,"A. Stival-Santos; E. Legal; S. Silveira",2010,1,27,"Brazil","Santa Catarina","Angelina","Coqueiral",-49.049722,-27.54,"Ecótono Floresta Ombrófila Densa e F.O. Mista; Estágio Avançado; beira da estrada. Arvoreta; flor branca.","BRA:UFJF:CESJ:0000071172",NA,"Myrcia hebepetala DC."
"10",NA,"UNICAMP","UEC","199431","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A.","2010-03-15T00:00:00.000+0000",NA,"1485",NA,"Stival-Santos, A.; Legal, E.; Silveira, S.",2010,1,27,"Brazil","Santa Catarina","Angelina","Coqueiral.",-49.049722,-27.54,"Arvoreta; flor branca.; Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; beira da estrada.","BRA:UNICAMP:UEC:0000199431",NA,"Myrcia hebepetala DC."
"11",NA,"UNESC","CRI","11637","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Stival-Santos, A","2010-03-15T00:00:00.000+0000",NA,"1485",NA,"Stival-Santos, A.",2010,1,27,"Brazil","Santa Catarina","Angelina","Coqueiral. Coqueiral.",-49.049722,-27.54,"Florística IFFSC 348 (Arvoreta)","BRA:UNESC:CRI:0000011637",NA,"Myrcia hebepetala DC."
