"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"IMA","MAC","57611","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","M.Sobral","2017-01-01T00:00:00.000+0000",NA,"1783","B.S.Amorim; J.L.Costa-Lima; D.Araújo; S.N.Moreira; M.A.Chagas",2013,1,31,"Brazil","Pernambuco","Jaqueira","RPPN Frei Caneca, Borda da mata.",-36.325833,-9.218611,"Arvoreta ca. 4 m. Frutos verdes, laraja quando maduros.; Mata Atântica.","BRA:IMA:MAC:0000057611",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"2",NA,"NY","NY","02103591","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B. S. Amorim",NA,NA,"1783","B. S. Amorim",2013,1,31,"Brazil","Pernambuco",NA,"Jaqueira, RPPN Frei Caneca, Mata prÃ³xima a Pedra do Cruzeiro, borda da mata.",0,0,NA,"0382b371-792e-4063-8c94-7844d0775393",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"3",NA,"NY","NY","02641243","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves",NA,NA,NA,"1313","B. S. Amorim",2011,12,1,"Brazil","Pernambuco",NA,"Usina SÃ£o JosÃ©, Mata de Pezinho.",-35.0197,-7.7739,NA,"91cb952d-e707-44c1-a67d-b85f26343e2f",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"4","2014-07-08T01:48:28.000+0000","JBRJ","RB","RB00810435","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S. Amorim",NA,NA,"1313","B.S. Amorim; V. Sampaio; M.A. Chagas",2011,12,1,"Brazil","Pernambuco","Igarassu","Usina São José, Mata de Pezinho.",-35.019722,-7.790555,"Arvoreta 3m alt., frutos verdes, laranja quando maduros","urn:catalog:JBRJ:RB:810435",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"5",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","19812","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S.Amorim","2012-12-01T00:00:00.000+0000",NA,"1313","B.S.Amorim; V.Sampaio, M.A.Chagas",2011,12,1,"Brazil","Pernambuco","Igarassu","Usina São José",-35.019722,-7.790556,"Arvooreta 3 m alt.; frutos verdes, laranja quando maduros.","BRA:UFRPE:HST:0000019812",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"6",NA,"UFPE","UFP","71337","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, B.S.","2012-12-01T00:00:00.000+0000",NA,"230","Gomes-Costa, G.",2010,11,19,"Brazil","Pernambuco","Igarassu","Usina São José-Cruzinha.",0,0,"DESC:Árvore, folhas lustrosas, discolores, frutos laranjas quando maduros.;","BRA:UFPE:UFP:0000071337",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"7",NA,"UFPB","JPB","53010","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, BS",NA,NA,"691","Amorim, BS; Maciel, JR; Chagas, MA",2010,12,2,"Brazil","Pernambuco","Igarassu","Usina São José, Mata de Cruzinha",-34.897778,-7.695,"Árvore 8m alt., frutos laranja quando maduro.; Floresta Atlântica","BRA:UFPB:JPB:0000053010",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"8",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","19808","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S.Amorim",NA,NA,"691","B.S.Amorim; J.R.Maciel, M.Chagas",2010,12,2,"Brazil","Pernambuco","Igarassu","Usina São José",-34.897778,-7.695,"Árvore ca. 8 m alt.; fruto laranja quando maduro.","BRA:UFRPE:HST:0000019808",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"9",NA,"UFPE","UFP","70459","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","Amorim, B.S.","2012-10-01T00:00:00.000+0000","HOLOTYPE","691","Amorim, B.S.",2010,12,2,"Brazil","Pernambuco","Igarassu","Usina São José-Mata da Cruzinha.",0,0,"HABITAT:Borda da mata.; DESC:Árvore aprox. 8m de altura. Fruto laranja quando maduro.;","BRA:UFPE:UFP:0000070459",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
"10","2014-09-01T11:36:20.000+0000","JBRJ","RB","RB00816390","Eugenia tumescens B.S.Amorim & M.Alves","Myrtaceae","Eugenia","tumescens","B.S.Amorim & M.Alves","B.S. Amorim",NA,"ISOTYPE","691","B.S. Amorim; J.R. Maciel e M. Chagas",2010,12,2,"Brazil","Pernambuco","Igarassu","Usina São José, Mata de Cruzinha.",-34.897778,-7.695,"Árvore 8 m alt.; fruto laranja quando maduro","urn:catalog:JBRJ:RB:816390",NA,"Eugenia tumescens B.S.Amorim & M.Alves"
