"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"12",NA,"Universidade Regional de Blumenau, FURB","FURB","48801","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Oliveira, AA de","2015-11-18T00:00:00.000+0000",NA,"2749",NA,"Oliveira, A.A. de",2015,11,18,"Brazil","Santa Catarina","Siderópolis","Vila São Jorge.",-49.408889,-28.621944,NA,"BRA:FURB:FURB:0000048801",NA,"Psidium myrtoides O.Berg",NA,NA
"13",NA,"MBML","MBML-HERBARIO","50529","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","C. Proença/Fev.2016",NA,NA,"8",NA,"; Turma de Iniciação Científica Júnior do Projeto da escola para mata. (Alunos: Cintia Fernandes Corsini e Aryanne Amaral)",2015,12,17,"Brazil","Espírito Santo","Santa Maria de Jetibá","Mata Viva do Belém",NA,NA,"Galhos de uma árvore, aproximadamente 1m.","BRA:MBML:MBML-HERBARIO:0000050529",NA,"Psidium myrtoides O.Berg",NA,NA
"14",NA,"Reserva Natural Vale (CVRD)","CVRD","14756","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C.","2014-02-18T00:00:00.000+0000",NA,"507",NA,"Tuler, A.C.",2014,2,18,"Brazil","Es","LINHARES",NA,NA,NA,"Mesma coleta do D.A. Folli 978 flor <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014756",NA,"Psidium myrtoides O.Berg",NA,NA
"15","2017-10-18T10:49:22.000+0000","JBRJ","RB","RB00887288","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C",NA,NA,"508",NA,"Tuler, A.C",2014,2,19,"Brazil","Espírito Santo","Linhares","Arboreto Vale. Reserva Vale",NA,NA,"Arbórea. Frutos avermelhados ou arroxeados quando maduros.","urn:catalog:JBRJ:RB:887288",NA,"Psidium myrtoides O.Berg",NA,NA
"16",NA,"Reserva Natural Vale (CVRD)","CVRD","14758","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C.","2014-02-19T00:00:00.000+0000",NA,"509",NA,"Tuler, A.C.",2014,2,19,"Brazil","Es","LINHARES",NA,NA,NA,"arboreto Linha 1 parc.10 <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014758",NA,"Psidium myrtoides O.Berg",NA,NA
"17",NA,"Reserva Natural Vale (CVRD)","CVRD","14757","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C.","2014-02-19T00:00:00.000+0000",NA,"508",NA,"Tuler, A.C.",2014,2,19,"Brazil","Es","LINHARES",NA,NA,NA,"arboreto Linha 1 parc.10 <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014757",NA,"Psidium myrtoides O.Berg",NA,NA
"18",NA,"UFES","VIES","24646","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A.C. Tuler","2015-07-29T00:00:00.000+0000",NA,"384",NA,"I.G. Costa",2014,3,1,"Brazil","Rio de Janeiro","Campos dos Goytacazes","Serra da Bela Joana.",NA,NA,"Planta arbórea, ca. 6m frutos imaturos, verdes e maduros, arroxeados","BRA:UFES:VIES:0000024646",NA,"Psidium myrtoides O.Berg",NA,NA
"20","2017-10-18T15:04:27.000+0000","JBRJ","RB","RB00887287","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C",NA,NA,"510",NA,"Tuler, A.C",2014,5,1,"Brazil","Espírito Santo","Santa Teresa","Museu de Biologia Melo Leitão. Arboreto do Museu.",NA,NA,"Arbórea, frutos imaturos.","urn:catalog:JBRJ:RB:887287",NA,"Psidium myrtoides O.Berg",NA,NA
"21",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","2998","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Otoni, TJO","2014-08-25T00:00:00.000+0000",NA,"s.n.",NA,"Lima, GCP; Otoni, TJO",2014,8,15,"Brazil","Bahia","Coribe","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe",-44.486944,-13.784167,"Casca do tronco avermelhada despendendo-se me placas irregulares, ritidoma esverdeado.; Cerrado","BRA:UFVJM:HDJF:0000002998",NA,"Psidium myrtoides O.Berg",NA,NA
"23",NA,"UNICAMP","UEC","186532","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg",NA,NA,NA,"s.n.",NA,"Pereira, J.C.",2014,10,NA,"Brazil","São Paulo","Paulínia","CPMA, CPQBA, Betel.",-47.1,-22.783333,"Arbóreo.Encontra-se cultiva em ex situ.","BRA:UNICAMP:UEC:0000186532",NA,"Psidium myrtoides O.Berg",NA,NA
"24",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","89700","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Molz, M.","2014-10-11T00:00:00.000+0000",NA,"s.n.",NA,"Molz, M.",2014,10,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida, na mata ciliar do rio dos Negros.",-49.973972,-29.378853,"Árvore. H = 12m. DAP = ± 20cm. Tronco laminado coriáceo marrom-bege claro. *Segundo registro para o Estado do RS.","BRA:MCN/FZBRS:HAS:0000089700",NA,"Psidium myrtoides O.Berg",NA,NA
"25","2014-09-04T13:25:28.000+0000","JBRJ","RB","RB00798343","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","M.Sobral",NA,NA,"8240",NA,"Amorim, A.M; Daneu, L; Gomes, L.C. & Almeida, J.",2013,2,8,"Brazil","Bahia","Boa Nova","PARNA Boa Nova. Região das Torres, na estrada em acesso para Fazenda Lajedao. Acesso pela BR 030 em direção a BR 116, ramal ca. 5 Km de Boa Nova. Áreas próximas a segunda porteira após o depósito de lixo municipal.",-40.212778,-14.356944,"Árvore ca. 6 m alt. Folhas verdes,, a face superior escura e brilhante. Pedicelo verde, corola e estames alvos.","urn:catalog:JBRJ:RB:798343",NA,"Psidium myrtoides O.Berg",NA,NA
"26","2017-10-15T08:31:20.000+0000","JBRJ","RB","RB00939065","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","M.SOBRAL",NA,NA,"8307",NA,"A.M. Amorim; M. Pace, L.C. Gomes, L.H. Daneu",2013,6,5,"Brazil","Bahia","Boa Nova","PARNA Boa Nova, Região das Torres, na estrada em acesso para Fazenda Lajedão. Acesso pela BR 030 em direção a BR 116, ramal ca. 5km de Boa Nova. Coletas efetuadas em áreas próximas a segunda porteira após o depósito de lixo municipal.",-40.212778,-14.356944,"Arvoreta na orla da floresta. Folhas verdes, a face superior escura e brilhante. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:939065",NA,"Psidium myrtoides O.Berg",NA,NA
"27","2017-10-19T07:06:49.000+0000","JBRJ","RB","RB00871417","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","TULER, A.C.",NA,NA,"331",NA,"D.N.S. Machado",2013,9,10,"Brazil","Rio de Janeiro","São Gonçalo","Alcantara, Praça Chico Mendes, ao lado da 2ª Divisão de Conservação de São Gonçalo.",-42.996111,-22.823611,"Cultivada, arbusto com ca. 2 m alt., heliofilo, folhas cartáceas discolores verdes, botões verdes, inflorescência alva e frutos verdes","urn:catalog:JBRJ:RB:871417",NA,"Psidium myrtoides O.Berg",NA,NA
"28","2017-09-27T08:53:50.000+0000","JBRJ","RB","RB00887256","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A.C. Tuler",NA,NA,"451",NA,"A.C. Tuler; T.T. Carrijo & G. Siqueira",2013,10,15,"Brazil","Espírito Santo","Linhares","Arboreto da Vale. Reserva Vale",NA,NA,"Arbusto, 3 metros de altura. Botões florais com lobos arredondados. Flores brancas.","urn:catalog:JBRJ:RB:887256",NA,"Psidium myrtoides O.Berg",NA,NA
"29","2015-04-24T11:44:20.000+0000","JBRJ","RB","RB00887255","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C","2014-01-14T00:00:00.000+0000",NA,"452",NA,"Tuler, A.C; Carrijo, T.T & Siqueira G",2013,10,15,"Brazil","Espírito Santo","Linhares","Arboreto da Vale. Reserva Natural Vale",NA,NA,"Arbusto, 2 metros de altura. Botões florais com lobos arredondados. Flores brancas.","urn:catalog:JBRJ:RB:887255",NA,"Psidium myrtoides O.Berg",NA,NA
"31",NA,"Reserva Natural Vale (CVRD)","CVRD","14573","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C.","2013-10-15T00:00:00.000+0000",NA,"451",NA,"Tuler, A.C.",2013,10,15,"Brazil","Es","LINHARES",NA,NA,NA,"arboreto Linha 6 parc. 120 <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014573",NA,"Psidium myrtoides O.Berg",NA,NA
"32",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","13037","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","J. Cordeiro","2014-01-01T00:00:00.000+0000",NA,"917",NA,"E.L. Siqueira",2013,10,20,"Brazil","Ba","Encruzilhada","Fazenda Nossa Senhora Aparecida",-40.986194,-15.656306,"arvoreta ca. 3 m, heliófita. Flores alvas. Botões florais verdes.","BRA:UTFPR:HCF:0000013037",NA,"Psidium myrtoides O.Berg",NA,NA
"33",NA,"Universidade Federal da Bahia (UFBA)","ALCB","124717","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, AC","2014-01-01T00:00:00.000+0000",NA,"452",NA,"Tuler, AC; Carrijo, TT; Siqueira, G",2013,10,15,"Brazil","Espirito Santo","Linhares","Reserva Vale. Arboreto da Vale.",0,0,"ca. 2m alt. Botões florais com lobos arredondados. Flores brancas.","BRA:UFBA:ALCB:0000124717",NA,"Psidium myrtoides O.Berg",NA,NA
"34",NA,"Reserva Natural Vale (CVRD)","CVRD","14574","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C.","2013-10-15T00:00:00.000+0000",NA,"452",NA,"Tuler, A.C.",2013,10,15,"Brazil","Es","LINHARES",NA,NA,NA,"arboreto Linha 1 parc.10 <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014574",NA,"Psidium myrtoides O.Berg",NA,NA
"35","2017-10-17T13:04:19.000+0000","JBRJ","RB","RB00887261","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, A.C",NA,NA,"465",NA,"Tuler, A.C",2013,11,2,"Brazil","Espírito Santo","Mimoso do Sul","Lagoa Seca.",NA,NA,"Arbusto, 2m. Frutos vináceos.","urn:catalog:JBRJ:RB:887261",NA,"Psidium myrtoides O.Berg",NA,NA
"36","2017-10-14T11:30:26.000+0000","JBRJ","RB","RB01012327","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","G.S. Siqueira","2015-06-20T00:00:00.000+0000",NA,"7150",NA,"D.A. Folli",2013,12,4,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estraa Gávea. Coord. UTM: X: 403684 Y: 7885845.",NA,NA,"Terrestre; porte arbóreo; flor branca; fuste cilíndrico; exsudação seiva, incolor; descamação em placas","urn:catalog:JBRJ:RB:1012327",NA,"Psidium myrtoides O.Berg",NA,NA
"37",NA,"Reserva Natural Vale (CVRD)","CVRD","14694","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Geovane S. Siqueira","2015-06-20T00:00:00.000+0000",NA,"7150",NA,"Folli, D.A.",2013,12,4,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014694",NA,"Psidium myrtoides O.Berg",NA,NA
"38",NA,"UFES","VIES","9239","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","J. Luber","1905-07-08T00:00:00.000+0000",NA,"1194",NA,"Valadares, R.T.; Koski, D.",2012,1,14,"Brazil","Espírito Santo","Vila Velha","Morro do Moreno.",NA,NA,"SW2040","BRA:UFES:VIES:0000009239",NA,"Psidium myrtoides O.Berg",NA,NA
"39",NA,"UFSJ","HUFSJ","5770","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Faria, JEQ","2012-02-01T00:00:00.000+0000",NA,"2433",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, S",2012,2,22,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça, próximo à sede, ao satuário",-43.487222,-20.098611,"Árvore ca. 4 m de altura, fruto imaturo verde e maduro verde claro","BRA:UFSJ:HUFSJ:0000005770",NA,"Psidium myrtoides O.Berg",NA,NA
"40","2017-10-15T11:48:53.000+0000","JBRJ","RB","RB01169304","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","M.SOBRAL",NA,NA,"70",NA,"J.P.L. Braga",2012,2,7,"Brazil","Minas Gerais","Botelhos","Estrada de Botelhos para Barrania.",-17.440555,-21.5775,NA,"urn:catalog:JBRJ:RB:1169304",NA,"Psidium myrtoides O.Berg",NA,NA
"42",NA,"UnB","UB","191275","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Faria, JEQ","2012-02-01T00:00:00.000+0000",NA,"2439",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A",2012,2,22,"Brazil","Minas Gerais","Catas Altas","Serra do Caraça, próximo à sede, ao satuário",-43.487222,-20.098611,"Arvoreta ca. 2 m de altura, fruto imaturo verde; Borda de mata, ambiente rupestre","BRA:UnB:UB:0000191275",NA,"Psidium myrtoides O.Berg",NA,NA
"43",NA,"UnB","UB","191620","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Faria, JEQ","2012-03-01T00:00:00.000+0000",NA,"2524",NA,"Faria, JEQ; Staggemeier, VG",2012,3,31,"Brazil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada Flamengo, ca. de 8,2 km do começo da estrada, partindo da estrada da Mantegueira, próximo ao cruzamento com a Peroba Amarela",-39.986389,-19.163056,"Árvore ca. 10 m de altura, caule liso castanho esbranquiçado, fruto imaturo verde e maduro vináceo (coletado material em sílica gel); Mata de tabuleiro","BRA:UnB:UB:0000191620",NA,"Psidium myrtoides O.Berg",NA,NA
"44",NA,"UEFS","HUEFS","201282","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg",NA,NA,NA,"2492",NA,"Faria, J.E.Q.",2012,3,28,"Brazil","Espírito Santo","Santa Teresa","Estrada para Goiapabaçu.",-40.5325,-19.912778,"Floresta ombrófila densa montana.","BRA:UEFS:HUEFS:0000201282",NA,"Psidium myrtoides O.Berg",NA,NA
"46",NA,"UFPB","JPB","50705","Psidium myrsinoides Berg",NA,"Myrtaceae","Psidium","myrsinoides","Berg","Gomes, LA","2012-04-01T00:00:00.000+0000",NA,"329",NA,"Gomes, LA; Déda, RM; Santos, LAS; Santos, E; Conceição, GG",2012,3,16,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de Mata.",-37.423583,-11.38825,"Árvore com ca. de 8m. Brácteas e botões florais verdes.; Mata Atlântica.","BRA:UFPB:JPB:0000050705",NA,"Psidium myrsinoides Berg",NA,NA
"47",NA,"Reserva Natural Vale (CVRD)","CVRD","14170","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Geovane S. Siqueira","2012-10-22T00:00:00.000+0000",NA,"2524",NA,"J.E.Q. Faria",2012,3,31,"Brazil","Es","LINHARES","Lado esquerdo da estrada Flamengo no km 8.2, próx. Ao cruzamento com estrada Peroba Amarela",-39.986389,-19.163056,"Árvore ca. 10 m de altura, caule liso castanho esbranquiçado, fruto imaturo verde e maduro vináceo <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014170",NA,"Psidium myrtoides O.Berg",NA,NA
"48","2017-10-10T20:15:05.000+0000","JBRJ","RB","RB00716428","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","TULER, A.C.",NA,NA,"44",NA,"D. Paskin",2012,4,29,"Brazil","Minas Gerais","São Lourenço",NA,NA,NA,"Árvore de 2,5m de altura, pouco ramificada (plantada). Frutos pequenos de coloração vermelho/arroxeados, contendo uma grande quantidade de sementes","urn:catalog:JBRJ:RB:716428",NA,"Psidium myrtoides O.Berg",NA,NA
"49",NA,"UNITINS","HUTO","5036","Psidium myrsinoides Berg",NA,"Myrtaceae","Psidium","myrsinoides","Berg",NA,NA,NA,"74",NA,"Fernandes, M.H.",2012,5,3,"Brazil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II. Relevo acidentado. Combissolo latossólico",-47.631667,-15.758889,"Árvore com cerca de 3 m de altura. Botões florais verdes. Frequente a ocasional no local; Cerrado <em>stricto sensu</em>","BRA:UNITINS:HUTO:0000005036",NA,"Psidium myrsinoides Berg",NA,NA
"50",NA,"Cenargen","CEN","83460","Psidium myrsinoides Berg",NA,"Myrtaceae","Psidium","myrsinoides","Berg",NA,NA,NA,"74",NA,"Márcio Honorato Fernandes",2012,5,3,"Brazil","Df","BRASILIA","Fazenda Santa Cecília, Núcleo Rural Rajadinha II.",-47.631666,-15.758888,"Botões florais verdes.","BRA:Cenargen:CEN:0000083460",NA,"Psidium myrsinoides Berg",NA,NA
"52",NA,"MBM","MBM","391025","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Grizzon, M","2013-02-01T00:00:00.000+0000",NA,"s.n.",NA,"Santos, H",2012,6,15,"Brazil","São Paulo","Campinas","UNICAMP",0,0,NA,"BRA:MBM:MBM:0000391025",NA,"Psidium myrtoides O.Berg",NA,NA
"54",NA,"Instituto de Botânica, IBT","SP","487359","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Sobral, M","2012-01-01T00:00:00.000+0000",NA,"14926",NA,"Sobral, M",2012,8,1,"Brazil","Minas Gerais","São Gotardo",NA,-46.072222,-19.334722,NA,"BRA:IBt:SP:0000487359",NA,"Psidium myrtoides O.Berg",NA,NA
"56",NA,"Instituto de Botânica, IBT","SP","476905","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Tuler, AC","2018-08-01T00:00:00.000+0000",NA,"192",NA,"Pastore, M",2012,8,13,"Brazil","Minas Gerais","Extrema","APA Serra do Lopo, Trilha próxima à ppousada",0,0,NA,"BRA:IBt:SP:0000476905",NA,"Psidium myrtoides O.Berg",NA,NA
"57",NA,"UFES","VIES","23343","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","A. Giaretta","2013-02-01T00:00:00.000+0000",NA,"1350",NA,"A. Giaretta",2012,10,24,"Brazil","Espírito Santo","Conceição da Barra","Próximo à foz natural do rio Itaúnas.",-39.738333,-18.556389,"Árvore de 5 metros de altura com frutos purpúreos. Caule liso. Planta nativa cultivada no quintal do Sr. Walmir.","BRA:UFES:VIES:0000023343",NA,"Psidium myrtoides O.Berg",NA,NA
"59",NA,"MBML","MBML-HERBARIO","46822","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","M. Sobral/Março-2016",NA,NA,"1540",NA,"T.B. Flores; O.R. Campos",2012,10,25,"Brazil","Espírito Santo","Ibitirama","Pedra Roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso",-41.736389,-20.385633,"Árvore ca 6m alt., frutos imaturos verdes amadurecendo vermelho escuros","BRA:MBML:MBML-HERBARIO:0000046822",NA,"Psidium myrtoides O.Berg",NA,NA
"60","2014-09-24T14:09:01.000+0000","JBRJ","RB","RB00880102","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","G.S. Siqueira","2014-05-20T00:00:00.000+0000",NA,"6972",NA,"D.A. Folli",2012,12,5,"Brazil","Espírito Santo","Ecoporanga","Mata Montanha, Vila Pereira - Ecoporanga.",NA,NA,"Arbóreo, fuste cilíndrico, altura total 5m, altura fuste 2,5m, Cap fuste 29cm, diametro copa 4m, exsudação seiva incolor","urn:catalog:JBRJ:RB:880102",NA,"Psidium myrtoides O.Berg",NA,NA
"61",NA,"Reserva Natural Vale (CVRD)","CVRD","14266","Psidium myrtoides O.Berg",NA,"Myrtaceae","Psidium","myrtoides","O.Berg","Geovane S. Siqueira","2014-05-20T00:00:00.000+0000",NA,"6972",NA,"Folli, D.A.",2012,12,5,"Brazil","Es","ECOPORANGA",NA,NA,NA,"Mata Montanha <ll>dwc_commonname:</ll> Araçá una","BRA:CVRD:CVRD:0000014266",NA,"Psidium myrtoides O.Berg",NA,NA
