"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"16","2018-09-24T10:01:02.000+0000","JBRJ","RB","RB00315035","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","P.O.Rosa",NA,NA,"2363",NA,"L.S.Leon",1993,11,10,"Brazil","Minas Gerais","Minas Gerais","serra da chafonga-Fazenda Neblina. Próximo ao Laboratório co campo.",NA,NA,"Árvore, ereta com 6-8 m de altura, tronco um tanto fissurado, corola brancacenta.","urn:catalog:JBRJ:RB:315035","Myrcia vauthiereana O.Berg"
"17","2018-09-24T10:01:14.000+0000","JBRJ","RB","RB01361765","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","G.M. Barroso","1995-01-01T00:00:00.000+0000",NA,"2363",NA,"L.S. Leoni",1993,11,10,"Brazil","Minas Gerais","Minas Gerais","Serra da Araponga. Fazenda Neblina. Parque Estadual. Borda de floresta, acima do laboratório de campo.",NA,NA,NA,"urn:catalog:JBRJ:RB:1361765","Myrcia vauthiereana O.Berg"
"18","2018-09-24T10:00:59.000+0000","JBRJ","RB","RB00315075","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Priscila Oliveira Rosa",NA,NA,"723",NA,"M. Peron",1988,10,13,"Brazil","Minas Gerais","Ouro Preto","Camarinhas.",NA,NA,"Arbusto com cerca de 1,5 metros de altura, ciófilo, folhas jovens vinosas e com pilosidade alva, estéril.","urn:catalog:JBRJ:RB:315075","Myrcia vauthiereana O.Berg"
"19","2018-09-24T10:01:11.000+0000","JBRJ","RB","RB00315067","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","P.O. Rosa",NA,NA,"746",NA,"M. Peron",1988,11,16,"Brazil","Minas Gerais","Ouro Preto","Taquaral.",NA,NA,"Arvoreta 2,5 metros de altura, heliófila, caule descamando placas longas e irregulares, frutos pilosos, verdes e negros.","urn:catalog:JBRJ:RB:315067","Myrcia vauthiereana O.Berg"
"20","2008-07-09T10:01:45.000+0000","K","Herbarium","K000262067","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,"747",NA,"Peron, M.V.",1988,11,16,"Brazil",NA,"Ouro Preto","Taquaral, 1400mam",-43.47,-20.37,NA,"http://specimens.kew.org/herbarium/K000262067","Myrcia vauthiereana O.Berg"
"21",NA,"UFU","HUFU","59504","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.","1988-11-16T00:00:00.000+0000",NA,"746",NA,"Peron, M.",1988,11,16,"Brazil","Minas Gerais","Ouro Preto","Taquaral",0,0,"Arvoreta, ca. 2,5 m alt. Heliófila, caule descamante placas largas e irregulares, frutos pilosos, verdes e negros.; Vegetação secundária, em enconta rupestre.","BRA:UFU:HUFU:0000059504","Myrcia vauthiereana O.Berg"
"22","2018-09-24T10:00:57.000+0000","JBRJ","RB","RB00315061","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Priscila Oliveira Rosa",NA,NA,"747",NA,"M. Peron",1988,11,16,"Brazil","Minas Gerais","Ouro Preto","Taquaral.",NA,NA,"Arvoreta 2-2,5 metros de altura, heliófila, caule fissurado irregularmente, frutos verdes e negros, pilosos.","urn:catalog:JBRJ:RB:315061","Myrcia vauthiereana O.Berg"
"23",NA,"UFU","HUFU","59497","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.","1988-07-04T00:00:00.000+0000",NA,"368",NA,"Peron, M.",1987,10,11,"Brazil","Minas Gerais","Ouro Preto","Cachoeira da Andorinhas",0,0,"Arbusto, ca. 1 m alt. Heliófilo, casca marrom avermelhada, escamando-se em placas irregulares e em várias camadas, brácteas e cálice verdes, corola e estames brancos.; Formação arbustiva rupestre.","BRA:UFU:HUFU:0000059497","Myrcia vauthiereana O.Berg"
"24",NA,"UFU","HUFU","59505","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.","1988-07-04T00:00:00.000+0000",NA,"402",NA,"Peron, M.",1987,10,14,"Brazil","Minas Gerais","Ouro Preto","Camarinhas",0,0,"Arbusto, ca. 2 m alt. Heliófilo, folhas coriáceas, flores amareladas.; Capoeria à margem de estrada.","BRA:UFU:HUFU:0000059505","Myrcia vauthiereana O.Berg"
"25","2018-09-24T10:01:07.000+0000","JBRJ","RB","RB00352122","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","M. Peron",NA,NA,"402",NA,"M . Peron",1987,10,14,"Brazil","Minas Gerais","Ouro Preto","Camarinhas.",NA,NA,"Arbusto com mais ou menos 2,0 metros de altura, heliófilo, folhas cartocoriaceas, flores amareladas","urn:catalog:JBRJ:RB:352122","Myrcia vauthiereana O.Berg"
"26","2018-09-24T10:01:08.000+0000","JBRJ","RB","RB00352296","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","M . Peron",NA,NA,"368",NA,"M . Peron",1987,10,11,"Brazil","Minas Gerais","Ouro Preto","Cachoeira da Andorinhas.",NA,NA,"Arbusto com mais ou menos 1,0 m , heliófilo, casca marrom avermelhada escamando-se em placas irregulares e em várias camadas, bracteas e cálice verdes, corola e estames brancas","urn:catalog:JBRJ:RB:352296","Myrcia vauthiereana O.Berg"
"27",NA,"UFPE","UFP","77495","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.","1988-07-04T00:00:00.000+0000",NA,"402",NA,"Peron, M.",1987,10,14,"Brazil","Minas Gerais","Ouro Preto","Camarinhas-Capoeira à margem da estrada.",0,0,"DESC:Arbusto com mais ou menos 2,0 metros de altura, heliófilo, folhas cartocoriaceas, flores amareladas.;","BRA:UFPE:UFP:0000077495","Myrcia vauthiereana O.Berg"
"28","2018-09-24T10:01:13.000+0000","JBRJ","RB","RB00311834","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","P.O. Rosa",NA,NA,"1534",NA,"A.F.Silva; L.Capellari Jr",1986,12,13,"Brazil","São Paulo","São José dos Campos","Reserva Florestal de Boa Vista.",-45.9375,-23.075,"árvore de ate 12m, frutos imaturos de verde a laranja- amarelado, tronco de casca carmim, lenho creme-escuro, suber liso, folhas brilhantes e de um verde mais escuro na face superior","urn:catalog:JBRJ:RB:311834","Myrcia vauthiereana O.Berg"
"29",NA,"UFOP","OUPR","23840","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.V.","1988-07-06T00:00:00.000+0000",NA,"s.n.",NA,"Magalhães-Gomes, F.; Magalhães-Gomes, C.T.",1893,6,NA,"Brazil","Minas Gerais","Ouro Preto","Funil",0,0,"Frutex.","BRA:UFOP:OUPR:0000023840","Myrcia vauthiereana O.Berg"
"30",NA,"UFOP","OUPR","23771","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Sobral, M.","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Magalhães-Gomes, C.T.; Magalhães-Gomes, A.",1892,7,NA,"Brazil","Minas Gerais","Ouro Preto","Gambá",0,0,NA,"BRA:UFOP:OUPR:0000023771","Myrcia vauthiereana O.Berg"
"31",NA,"UFOP","OUPR","3828","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Sobral, M.","2014-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Schwacke, C.A.W.",1892,10,NA,"Brazil","Minas Gerais","Ouro Preto","Taquaral",0,0,NA,"BRA:UFOP:OUPR:0000003828","Myrcia vauthiereana O.Berg"
"32","2018-09-24T10:01:00.000+0000","JBRJ","RB","RB00315085","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","P.O.Rosa",NA,NA,"8677",NA,"Schwacke",1892,10,9,"Brazil","Minas Gerais","Minas Gerais","Ad Taquaral. Próximo a Ouro Preto.",NA,NA,"Frutex. cor. alba","urn:catalog:JBRJ:RB:315085","Myrcia vauthiereana O.Berg"
"33","2015-09-04T20:44:51.000+0000","MNHN","P","P00553649","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,NA,"14844","Glaziou, A.",1884,6,24,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553649","Myrcia vauthiereana O.Berg"
"34","2015-09-04T20:44:51.000+0000","MNHN","P","P00553648","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,NA,"14844","Glaziou, A.",1884,6,24,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553648","Myrcia vauthiereana O.Berg"
"35","2015-12-11T16:50:30.000+0000","MNHN","P","P00553650","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,NA,"14844","Glaziou, A.",1884,6,24,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553650","Myrcia vauthiereana O.Berg"
"36","2015-09-04T22:54:16.000+0000","MNHN","P","P00161334","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE",NA,"393","Vauthier",1833,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161334","Myrcia vauthiereana O.Berg"
"37",NA,"F","Botany","V0065592F","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE","393",NA,"A.-C. Vauthier",1833,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"cb519ea3-f39a-4abd-ba36-e73811a36026","Myrcia vauthiereana O.Berg"
"38",NA,"F","Botany",NA,"Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE","393",NA,"A.-C. Vauthier",1833,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"3923fe2c-9657-4484-9c01-b3da5e20e3e5","Myrcia vauthiereana O.Berg"
"39","2015-10-04T15:21:29.000+0000","MNHN","P","P00553652","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE",NA,"393","Vauthier",1833,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553652","Myrcia vauthiereana O.Berg"
"40","2015-10-04T15:21:17.000+0000","MNHN","P","P00553651","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE",NA,"393","Vauthier",1833,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553651","Myrcia vauthiereana O.Berg"
"41","2015-09-17T11:23:29.000+0000","MNHN","P","P00553655","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOSYNTYPE",NA,"405","Riedel, L.",1827,8,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553655","Myrcia vauthiereana O.Berg"
"42","2015-10-04T15:21:54.000+0000","MNHN","P","P00553654","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOSYNTYPE",NA,"405","Riedel, L.",1827,8,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553654","Myrcia vauthiereana O.Berg"
"43","2015-10-04T15:21:42.000+0000","MNHN","P","P00553653","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOSYNTYPE",NA,"405","Riedel, L.",1827,8,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553653","Myrcia vauthiereana O.Berg"
"44",NA,"W","Herbarium W","0037146","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","O. Berg",NA,NA,NA,NA,"Vauthier,A.-C.",NA,NA,NA,"Brazil",NA,NA,"Villa rica.",NA,NA,NA,NA,"Myrcia vauthiereana O.Berg"
"45",NA,"UFOP","OUPR","23839","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Peron, M.V.","1991-09-18T00:00:00.000+0000",NA,"s.n.",NA,"Damazio, L.B.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","Taquaral",0,0,NA,"BRA:UFOP:OUPR:0000023839","Myrcia vauthiereana O.Berg"
"46","2018-09-12T13:19:56.000+0000","UM","MPU","MPU1234961","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1234961","Myrcia vauthiereana O.Berg"
"47",NA,"F","Botany",NA,"Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"TYPE",NA,NA,"A.-C. Vauthier",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"8aa11841-9db8-4fe7-82cb-b9e34d0034bf","Myrcia vauthiereana O.Berg"
"48",NA,"F","Botany","V0065591F","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,"ISOTYPE","393",NA,"A.-C. Vauthier",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f301acf4-f6d0-45a8-ae74-abfac78a0ea1","Myrcia vauthiereana O.Berg"
"49","2018-09-24T10:01:05.000+0000","JBRJ","RB","RB00313711","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","M. Sobral","2006-01-01T00:00:00.000+0000",NA,NA,NA,"Herb. L. Damazio",NA,NA,NA,NA,NA,"Indeterminado",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:313711","Myrcia vauthiereana O.Berg"
"50","2018-09-24T10:01:03.000+0000","JBRJ","RB","RB00315042","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","G.M.Barroso","2006-01-01T00:00:00.000+0000",NA,NA,NA,"Marcos Peron",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima.",NA,NA,NA,"urn:catalog:JBRJ:RB:315042","Myrcia vauthiereana O.Berg"
"51","2008-07-09T10:01:45.000+0000","K","Herbarium","K000262066","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,"405",NA,"Riedel, L.",NA,NA,NA,"Brazil",NA,"Ouro Preto","Itacolomi",-43.57,-19.02,NA,"http://specimens.kew.org/herbarium/K000262066","Myrcia vauthiereana O.Berg"
"52",NA,"UEFS","HUEFS","86615","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg",NA,NA,NA,"393",NA,"Vauthier",NA,NA,NA,"Brazil","Minas Gerais",NA,"Villa Rica.",NA,NA,NA,"BRA:UEFS:HUEFS:0000086615","Myrcia vauthiereana O.Berg"
"53","2016-10-03T16:58:11.000+0000","UM","MPU","MPU310676","Myrcia vauthiereana O.Berg","Myrtaceae","Myrcia","vauthiereana","O.Berg","Lima",NA,NA,NA,"393","Vauthier, A.-C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu310676","Myrcia vauthiereana O.Berg"
