"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-05-23T14:28:57.000+0000","JBRJ","RB","RB01320526","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","J.E.Q. Faria",NA,NA,"5901",NA,"J.E.Q. Faria",2016,5,28,"Brazil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação",-43.612222,-18.268611,NA,"urn:catalog:JBRJ:RB:1320526",NA,"Psidium rufum Mart. ex DC."
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128228","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Stadnik, A","2015-01-01T00:00:00.000+0000",NA,"277",NA,"Stadnik, A; Lopes, R; Jardim, J; Ibrahim, M",2015,1,21,"Brazil","Bahia","Licínio de Almeida","Xaxa",-42.554444,-14.645833,"ca. 4m alt. Folhas cartaceas, discolores. Frutos verdes imaturos","BRA:UFBA:ALCB:0000128228",NA,"Psidium rufum Mart. ex DC."
"3",NA,"UEFS","HUEFS","231223","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.",NA,NA,NA,"536",NA,"Tuler, A.C.",2015,9,19,"Brazil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima.Proximidades do Sítio do Cedro.",NA,NA,NA,"BRA:UEFS:HUEFS:0000231223",NA,"Psidium rufum Mart. ex DC."
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128198","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Stadnik, A","2014-05-01T00:00:00.000+0000",NA,"215",NA,"Stadnik, A; Lopes, R; Coelho, J; Alves, R",2014,5,28,"Brazil","Bahia","Licínio de Almeida","Xaxá",-42.550833,-14.653056,"ca. 10m alt. Folhas discolores. Frutos verdes imaturos, tricomas ferrugineosem toda a planta.","BRA:UFBA:ALCB:0000128198",NA,"Psidium rufum Mart. ex DC."
"5",NA,"UFSJ","HUFSJ","8352","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Faria, JEQ","2014-11-01T00:00:00.000+0000",NA,"4271",NA,"Faria, JEQ; Vasconcelos, TNC",2014,11,3,"Brazil","Minas Gerais","Conceição do Mato Dentro","Margem da estrada entre a entrada de Morro do Pilar e Conceição do Mato Dentro. Mata de porte alto antropizada.",-43.4625,-19.091111,"Arvoreta, ca. 4m de altura. Caule liso, botões verdes. Fruto imaturo verde.","BRA:UFSJ:HUFSJ:0000008352",NA,"Psidium rufum Mart. ex DC."
"6",NA,"Universidade Estadual de Londrina, UEL","FUEL","55259","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Cordeiro, J","2015-01-01T00:00:00.000+0000",NA,"8574",NA,"Ribas, OS",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",-49.661667,-24.172222,NA,"BRA:UEL:FUEL:0000055259",NA,"Psidium rufum Mart. ex DC."
"7",NA,"UEM","HUEM","30383","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Cordeiro, J.","2015-01-01T00:00:00.000+0000",NA,"8574",NA,"Ribas, O.,.S.",2012,3,30,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.",-49.661667,-24.172222,NA,"BRA:UEM:HUEM:0000030383",NA,"Psidium rufum Mart. ex DC."
"8","2014-08-19T15:51:26.000+0000","JBRJ","RB","RB00871323","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","C. Proença",NA,NA,"3091",NA,"J.E.Q. Faria",2012,11,28,"Brazil","Minas Gerais","Rio Preto","Margem da estrada entre rio Preto e vila funil;.",NA,NA,"Arvoreta ca 3m alt.; caule rugoso marrom escuro, botões florais; coletado em silica gel;","urn:catalog:JBRJ:RB:871323",NA,"Psidium rufum Mart. ex DC."
"9",NA,"UnB","UB","199149","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Proença, C","2014-03-01T00:00:00.000+0000",NA,"3091",NA,"Faria, JEQ",2012,11,28,"Brazil","Minas Gerais","Rio Preto","Margem da estrada entre Rio Preto e a vila Funil",-43.845,-22.028611,"Arvoreta ca. 3 m de altura, caule rugoso marrom escuro, botões florais verdes. (coletado material em sílica gel); Floresta antropizada","BRA:UnB:UB:0000199149",NA,"Psidium rufum Mart. ex DC."
"10",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","164405","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.",NA,"2013-06-12T00:00:00.000+0000",NA,"5225",NA,"Tameirão Neto, E; Mansur, T",2011,2,1,"Brazil","Minas Gerais","Caeté",NA,-43.702222,-20.086667,NA,"BRA:UFMG:BHCB:0000164405",NA,"Psidium rufum Mart. ex DC."
"11",NA,"UFSJ","HUFSJ","2712","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Sobral, M","2011-01-01T00:00:00.000+0000",NA,"14336",NA,"Sobral, M",2011,10,15,"Brazil","Minas Gerais","Lagoa Dourada","MG-275",-44.013056,-20.945167,"Arbusto 2 m, em interior de resto de mata à beira da estrada; flores creme; frutos ima","BRA:UFSJ:HUFSJ:0000002712",NA,"Psidium rufum Mart. ex DC."
"12",NA,"UFSJ","HUFSJ","1382","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"13411",NA,"Sobral, M",2010,10,22,"Brazil","Minas Gerais","Ritápolis","Carioca",0,0,"Arbusto 2 m, em beira de estrada; córtex rugoso; flores brancas.","BRA:UFSJ:HUFSJ:0000001382",NA,"Psidium rufum Mart. ex DC."
"13",NA,"IPA","IPA","86750","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Proença, C.","2010-11-01T00:00:00.000+0000",NA,"948",NA,"Faria, J.E.Q.; Proença, C.; Villarroel, D.; Proença, C.; Villarroel, D.",2010,11,11,"Brazil","Minas Gerais","Itabira","margem estrada entre Itabira e João Monlevade.",-43.191944,-19.695,"Árvore ca. 5m de altura, frutos imaturos verdes.","BRA:IPA:IPA:0000086750",NA,"Psidium rufum Mart. ex DC."
"14",NA,"UEFS","HUEFS","185291","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.",NA,NA,NA,"948",NA,"Faria, J.E.Q.",2010,11,11,"Brazil","Minas Gerais","Itabira","Margem da estrada entre Itabira e João Monlevade.",-43.191944,-19.695,"Floresta ombrófila antropizada.","BRA:UEFS:HUEFS:0000185291",NA,"Psidium rufum Mart. ex DC."
"15","2017-10-19T00:17:30.000+0000","JBRJ","RB","RB00719683","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","STAGGEMEIER, V.G.","2012-10-24T00:00:00.000+0000",NA,"438",NA,"Oliveira, J.G; Rodrigues, F.M",2009,2,11,"Brazil","Minas Gerais","Brumadinho","Inhotim.",-44.224444,-20.116111,"Arvoreta","urn:catalog:JBRJ:RB:719683",NA,"Psidium rufum Mart. ex DC."
"16",NA,"UnB","UB","161544","Psidium cupreum O.Berg",NA,"Myrtaceae","Psidium","cupreum",NA,"O.Berg","Proença, CEB","2014-01-01T00:00:00.000+0000",NA,"535",NA,"Faria, JEQ; Carvalho-Silva, M; Câmara, PEAS; Gama, R; Soares, AER; Teixeira Júnior, AQ; Ben",2009,6,12,"Brazil","Minas Gerais","Morro do Pilar","Parque Nacional Serra do Cipó, coletada no Alto do Palácio",-43.516389,-19.2575,"Solo argiloso, relevo ondulado; Arvoreta ca. de 2,5 m de altura, frutos imaturos verdes; Mata Atlântica, mata de encosta","BRA:UnB:UB:0000161544",NA,"Psidium cupreum O.Berg"
"17",NA,"UnB","UB","161543","Psidium cupreum O.Berg",NA,"Myrtaceae","Psidium","cupreum",NA,"O.Berg","Proença, CEB","2014-01-01T00:00:00.000+0000",NA,"535",NA,"Faria, JEQ; Carvalho-Silva, M; Câmara, PEAS; Gama, R; Soares, AER; Teixeira Júnior, AQ; Ben",2009,6,12,"Brazil","Minas Gerais","Morro do Pilar","Parque Nacional Serra do Cipó, coletada no Alto do Palácio",-43.516389,-19.2575,"Solo argiloso, relevo ondulado; Arvoreta ca. de 2,5 m de altura, frutos imaturos verdes; Mata Atlântica, mata de encosta","BRA:UnB:UB:0000161543",NA,"Psidium cupreum O.Berg"
"18","2014-07-03T09:57:58.000+0000","JBRJ","RB","RB00859923","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.",NA,NA,NA,"39",NA,"T. Mansur",2009,9,15,"Brazil","Minas Gerais","Joanésia","PHC Ouro Fino, Rio Santo Antônio.",-43.333333,-19.285,NA,"urn:catalog:JBRJ:RB:859923",NA,"Psidium rufum Mart. ex DC."
"19",NA,"UEG-UNUCET","HUEG","5240","Psidium rufum Mart. ex DC.",NA,"Myrtaceae","Psidium","rufum",NA,"Mart. ex DC.","Novelino, R.F.; Faria Júnior, J.E.Q.","2008-03-01T00:00:00.000+0000",NA,"285",NA,"Gomes Júnior, J.C.; Faria, J.E.Q.",2008,3,1,"Brazil","Goiás","Anápolis","Campus UEG",0,0,"Árvore de ca. de 3 m; frutos imaturos verde pilosos, cinco lobos calicínios persistentes.; Mata de galeria do córrego barreiro","BRA:UEG-UNUCET:HUEG:0000005240",NA,"Psidium rufum Mart. ex DC."
