"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UEFS","HUEFS","87531","Eugenia laxa DC.","Myrtaceae","Eugenia","laxa","DC.",NA,NA,"TYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000087531","Eugenia laxa DC.",NA,NA,NA,NA
"2","2017-10-18T00:00:00.000+0000","E","E","E00878671","Eugenia laxa DC.","Myrtaceae","Eugenia","laxa","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00878671","Eugenia laxa DC.",NA,NA,NA,NA
