"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","2017-06-30T09:51:16.000+0000","JBRJ","RB","RB01216063","Eugenia altissima Sobral & Faria","cf.","Myrtaceae","Eugenia","altissima","Sobral & Faria","M.SOBRAL",NA,NA,1124,"G.S. Siqueira",2013,10,8,"Brazil","Espírito Santo","Conceição do Castelo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1216063","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"2",NA,"UnB","UB","177977","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","Faria, JEQ","2016-01-01T00:00:00.000+0000","PARATYPE",2582,"Faria, JEQ; Staggemeier, VG",2012,4,7,"Brazil","Bahia","Santa Teresinha","Estrada para torre entre Santa Teresinha e Elísio Medrado, passando pelo povoado de Pedra Branca, topo da Serra da Jibóia, próximo às torres",-39.475278,-12.848889,"Árvore ca. 12 m de altura, caule cinza estriado soltando placas, fruto imaturo verde amarronzado (coletado material em sílica gel); Mata de grande porte","BRA:UnB:UB:0000177977","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","181996","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria",NA,NA,NA,2582,"Faria, JEQ; Staggemeier, VG",2012,4,7,"Brazil","Bahia","Santa Teresinha","Topo da serra da Jibóia.",-19.475278,-12.848889,NA,"BRA:UFMG:BHCB:0000181996","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"4",NA,"UFSJ","HUFSJ","8850","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","Sobral, M",NA,NA,2582,"Faria, JEQ; Staggemeier, VG",2012,4,7,"Brazil","Bahia","santa Teresinha","Estrada para torre entre Santa Teresinha e Elísio Medrado, passando pelo povoado de Pedra Branca, topo da Serra da Jiboia, próximo às torres. Mata de grande porte.",-39.475278,-12.848889,"Paratypus; Árvore, ca. 12m de altura, caule cinza estriado soltando placas, fruto imaturo verde amarronzado.","BRA:UFSJ:HUFSJ:0000008850","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"5",NA,"UEFS","HUEFS","201290","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","M.Sobral","2015-01-01T00:00:00.000+0000",NA,2582,"Faria, J.E.Q.",2012,4,7,"Brazil","Bahia","Santa Teresinha","Estrada para torre entre Santa Teresinha e Elísio Medrado, passando pelo povoado de Pedra Branca, topo da Serra da Jibóia, próximo às torres.",-39.475278,-12.848889,"Mata de grande porte.","BRA:UEFS:HUEFS:0000201290","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"6","2017-10-15T10:21:34.000+0000","JBRJ","RB","RB00843923","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","M. Sobral",NA,"PARATYPE",2582,"J.E.Q. Faria; V.G. Staggemeier",2012,4,7,"Brazil","Bahia","Santa Teresinha","Estrada para torre entre Santa Teresinha e Elísio Medrado, passando pelo povoado de Pedra Branca, topo da Serra da Jibóia, próximo às torres.",-39.475278,-12.848889,"Árvore ca. 12m de altura, caule cinza estriado soltando placas, fruto imaturo verde amarronzado","urn:catalog:JBRJ:RB:843923","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"7","2017-10-15T10:05:27.000+0000","JBRJ","RB","RB01331860","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","M. Sobral",NA,"HOLOTYPE",7035,"A.M. Amorim; J. Jardim, F. Ferreira, R. Perdiz, J. Paixão, L. Gomes",2007,11,18,"Brazil","Bahia","Amargosa","Serra do Timbó, com acesso pelo Morro Pelado.",-39.6775,-13.1025,"Árvore ca. 18m alt. Folhas discolores, face inferior e folhas jovens cinéreas. Cálice verde-pálido, corola e estames alvos. Flores muito perfumadas","urn:catalog:JBRJ:RB:1331860","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"8","2017-10-15T10:05:27.000+0000","JBRJ","RB","RB00739053","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria","M. Sobral",NA,"HOLOTYPE",7035,"A.M. Amorim; J. Jardim, F. Ferreira, R. Perdiz, J. Paixão, L. Gomes",2007,11,18,"Brazil","Bahia","Amargosa","Serra do Timbó, com acesso pelo Morro Pelado.",-39.6775,-13.1025,"Árvore ca. 18m alt. Folhas discolores, face inferior e folhas jovens cinéreas. Cálice verde-pálido, corola e estames alvos. Flores muito perfumadas","urn:catalog:JBRJ:RB:739053","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","162968","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria",NA,NA,NA,7035,"Amorim, AMA; Jardim, J; Ferreira, F; Perdiz, R; Paixão, J; Gomes, L",2007,11,18,"Brazil","Bahia","Amargosa","Serra do Timbó",-39.6775,-13.125,NA,"BRA:UFMG:BHCB:0000162968","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
"10",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","111962","Eugenia altissima Sobral & Faria",NA,"Myrtaceae","Eugenia","altissima","Sobral & Faria",NA,"2016-01-01T00:00:00.000+0000",NA,156,"Neves, MLC; Jardim, J; Lima, J; Castro, RM",2004,11,29,"Brazil","Bahia","Santa Teresinha","Serra da Jibóia",-39.471667,-12.869444,NA,"BRA:UFMG:BHCB:0000111962","Eugenia altissima Sobral & Faria",NA,NA,NA,NA
