"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2018-09-27T15:01:27.000+0000","JBRJ","RB","RB01398858","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos",NA,NA,"312","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos",2018,9,5,"Brazil","Minas Gerais","Diamantina","Mata em campo rupestre nos arredores da UFVJM.",-44.571944,-19.193611,"Árvore, 3 m. Folhas leve discolores, flores brancas. Material prensado em álcool.","urn:catalog:JBRJ:RB:1398858","Plinia espinhacensis Sobral"
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","129030","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEG","2016-07-01T00:00:00.000+0000",NA,"6379","Faria, JEQ; Pinheiro, AC",2016,7,25,"Brazil","Minas Gerais","Diamantina","CampusJK da UFVJM, próximo ao prédio de Biologia",-43.571389,-18.193333,"ca 4 m de altura, caule avermelhado, restos de inflorescências velhas secos e primórdios de inflorescências jovens verdes; Capão de floresta estacional em meio a campo rupestre","BRA:UFBA:ALCB:0000129030","Plinia espinhacensis Sobral"
"3",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4328","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEQ","2016-07-01T00:00:00.000+0000",NA,"6379","Faria, JEQ; Pinheiro, AC",2016,7,25,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia",-43.571389,-18.193333,"Arvoreta ca. 4 m de altura, caule liso avermelhado, restos de inflorescências velhas secos e primórdios de inflorescências jovens verdes; Capão de floresta estacional em meio a campo rupestre","BRA:UFVJM:HDJF:0000004328","Plinia espinhacensis Sobral"
"4","2017-10-15T12:36:34.000+0000","JBRJ","RB","RB01307021","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","J.E.Q. Faria",NA,NA,"6454","J.E.Q. Faria; T.J.O. Otoni",2016,8,19,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia",-43.571389,-18.193333,NA,"urn:catalog:JBRJ:RB:1307021","Plinia espinhacensis Sobral"
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","129022","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEG","2016-08-01T00:00:00.000+0000",NA,"6421","Faria, JEQ; Otoni, TJO; Pinheiro, AC; Filho, JB",2016,8,12,"Brazil","Minas Gerais","Diamantina","CampusJK da UFVJM, próximo ao prédio de Biologia",-43.571389,-18.193333,"ca 2,8m de altura, caule liso avermelhado, botões florais verdes.; Capão de floresta estacional em meio a campo rupestre","BRA:UFBA:ALCB:0000129022","Plinia espinhacensis Sobral"
"6",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4367","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEQ","2016-08-01T00:00:00.000+0000",NA,"6421","Faria, JEQ; Otoni, TJO; Pinheiro, AC; Filho, JB",2016,8,12,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia",-43.571389,-18.193333,"Arvoreta ca. 2,8 m de altura, caule liso avermelhado, botões florais verdes; Capão de floresta estacional em meio a campo rupestre","BRA:UFVJM:HDJF:0000004367","Plinia espinhacensis Sobral"
"7",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4400","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEQ","2016-08-01T00:00:00.000+0000",NA,"6454","Faria, JEQ; Otoni, TJO",2016,8,19,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia",-43.571389,-18.193333,"Arvoreta ca. 3 m de altura, caule liso avermelhado, botões florais verdes; Capão de floresta estacional semidecidual em meio a campo rupestre","BRA:UFVJM:HDJF:0000004400","Plinia espinhacensis Sobral"
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","129025","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEG","2016-09-01T00:00:00.000+0000",NA,"6568","Faria, JEQ",2016,9,21,"Brazil","Minas Gerais","Diamantina","CampusJK da UFVJM, próximo ao prédio de Biologia",-43.571667,-18.193611,"ca 5 m de altura, caule esgio liso avermelhado, botões florais verdes e flores brancas; Capão de floresta estacional semidecidual","BRA:UFBA:ALCB:0000129025","Plinia espinhacensis Sobral"
"9",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32441","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEQ","2016-09-01T00:00:00.000+0000",NA,"6568","Faria, JEQ",2016,9,21,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio de Biologia",-43.571667,-18.193611,"Árvore ca. 5 m de altura, caule esguio liso avermelhado, botões florais verdes e flores brancas; Capão de floresta estacional semidecidual","BRA:JBB:HEPH:0000032441","Plinia espinhacensis Sobral"
"10",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4514","Plinia espinhacensis Sobral","Myrtaceae","Plinia","espinhacensis","Sobral","Faria, JEQ","2016-09-01T00:00:00.000+0000",NA,"6568","Faria, JEQ",2016,9,21,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia",-43.571667,-18.193611,"Árvore ca. 5 m de altura, caule esguio liso avermelhado, botões florais verdes e flores brancas; Capão de floresta estacional semidecidual","BRA:UFVJM:HDJF:0000004514","Plinia espinhacensis Sobral"
