"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01383744","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Tuler,A.C","2017-03-21","","610","","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","2017","3","21","brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.","-42.554722","-14.646111","Arbórea, 5,5 m. Frutos imaturos.","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"2","","","RB","RB01383737","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Tuler,A.C","2017-03-21","","609","","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","2017","3","21","brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.","-42.554722","-14.646111","Arbusto 3m. Córtex avermelhado. Frutos imaturos, tricomas ferrugíneos.","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"3","","","RB","RB01383743","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Tuler,A.C","2017-03-21","","611","","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","2017","3","21","brazil","Bahia","Licínio de Almeida","Xaxá, mata de baixo.","-42.554722","-14.646111","Arbórea, 5,5 m. Frutos imaturos.","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"4","","","BHCB","188628","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","","","","1357","","Paiva, JAM; Souza, JAM; Silva, E","2017","7","27","brazil","Minas Gerais","Santa Bárbara","Fazenda Manoel José","-43.640278","-20.087778","","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"5","","","RB","RB01340808","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Marcos Eduardo Guerra Sobral","","","5375","","J.E.Q. Faria","2016","2","24","brazil","Minas Gerais","Diamantina","Margem da estrada secundária indo do Campus II da UFVJM para Diamantina","-43.589444","-18.219167","","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"6","","","SPSF","51353","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","A. Maruyama","2016-02-04","","290","","A. Maruyama & L. Cicco","2016","2","4","brazil","Sp","Campos do Jordão","","-45.66","-22.783889","COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"7","","","HDJF","3858","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Faria, JEQ","2016-05-01","","5901","","Faria, JEQ","2016","5","28","brazil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação","-43.612222","-18.268611","Arbusto ca. 1,2 m de altura, botões florais verdes e frutos imaturos verdes; Borda de mata","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"8","","","HDJF","4311","Psidium rufum Mart. ex DC.","","Myrtaceae","Psidium","rufum","","Mart. ex DC.","Faria, JEQ","2016-07-01","","6362","","Faria, JEQ","2016","7","19","brazil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta estacional semidecidual","","original coordinates","GBIF","Psidium rufum Mart. ex DC."
"9","","","HDJF","4215","Psidium cupreum O.Berg","","Myrtaceae","Psidium","cupreum","","O.Berg","Faria, JEQ","2016-07-01","","6256","","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","2016","7","11","brazil","Minas Gerais","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","-43.296667","-19.309722","Árvore ca. 4 m de altura, caule liso, frutos imaturos verdes; Floresta estacional semidecidual","","original coordinates","GBIF","Psidium cupreum O.Berg"
"10","","","HDJF","4202","Psidium cupreum O.Berg","","Myrtaceae","Psidium","cupreum","","O.Berg","Faria, JEQ","2016-07-01","","6239","","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","2016","7","9","brazil","Minas Gerais","Diamantina","Margem da rodovia de Diamantina para Mendanha","-43.551944","-18.181944","Arvoreta ca. 3 m de altura, frutos imaturos verdes; Fragmento de floresta estacional semidecidual","","original coordinates","GBIF","Psidium cupreum O.Berg"
