"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","9458","Rodrigues, WA"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","7784","Rodrigues, WA"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","3253","Almeida, JC de"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","2175","Rodrigues, WA"
