"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"26","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","113120","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"INPA113120",NA,"Co̻lho, DF",1982,10,22,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara, km 193, sítio Negro Velho.",NA,NA,NA,"urn:catalog:inpa:herbarium:228964",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"27",NA,"NY","NY","1843912","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"1308",NA,"P. L. B. Lisboa",1980,1,30,"Brazil","Pará",NA,"margem direita do Rio Tocantins, BR 263, Km 16.",-49.547302,-3.751053,NA,"b7640625-f0ef-43ba-ba35-78dfaeb73a4f",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"29",NA,"F","Botany","V0423634F","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"640",NA,"O. C. Nascimento",1978,10,15,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"0a5329f6-be6d-481e-b561-62e1ac3f776b",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"30",NA,"NY","NY","1843881","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"4921",NA,"N. T. da Silva",1978,12,25,"Brazil","ParÃ¡",NA,"Campus avanÃ§ado do Projeto RONDON.",-54.7091800042156,-2.44642615657647,NA,"d7ff5d67-66cf-4fb9-89da-6013f0ae1b5c",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","38424","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-06-01T00:00:00.000+0000",NA,"1343",NA,"Silva, MF da",1973,5,8,"Brazil","Amazonas",NA,"Rio Xié, afluente do rio Negro.",NA,NA,NA,"urn:catalog:inpa:herbarium:229340",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","28963","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"9028",NA,"Rodrigues, WA",1971,NA,NA,"Brazil","Amazonas",NA,"Aleixo, nova sede do INPA, perto da garagem.",NA,NA,NA,"urn:catalog:inpa:herbarium:229066",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"33","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21513","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"188",NA,NA,1968,9,27,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, perto do pique A.",NA,NA,NA,"urn:catalog:inpa:herbarium:228953",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"34",NA,"IPA","IPA","53592","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Rodrigues, W.","1966-03-01T00:00:00.000+0000",NA,"7266",NA,"Rodrigues, W.",1966,2,12,"Brazil","Amazonas",NA,"estrada Manaus-Itacoatiara km 145, picada XVII. Árvore nº 73.",0,0,"Árvore de 24m de altura x 71cm de diâmetro; flores aromáticas; látex branco.","BRA:IPA:IPA:0000053592",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"36",NA,"Jardim Botânico de Brasília (JBB)","HEPH","4490","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Rodrigues, W",NA,NA,"7276",NA,"Rodrigues, W",1966,11,12,"Brazil","Amazonas","Manaus","Itacoatiara Km 145",0,0,"CAP.71cm.; Árvore; flores cremes na parte externa e internamente róseas.Aromatica;; Mata de terra;","BRA:JBB:HEPH:0000004490",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"37","2015-01-15T00:00:00.000+0000","K","Herbarium","K000903586","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Prance, G.T.",NA,NA,"58854",NA,"Silva, N.T. da; Prance, G.T.",1964,8,24,"Brazil",NA,NA,"Vicinity of Cachoeira, BR 22, km. 98.",NA,NA,"Exploration of New Brazilian Highways. Field work supported in greater part by the United States Army Edgewood Arsenal","http://specimens.kew.org/herbarium/K000903586",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"38",NA,"IMA","MAC","3730","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Markgraf.","1960-01-01T00:00:00.000+0000",NA,"924",NA,"W.A.Egler",1959,7,17,"Brazil","Pará","Tapajós","Missão Cururú.",-54.700922,-2.450628,"Árvore ca. de 10m de altura. Flores brancas.; Mata de terra firme.","BRA:IMA:MAC:0000003730",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"39",NA,"NY","NY","1843902","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"924",NA,"W. A. Egler",1959,7,17,"Brazil","ParÃ¡",NA,"TapajÃ³s, Rio CururÃº. MissÃ£o",0,0,NA,"ca4c292f-0667-4283-b21b-0c285773a816",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"40","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","11149","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"INPA93",NA,"Cavalcante, PB",1957,5,21,"Brazil","Pará",NA,"Estrada do Rio Branco.",NA,NA,NA,"urn:catalog:inpa:herbarium:228912",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"60","2013-02-25T11:52:00.000+0000","MO","MO","100571526","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch (UEC)","2010-01-01T00:00:00.000+0000",NA,"Pires 4784",NA,"João Murça Pires|Nilo T. Silva",1955,2,3,"Brazil","Amapá",NA,"Porto Platon, Rio Araguarí.",NA,NA,NA,"urn:catalog:MO:Tropicos:100571526","http://www.tropicos.org/Specimen/100571526","Rauvolfia pentaphylla Ducke",NA,NA
"61",NA,"NY","NY","1843863","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"32380",NA,"R. de Lemos FrÃ³es",1955,11,22,"Brazil","ParÃ¡",NA,"R. XingÃº, em frente Souzel.  RegiÃ£o onde fei feite um levantamente estatistico florestal pele IAN, SPVEA e FAO.",0,0,NA,"226ea28d-4eec-42c2-b3c3-3beecac90b39",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"62",NA,"IAC","IAC","11822","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","G.A. Black","1947-06-25T00:00:00.000+0000",NA,"47942",NA,"G.A. Black",1947,6,25,"Brazil","Pará","Belterra",NA,-54.9372,-2.6364,"Latex no ramo Quase ausente; caule comGrandes azas de cortiçapL. obtida do inst. agr. norte, J.M.Pires, em/05/1950","BRA:IAC:IAC:0000011822",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"63",NA,"NY","NY","1843925","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"47-942",NA,"G. A. Black",1947,6,24,"Brazil","ParÃ¡",NA,"Belterra.",-54.941254,-2.925897,NA,"3e8483d2-01ee-4cb0-be92-48d570d2abda",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"64","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","8171","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"47-942",NA,"Black, GA",1947,6,25,"Brazil","Pará",NA,"Belterra, Belterra.",NA,NA,NA,"urn:catalog:inpa:herbarium:228949",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"65","2015-01-15T00:00:00.000+0000","K","Herbarium","K000903583","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Ducke, A.",NA,NA,"492",NA,"Ducke, A.",1943,7,25,"Brazil",NA,"Manaus","Cachoeira Grande.",NA,NA,"Plantas da Amazonia. II col.","http://specimens.kew.org/herbarium/K000903583",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"66",NA,"MN","R","55193","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Koch, I.","2010-07-01T00:00:00.000+0000",NA,"492",NA,"Ducke, W.A.",1937,5,10,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"BRA:MN:R:0000055193",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"67",NA,"F","Botany","V0423631F","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"492",NA,"A. Ducke",1937,5,10,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"2070d608-b97f-471d-a4c4-c27b52f3786b",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"70","2013-02-25T13:35:00.000+0000","MO","MO","100571590","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch (UEC)","2010-01-01T00:00:00.000+0000",NA,"Ducke 492",NA,"A. Ducke",1937,5,10,"Brazil","Amazonas",NA,"Manáos, loco Cachoeira Grande, silva noninundabili.",NA,NA,NA,"urn:catalog:MO:Tropicos:100571590","http://www.tropicos.org/Specimen/100571590","Rauvolfia pentaphylla Ducke",NA,NA
"72",NA,NA,"Botany","U.1096166","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,NA,NA,"Krukoff BA",1936,10,26,"Brazil",NA,NA,"Basin of Rio Solimoes. State of Amazonas: Municipality Sao Paulo de Olivenca: basin of creek Belem.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1096166",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"74","2015-04-11T10:13:43.000+0000","S","VascularPlants","S-R-5440","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"74",74,"Ducke",1935,11,9,"Brazil","Amazonas",NA,"Brazil, Amazonas: Barba (Rio Madeira).",NA,NA,NA,"S:VascularPlants:S-R-5440",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"75","2015-01-15T00:00:00.000+0000","K","Herbarium","K000903578","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"5018",NA,"Krukoff, B.A.",1933,6,26,"Brazil",NA,NA,".",NA,NA,"[Sheet 2; Multiple sheets K000903577] Sheet II. Flora of Brazil","http://specimens.kew.org/herbarium/K000903578",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"77",NA,"F","Botany","V0423632F","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"273",NA,"R. C. Monteiro da Costa",1932,1,16,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"bab4f895-3653-4191-b927-bc1a7c29a5c9",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"78","2013-02-25T13:14:00.000+0000","MO","MO","100571566","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch (UEC)","2010-01-01T00:00:00.000+0000",NA,"Costa 273",NA,"R.C. Monteiro da Costa",1932,1,NA,"Brazil","Pará",NA,"Cajutuba.",NA,NA,NA,"urn:catalog:MO:Tropicos:100571566","http://www.tropicos.org/Specimen/100571566","Rauvolfia pentaphylla Ducke",NA,NA
"79","2015-01-15T00:00:00.000+0000","K","Herbarium","K000903582","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","Markgraf, F.",NA,NA,"23941",NA,"Ducke, A.",1932,6,26,"Brazil",NA,"Manaus","Silva secundaria loco alto prope Cachoeira Grande.",NA,NA,"[Sheet 1; Multiple sheets K000903584] Sheet 1","http://specimens.kew.org/herbarium/K000903582",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"81",NA,NA,"Botany","U.1096163","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,NA,NA,"Ducke A",1932,6,26,"Brazil",NA,NA,"manaos (Amazonas), silva secundaria loco alto prope Cachoeira Grande.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1096163",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"82",NA,"NY","NY","1843864","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke","I. Koch","2010-01-01T00:00:00.000+0000",NA,"s.n.",NA,"W. A. Ducke",1932,6,26,"Brazil","Amazonas",NA,NA,-60.033333,-3.416667,NA,"2e3d38d2-cecc-446f-87bb-3feedaf20c11",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"83","2015-01-15T00:00:00.000+0000","K","Herbarium","K000903576","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"s.n.",NA,"Ducke, A.",1932,11,7,"Brazil",NA,"Santa Isabel do Rio Negro",".",NA,NA,NA,"http://specimens.kew.org/herbarium/K000903576",NA,"Rauvolfia pentaphylla Ducke",NA,NA
"85","2015-04-11T10:13:43.000+0000","S","VascularPlants","S-R-5447","Rauvolfia pentaphylla Ducke",NA,"Apocynaceae","Rauvolfia","pentaphylla","Ducke",NA,NA,NA,"22426",22426,"Ducke",1929,9,13,"Brazil","Amazonas",NA,"Brazil, Amazonas, Manáos, loco Cachoeira do Mindú.",NA,NA,NA,"S:VascularPlants:S-R-5447",NA,"Rauvolfia pentaphylla Ducke",NA,NA
