"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2015-01-23T00:00:00.000+0000","K","Herbarium","K000988874","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen, M.E.",NA,NA,"5335",NA,"Felippe, G.M.; Eiten, G.; Eiten, L.T.",1963,2,4,"Brazil",NA,"Manaus","At waterfall, ""Cachoeira do Tarumãzinho"", ca. 20 km NW of Manaus, at km 15 on Tarumã road.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000988874",NA,"Malouetia gracillima Woodson",NA,NA,NA
"2",NA,"NY","NY","01200936","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","M. E. Endress","1985-01-01T00:00:00.000+0000",NA,"5335",NA,"G. Eiten",1963,2,4,"Brazil","Amazonas",NA,NA,0,0,NA,"bec904ec-072c-4346-8575-c7ae8e205145",NA,"Malouetia gracillima Woodson",NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","9458","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen, E.M.","1985-01-01T00:00:00.000+0000",NA,"2114",NA,"Rodrigues, WA",1961,6,30,"Brazil","Amazonas",NA,"Lago do Janauarí, Rio Negro. Igapó.",NA,NA,"""Arbusto de 3m de altura; flores alvas, aromáticas.""","urn:catalog:inpa:herbarium:238173",NA,"Malouetia gracillima Woodson",NA,NA,NA
"7",NA,"NY","NY","01200939","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","M. E. Endress","1985-01-01T00:00:00.000+0000",NA,"2828",NA,"W. A. Rodrigues",1961,6,20,"Brazil","Amazonas",NA,"Ilha do MarapatÃ¡, boca do rio Negro",-59.962209,-3.161955,NA,"1a63b7e4-895b-4059-84b3-99db8b4dbd34",NA,"Malouetia gracillima Woodson",NA,NA,NA
"8",NA,"NY","NY","01200938","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","M. E. Endress","1985-01-01T00:00:00.000+0000",NA,"2914",NA,"W. A. Rodrigues",1961,6,30,"Brazil","Amazonas",NA,"Rio Negro, JanauarÃ­.",0,0,NA,"00fc7bcb-b76d-4d56-b2f2-abdf49418d69",NA,"Malouetia gracillima Woodson",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","7784","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen, E.M.","1985-01-01T00:00:00.000+0000",NA,"1453",NA,"Rodrigues, WA",1959,12,3,"Brazil","Amazonas",NA,"Cachoeira baixa do Tarumã. Terra firme, arenoso, ú, Cachoeira baixa do Tarumã. Terra firme, arenoso, úmido.",NA,NA,NA,"urn:catalog:inpa:herbarium:157321",NA,"Malouetia gracillima Woodson",NA,NA,NA
"11","2015-04-11T12:26:32.000+0000","S","VascularPlants","S-PL-19281","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson",NA,NA,NA,"1453",1453,"W. Rodrigues & D. Coelho",1959,12,3,"Brazil",NA,NA,"Brazil: Amazonas",NA,NA,"Voucher in Herb: MO","S:VascularPlants:S-PL-19281",NA,"Malouetia gracillima Woodson",NA,NA,NA
"12",NA,NA,"Botany","U.1103603","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen-Endress ME",NA,NA,NA,NA,"Chagas J; Coêlho DF",1956,1,2,"Brazil","Amazonas",NA,"Amazonas, Manaus, Lg. do Franco.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1103603",NA,"Malouetia gracillima Woodson",NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","3253","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen, E.M.","1985-01-01T00:00:00.000+0000",NA,"INPA3253",NA,"Almeida, JC de",1956,1,2,"Brazil","Amazonas",NA,"Igarapé do Franco. Terreno de igapó, sujeito a inundação temporária.",NA,NA,NA,"urn:catalog:inpa:herbarium:3932",NA,"Malouetia gracillima Woodson",NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","2175","Malouetia gracillima Woodson","Apocynaceae","Malouetia","gracillima","Woodson","Fallen, E.M.","1985-01-01T00:00:00.000+0000",NA,"INPA2175",NA,"Rodrigues, WA",1955,10,19,"Brazil","Amazonas",NA,"Igarapé de São Raimundo. Terra firme, arenoso, mat, Igarapé de São Raimundo. Terra firme, arenoso, mata virgem.",NA,NA,NA,"urn:catalog:inpa:herbarium:155923",NA,"Malouetia gracillima Woodson",NA,NA,NA
