"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","209733","Lima, D de A.L."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","207220a","Roosmalen, MGM van"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","149670","Kubitzki, K"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","154155","Zarucchi, JL"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","154132","Zarucchi, JL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","154462","Zarucchi, JL"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","154471","Zarucchi, JL"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","154434","Zarucchi, JL"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","154191","Zarucchi, JL"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","154206","Zarucchi, JL"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","154326","Zarucchi, JL"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","43860","Mello, FC de"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","15243","Rodrigues, WA"
