"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"NY","NY","01200863","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","B. A. Krukoff",NA,NA,"22170",NA,"R. de Lemos FrÃ³es",1947,4,18,"Brazil","Amazonas",NA,"Rio Negro, Foz do Caiary.",0,0,NA,"e6f1c258-746b-4ef0-99b9-eb940aa9705f",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"2",NA,"F","Botany","V0424483F","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","RRC ID Flag","1986-01-01T00:00:00.000+0000",NA,"4774",4774,"B. A. Krukoff",1933,6,15,"Brazil","Amazonas",NA,NA,NA,NA,NA,"7033d586-22ab-4119-9d5f-696f999f5219",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"3",NA,NA,"Botany","U.1103559","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.",NA,NA,NA,NA,NA,"Krukoff BA",1933,6,30,"Brazil","Amazonas",NA,"State of Amazonas: near mouth of Rio Embira (tributary of Rio Tarauaca).",-70.25,-7.5,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1103559",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"4","2015-01-23T00:00:00.000+0000","K","Herbarium","K000988875","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","Endress, M.E.",NA,NA,"5089",NA,"Krukoff, B.A.",1933,6,30,"Brazil",NA,NA,"Near mouth of Rio Embira (tributary of Rio Tarauca).",-70.25,-7.5,"B.A. Krukoff´s 4th Expedition to Brazilian Amazonia","http://specimens.kew.org/herbarium/K000988875",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"5","2015-09-25T12:29:39.000+0000","MNHN","P","P00646559","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","Fallen",NA,"ISOLECTOTYPE",NA,2595,"Spruce, R.",1852,9,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646559",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"6",NA,"W","Herbarium W","1889-0007459","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","M. E. Fallen 1986-06",NA,NA,NA,NA,"Spruce,R.",1852,10,NA,"Brazil",NA,NA,"Prope Panurè ad Rio Uaupès.",NA,NA,NA,NA,NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"7","2008-09-11T14:53:47.000+0000","K","Herbarium","K000582518","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","Endress, M.E.",NA,"ISOLECTOTYPE","2595",NA,"Spruce, R.",NA,NA,NA,"Brazil",NA,NA,"Prope Panurè ad Río Uaupès",NA,NA,NA,"http://specimens.kew.org/herbarium/K000582518",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"8","2008-09-11T15:05:03.000+0000","K","Herbarium","K000582519","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.","Endress, M.E.",NA,"ISOLECTOTYPE","2595",NA,"Spruce, R.",NA,NA,NA,"Brazil",NA,NA,"Prope Panurè ad Río Uaupès",NA,NA,NA,"http://specimens.kew.org/herbarium/K000582519",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"9",NA,"F","Botany",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.",NA,NA,"ISOTYPE","2595",NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"28df5a74-d673-49c9-8ef1-ee01aa7f2252",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
"10",NA,NA,"Botany","U  0262002","Malouetia amplexicaulis Spruce ex Müll.Arg.","Apocynaceae","Malouetia","amplexicaulis","Spruce ex Müll.Arg.",NA,NA,NA,NA,NA,"Krukoff BA",NA,NA,NA,"Brazil","Amazonas",NA,"State of Amazonas; near mouth of Rio Embira (tributary of Rio Tarauaca).",-70.25,-7.5,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200262002",NA,"Malouetia amplexicaulis Spruce ex Müll.Arg.",NA,NA,NA
