"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","EAFM","15312","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Marra, D.M.","2012-08-24","","929","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","8","24","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.288986","-2.44045","árvore, DAP = 10.5 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.","","original coordinates","GBIF"
"2","","","EAFM","15402","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Marra, D.M.; Carneiro, V.M.C.","2012-09-02","","1019","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","9","2","brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.256153","-3.653267","árvore, DAP = 10.6 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.","","original coordinates","GBIF"
"3","","","EAFM","14715","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Marra, D.M.","2011-05-23","","332","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","5","23","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.304556","-2.413731","árvore, DAP = 10 cm; Floresta de terra-firme ; HA","Ambelania duckei Markgr.","","original coordinates","GBIF"
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","228009","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Simões, A.O.","2008-09-24","","#04/2008","","Sim̵es, AO","2008","9","24","brazil","Amazonas","","Reserva Ducke, área 10, campinarana.","","","","Ambelania duckei Markgr.","","","GBIF"
"5","","","SPF","151127","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Groppo, M","2001-12-01","","921","","Groppo, M","2001","12","4","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Estrada Manaus-Itacoatira km 26, mata de terra de firme, solo argiloso-arenoso.","-59.966667","-2.883333","Arvoreta latescente, ca. 4 m, ramos patentes. Frutos grandes, verdes, lustrosos, pêndulos, ca. 12 cm compr., com látex extremamente pegajoso. Na submata, local úmido e sombreado, próximo ao antigo campo de futebol.","Ambelania duckei Markgr.","","original coordinates","GBIF"
"6","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","195631","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","","","","808","","Silva, JAC da","1998","10","2","brazil","Amazonas","","km 160 da BR 174.","","","","Ambelania duckei Markgr.","","","GBIF"
"7","","","SPF","122297","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Anônimo","","","1208","","Vicentini, A","1997","1","31","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Trilha atrás do alojamento. Floresta de Vertente.","-59.966667","-2.883333","Árvore. Pétalas brancas, esverdeadas na base.","Ambelania duckei Markgr.","","original coordinates","GBIF"
"8","","","Botany","U.1088723","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Allorge L","","","","","Vicentini A; Souza RG","1997","1","31","brazil","Amazonas","","","-59.966667","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"9","","","Botany","WAG.1475314","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","","","","","","Olivares A; Assunção PACL","1995","7","31","brazil","","","Flora da Reserva Ducke. Amazonas, Brazil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Proximo a entrada da reserva, ao lado da estrada.","-59.966667","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"10","","","SPF","106013","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, AA; Leuwenberg, T","1997-09-01","","2801","","Oliveira, AA","1995","7","31","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Próximo à entrada da reserva, ao lado da estrada. Floresta de platô.","-59.966667","-2.883333","Arvoreta, 8 m alt, 7 cm de DAP, tronco anelado. Casca externa marrom-escura, interna alaranjada. Látex branco abundante. Frutos verdes, piriformes, levemente alongados.","Ambelania duckei Markgr.","","original coordinates","GBIF"
"11","","","Herbarium","K000965455","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A.","","","2801","","Oliveira, A.A.; Assunção, P.A.C.L.","1995","7","31","brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.","-59.97","-2.88","Planta fichada:3049-21","Ambelania duckei Markgr.","","original coordinates","GBIF"
"12","","","Botany","U  0140997","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Leeuwenberg AJM","1997-09-01","","","","Vicentini A; et al.","1994","4","26","brazil","Amazonas","","","","","","Ambelania duckei Markgr.","","","GBIF"
"13","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180509","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A. de","","","499","","Vicentini, A","1994","4","26","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Porção Nordeste da Reserva, vale do Igarapé do Tinga. Solo arenoso.","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"14","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180484","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A. de","1995-08-01","","930","","Ribeiro, JELS","1993","6","29","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Igarapé Ipiranga.","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"15","","","Botany","WAG.1475316","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","","","","","","Ribeiro JELS; Ramos JF; Santana EM; Souza SS","1993","6","29","brazil","","","Flora da Reserva Ducke. Amazonas, Brazil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarape Ipirango. Floresta de Baixio.","-59.966667","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"16","","","Herbarium","K000965457","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A.","","","930","","Santana Filho, E.M.; Ribeiro, J.E.L.S.; Ramos, J.F.; Souza, S.S.","1993","6","29","brazil","","","Reserva Florestal Ducke, Manaus - Itacoatiara, Km 26.","-59.97","-2.88","Flora da Reserva Ducke. See carpological Collection. Instituto Nacional de Pesquisas da Amazonia Overseas Development Administration","Ambelania duckei Markgr.","","original coordinates","GBIF"
"17","","","MO","100461941","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","M. Nee","2011-01-01","","Nee 42867","","Michael H. Nee","1992","6","24","brazil","Amazonas","","Ca. 80 km NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 34 km leste na ZF3, Fazenda Esteio.","-59.8","-2.433333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"18","","","NY","01252640","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","M. H. Nee","2011-01-01","","42867","","M. H. Nee","1992","6","24","brazil","Amazonas","","Ca. 80 km NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 34 km leste na ZF3, Fazenda Esteio.  Projeta Dinâmica Biológica de Fragmentos Florestais, vic. acampamento ""km 34"".","-59.81096","-2.435061","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"19","","","Botany","WAG.1475313","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","","","","","","Coêlho D","1988","5","19","brazil","","","Flora da Reserva Ducke. Amazonas, Brazil. Estrada do Acara. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"20","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180462","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A. de","1995-08-01","","63D","","Co̻lho, DF","1988","5","19","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada do Acará.","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"21","","","SPF","198956","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Anônimo","","","D12","","Coelho, D","1988","5","4","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Manaus -Itacoatiara, km 26.","-59.966667","-2.883333","Árvore com frutos grandes verdes com látex branca.","Ambelania duckei Markgr.","","original coordinates","GBIF"
"22","","","SPF","106000","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, AA; Leuwenberg, T","1997-09-01","","D63","","Coelho, D","1988","5","19","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Estrada do Acará. Terreno úmido.","-59.966667","-2.883333","Árvore 6 m flores amarelas.","Ambelania duckei Markgr.","","original coordinates","GBIF"
"23","","","Herbarium","K000965453","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A.","","","63-D","","Coêlho, D.","1988","5","19","brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.","-59.97","-2.88","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"24","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","180460","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Oliveira, A.A. de","1995-08-01","","12D","","Co̻lho, DF","1988","5","4","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"25","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","133548","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","","","","2539","","Grenard, MP","1984","8","27","brazil","Amazonas","","Forêt repicelo.","","","","Ambelania duckei Markgr.","","","GBIF"
"26","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","90002","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Zarucchi, J.L.","1983-01-01","","2531","","Zarucchi, JL","1979","9","11","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","90004","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","Zarucchi, J.L.","1983-01-01","","2533","","Zarucchi, JL","1979","9","11","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.","-59.97","-2.883333","","Ambelania duckei Markgr.","","original coordinates","GBIF"
"28","","","NY","01025714","Ambelania duckei Markgr.","","Apocynaceae","Ambelania","duckei","","Markgr.","A. J. M. Leeuwenberg","1980-01-01","","798","","M. G. Vieira","1979","10","30","brazil","Rondônia","","A 4 km de Vilhena","-60.17","-12.75","","Ambelania duckei Markgr.","","original coordinates","GBIF"
