"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","239929","Xavier-J̼nior, SR"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","202563",NA
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","163886","Rabelo, BV"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","127020","Ferreira, CAC"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","148906","Pires, MJ"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","136279","Rosa, NA"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","119724","Plowman, T"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","131634","Davidse, G"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","101542","Martinelli, GM"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","135188","Silva, MG da"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","135214","Silva, MG da"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","125355","Santos, MR dos"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","59203","Gentry, AH"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","11151","Egler, WA"
