"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,NA,"Botany","U.1092173","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,NA,NA,"Coelho D",1956,5,28,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1092173",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"3","2012-03-23T16:23:00.000+0000","MO","MO","2812126","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.","R. Morokawa","2012-01-01T00:00:00.000+0000",NA,"Dionisio 3886",NA,"Dionisio",1956,NA,NA,"Brazil","Amazonas",NA,"Manaus. BR 17 km 11. Firme, arenoso, úmido, capoeira lechada.",NA,NA,NA,"urn:catalog:MO:Tropicos:2812126","http://www.tropicos.org/Specimen/2812126","Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"4",NA,NA,"Botany","U.1092171","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,NA,NA,"Coêlho L",1955,12,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1092171",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"5",NA,NA,"Botany","U.1092170","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,NA,NA,"Fróes RL",1952,9,27,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1092170",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"6",NA,"MN","R","55260","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,"2140",NA,"Ducke, W.A.",1948,6,19,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"BRA:MN:R:0000055260",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"7","2014-07-22T11:54:25.000+0000","JBRJ","RB","RB00264079","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,"23250",NA,"R.L. FRÓES",1948,6,14,"Brazil","Amazonas","Amazonas","INST. AGR. DO NORTE. RIO NEGRO, IG. JAHÚ, ARPÃO, AIRÃO.",NA,NA,"TREE, 10 MTS., 30CM, WHITISH YELLOW FLOWERS, SWEET, SOFT WHITE SLASH, FREE WHITE BITTER LATEX; CLAY SOIL, LOW LAND.","urn:catalog:JBRJ:RB:264079",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"10","2015-04-11T12:26:32.000+0000","S","VascularPlants","S-PL-17756","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,"2140",2140,"A. Ducke",1948,6,19,"Brazil",NA,NA,"Brazil: Amazonas, Manaús, Rio Tarumá",NA,NA,"Voucher in Herb: P","S:VascularPlants:S-PL-17756",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"13",NA,"MN","R","55258","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.","Morokawa, R.","2011-05-12T00:00:00.000+0000",NA,"1932",NA,"Ducke, W.A.",1946,4,4,"Brazil","Pará","Belém",NA,NA,NA,NA,"BRA:MN:R:0000055258",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"14","2012-10-16T00:00:00.000+0000","K","Herbarium","K000836044","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,"20713",NA,"Fróes, R.L.",1945,4,18,"Brazil",NA,"São Paulo de Olivença",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000836044",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"15",NA,"MN","R","55245","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.","Morokawa, R.","2011-05-12T00:00:00.000+0000",NA,"502",NA,"Ducke, W.A.",1937,5,27,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"BRA:MN:R:0000055245",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"16","2012-10-16T00:00:00.000+0000","K","Herbarium","K000836045","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.",NA,NA,NA,"502",NA,"Ducke",1937,5,27,"Brazil",NA,"Manaus","loco Estrada do Aleixo.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000836045",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"17","2009-07-17T09:47:00.000+0000","MO","MO","2813110","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.","J. Monachino","1942-01-01T00:00:00.000+0000",NA,"Ducke 502",NA,"A. Ducke",1937,NA,NA,"Brazil","Amazonas",NA,"Manaas, loco Estrada do Aleixo, silva poludosa now inundabili prope rivulum",NA,NA,NA,"urn:catalog:MO:Tropicos:2813110","http://www.tropicos.org/Specimen/2813110","Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"18","2015-09-25T17:16:16.000+0000","MNHN","P","P00646706","Parahancornia amara (Markgr.) Monach.","Apocynaceae","Parahancornia","amara","(Markgr.) Monach.","Monachino",NA,"ISOTYPE",NA,22424,"Ducke, A.",1929,6,14,"Brazil",NA,NA,NA,NA,NA,"reçu le 18 mai 1934","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646706",NA,"Parahancornia amara (Markgr.) Monach.",NA,NA,NA
"19",NA,"US","Botany","1574325","Couma amara Markgr.","Apocynaceae","Parahancornia","amara","Markgr.",NA,NA,"ISOLECTOTYPE","22424",NA,"A. Ducke",1929,6,14,"Brazil","Amazonas",NA,"Manaos.",NA,NA,NA,"http://n2t.net/ark:/65665/3c65e54bd-e27b-4f3b-9fb9-32f5957f2afa",NA,"Couma amara Markgr.",NA,NA,NA
