"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","239929","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","Oliveira, J.C.L. de",NA,NA,"19",NA,"Xavier-J̼nior, SR",2009,11,19,"Brazil","Pará",NA,"Estrada Velha de Cafezal, Comunidade Bussú, caminho para a área de estudo das parcelas do projeto Gestabacias.",NA,NA,NA,"urn:catalog:inpa:herbarium:221911",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","163886","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","Leeuwenberg, A.J.M.","1996-01-01T00:00:00.000+0000",NA,"3625",NA,"Rabelo, BV",1987,10,26,"Brazil","Pará",NA,"Anajás, Ilha de Marajó, Anajás, Rio Carumbé,alto curso.",-49.58,-0.983056,NA,"urn:catalog:inpa:herbarium:147630",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"3","2017-10-18T14:04:04.000+0000","JBRJ","RB","RB00046958","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","S.S. Viana","2012-08-23T00:00:00.000+0000",NA,"5556",NA,"C. A Cid Ferreira",1985,4,15,"Brazil","Amazonas","Manicoré","BR 230, 110Km ao L de Humaitá; Rio Marmelos entre a Rod. e a Cachoeira do Paricá (R I dos Tenharim).",NA,NA,"arbusto de  4m de alt., flores brancas, botões esverdeados.","urn:catalog:JBRJ:RB:46958",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"4",NA,"NY","NY","01251672","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","J. L. Zarucchi","1984-01-01T00:00:00.000+0000",NA,"8092",NA,"T. C. Plowman",1980,1,24,"Brazil","ParÃ¡",NA,"Fazenda MaratÃ¡, about 30 km. E.N.E. of BelÃ©m on road to Benfica",-48.333333,-1.333333,NA,"5f55f0ce-5442-42a0-a900-6dec9aa2643c",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"5",NA,"W","Herbarium W","2018-0007541","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","J. Kallunki 2010",NA,NA,NA,NA,"Martinelli,G.",1980,6,8,"Brazil",NA,NA,"Pará; Campos do Arirama próximo ao Rio Jaramacarú.",NA,NA,NA,NA,NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"6",NA,"NY","NY","01405327","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","J. A. Kallunki","2010-01-01T00:00:00.000+0000",NA,"6922",NA,"G. Martinelli",1980,6,8,"Brazil","Pará",NA,"Campos do Ariramba, campinas da margem direita do Rio Jaramacarrú, afloramento arenítico. Na beira do Córrego.",-55.759129,-1.164599,NA,"82dd04bd-b24c-4f1d-b9b1-22982e3a582c",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"7",NA,NA,"Botany","WAG.1607125","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi",NA,NA,NA,NA,NA,"Daly DC; et al.",1980,11,8,"Brazil",NA,NA,"Plants of Brazilian Amazonia - State of Para. Acara: Fazenda Borba Gato, near Rio Acara, 30 km W of Tome-Acu--Paragominas road. Leave road approx. 30 km S of Tome-Acu.",-48.583333,-2.666667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1607125",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","135188","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","Silva, M.G. da","1979-01-01T00:00:00.000+0000",NA,"5078",NA,"Silva, MG da",1979,10,23,"Brazil","Pará",NA,"Beira do Rio Acará. Mata de igapó.",NA,NA,NA,"urn:catalog:inpa:herbarium:182215",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"9",NA,"IMA","MAC","3050","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi","J.W.Alves-Silva","2017-03-10T00:00:00.000+0000",NA,"5078",NA,"M.G.Silva; A.A.N.Pinheiro",1979,10,23,"Brazil","Pará","Acará","Mata do Rio Acará.",-48.319025,-2.015972,"Arbusto ca. de 4m de altura.Flor branca. Fruto imaturo verde. (látex branco).; Mata ciliar.","BRA:IMA:MAC:0000003050",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
"10",NA,NA,"Botany","WAG.1607123","Spongiosperma grandiflorum (Huber) Zarucchi","Apocynaceae","Spongiosperma","grandiflorum","(Huber) Zarucchi",NA,NA,NA,NA,NA,"Nascimento OC",1978,1,2,"Brazil",NA,NA,"Plantas da Amazonia.!",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1607123",NA,"Spongiosperma grandiflorum (Huber) Zarucchi",NA,NA,NA
