"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNICAMP","UEC","181952","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke","Marcondes-Ferreira, W.","2015-05-01T00:00:00.000+0000",NA,"207145",NA,"Roosmalen, M.G.M. van; Amaral, I.L.; Mattos, F.A.R.; Santos, J.L.; Oliveira, J.G.",1999,8,16,"Brazil","Amazonas","Santa Isabel do Rio Negro",NA,-65,-0.4,"Árvore de 12m de altura, com aproximadamente 15cm de diâmetro. Látex branco, botões florais de pedúnculo marrom; com sépala verde amarronzada e pétala amarela. Flor de pedúnculo branco amarrozado e pétala branca internamente, extername","BRA:UNICAMP:UEC:0000181952",NA,"Aspidosperma inundatum Ducke"
"2",NA,"IAC","IAC","12634","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke","G.A. Black","1948-07-19T00:00:00.000+0000",NA,"s/nº",NA,"G.A. Black",1948,7,19,"Brazil","Pará",NA,"Rio Amazonas",NA,NA,NA,"BRA:IAC:IAC:0000012634",NA,"Aspidosperma inundatum Ducke"
"3",NA,"MN","R","55232","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke","Marcondes-Ferreira, W.","1988-10-01T00:00:00.000+0000",NA,"2094",NA,"Ducke, W.A.",1944,4,16,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,NA,"BRA:MN:R:0000055232",NA,"Aspidosperma inundatum Ducke"
"4","2017-10-18T11:07:18.000+0000","JBRJ","RB","RB00535013","Aspidosperma acanthocarpum Markgr.",NA,"Apocynaceae","Aspidosperma","acanthocarpum","Markgr.",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1932,2,26,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"n.v.: carapanaúba","urn:catalog:JBRJ:RB:535013",NA,"Aspidosperma acanthocarpum Markgr."
"7",NA,"US","Botany","1690050","Aspidosperma acanthocarpum Markgr.",NA,"Apocynaceae","Aspidosperma","acanthocarpum","Markgr.",NA,NA,"ISOTYPE","24569",NA,"A. Ducke",1932,2,26,"Brazil","Amazonas",NA,"Sao Paulo de Olivenca.",NA,NA,NA,"http://n2t.net/ark:/65665/3f6c7eaaa-0d4b-4c0b-b717-42acfa1b699a",NA,"Aspidosperma acanthocarpum Markgr."
"8",NA,NA,"Botany","U.1079593","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke",NA,NA,NA,NA,NA,"Ducke A",1927,9,9,"Brazil",NA,NA,"Ad Orientene lacus Salgado (Prope flumen Trombetas infer., Pará), silva.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1079593",NA,"Aspidosperma inundatum Ducke"
"9","2015-04-11T10:17:50.000+0000","S","VascularPlants","S04-1766","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke",NA,NA,NA,"21808","21808","Ducke, A.",1927,9,9,"Brazil","Pará",NA,"Ad orientem lacus Salgado (prope flumen Trombetas inter, civ. Pará).",NA,NA,NA,"S:VascularPlants:S04-1766",NA,"Aspidosperma inundatum Ducke"
"11",NA,"F","Botany","V0092463F","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke",NA,NA,"ISOTYPE","MG17195",NA,"A. Ducke",1918,8,13,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"7be0c11a-8ad3-43e7-98bd-7315cf18c7ca",NA,"Aspidosperma inundatum Ducke"
"12",NA,"US","Botany","1441596","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke",NA,NA,"ISOTYPE","17195",NA,"A. Ducke",1918,8,13,"Brazil","Pará",NA,"Jurupa.",NA,NA,NA,"http://n2t.net/ark:/65665/392397dd5-976d-45fc-9d4b-88697ccd65e3",NA,"Aspidosperma inundatum Ducke"
"14",NA,"NY","NY","297971","Aspidosperma inundatum Ducke",NA,"Apocynaceae","Aspidosperma","inundatum","Ducke",NA,NA,"ISOTYPE","15814",NA,"W. A. Ducke",1918,8,13,"Brazil","ParÃ¡",NA,"JurupÃ¡",0,0,NA,"f72ab977-1680-4a79-b0da-0097627302f3",NA,"Aspidosperma inundatum Ducke"
