"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UEFS","HUEFS","32691","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"2782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000032691",NA,"Vitex schaueriana Moldenke",NA
"2","2017-10-18T01:58:48.000+0000","JBRJ","RB","RB00448364","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","A.P.Duarte",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,"Brasil","Plantas Paraguarienses.",NA,NA,NA,"urn:catalog:JBRJ:RB:448364",NA,"Vitex schaueriana Moldenke",NA
