"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2016-01-14T00:00:00.000+0000","K","Herbarium","K001218447","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"3672",NA,"Silva, M.G.",1978,11,12,"Brazil",NA,NA,"Itaituba km 63 da estrada Itaituba, Jacareacanga, Parque Nacional do Tapajós (I.B.D.F) reserva Biolog.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001218447",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"2",NA,"US","Botany","2898198","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"18027",NA,"G. T. Prance, C. C. Berg, F. A. Bisby, W. C. Steward & et al.",1973,9,17,"Brazil","Amazonas",NA,"Brazilian Amazonia. Rio Cuieras. Rio Cuieras near Jarada.",NA,NA,NA,"http://n2t.net/ark:/65665/3556e1a16-2e42-45d3-97ff-647ad1fd189e",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"3","2016-01-14T00:00:00.000+0000","K","Herbarium","K001218448","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"18027",NA,"Prance, G.T.",1973,9,17,"Brazil",NA,NA,"Rio Cueiras near Jarada.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001218448",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","20861","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"s.n.",NA,"Barata, L",1968,1,11,"Brazil","Amazonas",NA,"""Próximo ao igarapé do Leão, estrada Manaus-Caracaraí, km 8. Solo arenoso; pseudocatinga.""",NA,NA,NA,"urn:catalog:inpa:herbarium:12091",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"7",NA,"NY","NY","2086743","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"47-1659",NA,"G. A. Black",1947,10,13,"Brazil","ParÃ¡",NA,"Belterra. Beira da estrada.",-54.941254,-2.925897,NA,"829369e6-2519-46e0-803b-6e6d03224adb",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"8","2013-02-06T13:32:56.000+0000","K","Herbarium","K000488046","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,"SYNTYPE","18954",NA,"Ducke, A.",1922,9,23,"Brazil",NA,NA,"Rio Tapajoz circa cataractas infimes loco Villa Braga",NA,NA,NA,"http://specimens.kew.org/herbarium/K000488046",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"9","2017-10-19T14:03:23.000+0000","JBRJ","RB","RB00544437","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1922,9,23,"Brazil","Pará","Pará","rio Tapajoz, Vila Braga, mata de terra firme alta.",NA,NA,"Árvore média, flor lilás.","urn:catalog:JBRJ:RB:544437",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"10",NA,"G","Geneva Herbarium – General Collection (G)","G-G-256514/1","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke","Moldenke, H. N. (1936)",NA,"ISOSYNTYPE",NA,NA,"Ducke, A. (Coll. Barbey-Boissier)",1922,9,23,"Brazil",NA,NA,"Pará - Rio Tapajoz prope cataractas infimas loes Villa Braga/Estado do Pará",-52.53,-5.64861,NA,NA,NA,"Vitex brevilabiata Ducke",NA,NA,NA
"12","2015-04-11T10:18:04.000+0000","S","VascularPlants","S04-2603","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,NA,"18954",18954,"A. Ducke",1922,9,23,"Brazil","Pará",NA,"circa Villa Braga prope cataractam infiniam fluminis Tapajez (civ. Pará)",NA,NA,NA,"S:VascularPlants:S04-2603",NA,"Vitex brevilabiata Ducke",NA,NA,NA
"14",NA,"B","FMNH-B-Types","17559","Vitex brevilabiata Ducke","Lamiaceae","Vitex","brevilabiata","Ducke",NA,NA,"TYPE","s.n.",NA,"A. Ducke",1919,12,7,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Vitex brevilabiata Ducke",NA,NA,NA
