"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"30",NA,"Universidade Federal do Ceará, UFC","EAC","35029","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Nunes, E.","2004-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Costa, R.C.",2004,12,1,"Brazil","Ceará","Crateús","Croatá, RPPN Serra das Almas",0,0,"Árvore, flor de cor lilás ou roxa, probio 340.; Carrasco","BRA:UFC:EAC:0000035029",NA,"Vitex schaueriana Moldenke"
"31",NA,"UEFS","HUEFS","72342","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","F.França","2003-11-01T00:00:00.000+0000",NA,"2684",NA,"Barbosa, M.R.",2003,2,16,"Brazil","Paraíba","São José dos Cordeiros","RPPN- Fazenda Almas. Manga Geral-Área I. Laje do Cara",-36.886111,-7.477778,"Caatinga.","BRA:UEFS:HUEFS:0000072342",NA,"Vitex schaueriana Moldenke"
"34",NA,"UEFS","HUEFS","85755","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","R.M.Harley","2014-03-01T00:00:00.000+0000",NA,"3699",NA,"Melo, E.",2003,11,29,"Brazil","Bahia","Palmeiras","Canoão de Lavrinhas.",-41.574444,-12.574722,"Caatinga sobre solos arenoso garimpados.","BRA:UEFS:HUEFS:0000085755",NA,"Vitex schaueriana Moldenke"
"35",NA,"UEFS","HUEFS","67601","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","F.França","2003-10-01T00:00:00.000+0000",NA,"1475",NA,"Araújo, F.S.",2002,5,8,"Brazil","Ceará","Cratéus","Trilha Cruzinhas, Serra das Almas.",-40.923889,-5.143611,"Carrasco.","BRA:UEFS:HUEFS:0000067601",NA,"Vitex schaueriana Moldenke"
"36",NA,"Universidade Federal da Bahia (UFBA)","ALCB","53690","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Guedes, ML","2001-08-01T00:00:00.000+0000",NA,"110",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL",2001,4,13,"Brazil","Bahia","Itaête","Paraguaçu, Assentamento Baixão, área de lote",-41.116389,-13.151667,"2,0m Folíolos coriáceos, discolores. Inflorescências axilares, cálice verde, corola lilás.","BRA:UFBA:ALCB:0000053690",NA,"Vitex schaueriana Moldenke"
"37",NA,"Universidade Federal da Bahia (UFBA)","ALCB","44008","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Jardim, J; Passos Júnior, LA","1999-10-01T00:00:00.000+0000",NA,"344",NA,"Passos Júnior, LA; Guedes, ML; et al.",1999,8,8,"Brazil","Bahia","Ibicoara","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede",-41.283333,-13.4,"9,0 m. Folhas membran ceas discolores. Material estéril. Ocasional. Indiv¡duo n§ 187.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.","BRA:UFBA:ALCB:0000044008",NA,"Vitex schaueriana Moldenke"
"38","2017-10-10T23:45:27.000+0000","JBRJ","RB","RB01153151","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","F. França",NA,NA,"7656",NA,"L.S. Leoni",1996,11,NA,"Brazil","Minas Gerais","Alto Caparaó","Parque Nacional, próximo a portaria.",NA,NA,NA,"urn:catalog:JBRJ:RB:1153151",NA,"Vitex schaueriana Moldenke"
"39",NA,"UEFS","HUEFS","16401","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S.Atkins","1997-01-01T00:00:00.000+0000",NA,"2803",NA,"Ganev, W.",1994,1,18,"Brazil","Bahia","Abaíra",NA,-41.833333,-13.266667,NA,"BRA:UEFS:HUEFS:0000016401",NA,"Vitex schaueriana Moldenke"
"41","2002-07-03T14:49:39.000+0000","K","Herbarium","K000013968","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S.Atkins",NA,NA,"PCD1526",NA,"Guedes, M.L.; Funch, L.; Argolo, A.S.; Paraguassu, L.A.A.; Silva, M.P.; Santos, E.S.",1994,12,30,"Brazil",NA,"Palmeiras","Pai Inacio. Encosta do Morro do Pai Inacio.",-41.47,-12.45,NA,"http://specimens.kew.org/herbarium/K000013968",NA,"Vitex schaueriana Moldenke"
"42","2016-01-15T00:00:00.000+0000","K","Herbarium","K001220192","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"1526",NA,"Guedes, M.L.",1994,12,30,"Brazil",NA,"Palmeiras","Pai Inácio. Encosta do Morro de Pai Inácio.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001220192",NA,"Vitex schaueriana Moldenke"
"43",NA,"UEFS","HUEFS","21190","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S.Atkins","1999-11-01T00:00:00.000+0000",NA,"PCD1526",NA,"Guedes, M.L.S.",1994,12,30,"Brazil","Bahia","Palmeiras","Pai Inácio- Sul. Mata de encosta.",-41.466667,-12.45,"Mata com espécies arbóreas de até 40 m de altura. Areno-argilos com afloramentos rochosos.","BRA:UEFS:HUEFS:0000021190",NA,"Vitex schaueriana Moldenke"
"44",NA,"UEFS","HUEFS","38237","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","F.França","2003-11-01T00:00:00.000+0000",NA,"51392",NA,"Pirani, J.R.",1992,1,31,"Brazil","Bahia","Abaíra","Estrada de engenho entre Catolés e Abaíra.",-41.816667,-13.3,"Carrasco.","BRA:UEFS:HUEFS:0000038237",NA,"Vitex schaueriana Moldenke"
"46","2004-09-28T00:00:00.000+0000","E","E","E00165337","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"1335",NA,"Ganev, W.",1992,10,23,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00165337",NA,"Vitex schaueriana Moldenke"
"49","2009-07-15T00:00:00.000+0000","E","E","E00291687","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"1517",NA,"Ganev, Wilson",1992,11,20,"Brazil","Bahia",NA,"Municipio de Abaira",-41.816667,-13.3,NA,"http://data.rbge.org.uk/herb/E00291687",NA,"Vitex schaueriana Moldenke"
"51","2016-01-15T00:00:00.000+0000","K","Herbarium","K001220190","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"1517",NA,"Ganev, W.",1992,11,20,"Brazil",NA,"Abaíra","Engenho de Baixo-Catolés, próximo ao Rio do Ribeirão.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001220190",NA,"Vitex schaueriana Moldenke"
"52","2005-10-27T00:00:00.000+0000","E","E","E00084742","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"26496",NA,"Harley, Raymond M.",1988,11,17,"Brazil","Bahia",NA,"Barra da Estiva. 20 km ao NE da cidade estrada para o povoado Sincora da Serra (Sincorá Velho).",-41.266667,-13.5,NA,"http://data.rbge.org.uk/herb/E00084742",NA,"Vitex schaueriana Moldenke"
"54","2002-07-03T14:50:13.000+0000","K","Herbarium","K000017278","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S.Atkins",NA,NA,"26496",NA,"Hind, D.J.N.; Cavalcanti, T. B.; Harley, R.M.",1988,11,17,"Brazil",NA,"Barra da Estiva","20 km. ao NE da cidade, estrada para o povoado Sincora da Serra (Sincora Velho).",-41.27,-13.5,NA,"http://specimens.kew.org/herbarium/K000017278",NA,"Vitex schaueriana Moldenke"
"55",NA,"MBM","MBM","344356","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","França, F","2003-01-01T00:00:00.000+0000",NA,"2008",NA,"Pirani, JR; et al.",1987,2,13,"Brazil","Bahia","Seabra","Mata do Cipó perturbada em alguns trtechos",0,0,"Arvoreta até 5,0m alt, com tronco de aproximadamente 6,0 cm diam, Casca um pouco suberosa com fissuras longitudinais. Folhas coriáceas e frutos maduros pretos, carnosos","BRA:MBM:MBM:0000344356",NA,"Vitex schaueriana Moldenke"
"56",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","69581","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","R. Liesner","1996-01-01T00:00:00.000+0000",NA,"824",NA,"W. Boone",1985,10,8,"Brazil","Espirito Santo","Santa Teresa","São João de Petrópolis, EAFST.",0,0,"Arbusto 4m, 10cm de diâmetro, flores com corola arroxeada, rupícola, heliófila, encosta.","BRA:UFJF:CESJ:0000069581",NA,"Vitex schaueriana Moldenke"
"57","2008-05-27T22:02:00.000+0000","MO","MO","2903064","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","R.L. Liesner","1996-01-01T00:00:00.000+0000",NA,"Boone 824",NA,"Wilson Boone",1985,10,8,"Brazil",NA,NA,"ES, Santa Teresa, São João de Petrópolis.",NA,NA,NA,"urn:catalog:MO:Tropicos:2903064","http://www.tropicos.org/Specimen/2903064","Vitex schaueriana Moldenke"
"59","2002-07-03T14:50:54.000+0000","K","Herbarium","K000017277","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","H.N.Moldenke",NA,NA,"48730",NA,"Hatschbach, G.; Silva, J. M.",1984,12,8,"Brazil",NA,"Nova Vicosa",NA,-39.37,-17.58,NA,"http://specimens.kew.org/herbarium/K000017277",NA,"Vitex schaueriana Moldenke"
"60","2009-12-04T16:24:00.000+0000","MO","MO","2902922","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","H.N. Moldenke","1986-01-01T00:00:00.000+0000",NA,"Hatschbach 48730",NA,"Gert G. Hatschbach|J.M. Silva",1984,12,8,"Brazil","Bahia",NA,"87 (mun. Nova Vicosa)",NA,NA,NA,"urn:catalog:MO:Tropicos:2902922","http://www.tropicos.org/Specimen/2902922","Vitex schaueriana Moldenke"
"61",NA,"US","Botany","3125461","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"48730",NA,"G. Hatschbach & J. M. Silva",1984,12,8,"Brazil","Bahia",NA,"87 (mun. Nova Viçosa).",NA,NA,NA,"http://n2t.net/ark:/65665/3cb34db51-2f02-47ad-bda7-13d4d6d9ea8e",NA,"Vitex schaueriana Moldenke"
"63",NA,"Universidade Federal da Bahia (UFBA)","ALCB","024352","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","França, F","2004-10-01T00:00:00.000+0000",NA,"2827",NA,"Guedes, ML; et al.",1983,1,16,"Brazil","Bahia","Caetité",NA,-42.466667,-14.066667,"De folhas compostas, digiatadas, glabras. Flores de cor lilás. Óvulos laterais pendentes.","BRA:UFBA:ALCB:0000024352",NA,"Vitex schaueriana Moldenke"
"64",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15868","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","França, F","2004-10-01T00:00:00.000+0000",NA,"235",NA,"Gusmão, EF de",1975,12,7,"Brazil","Bahia","Encruzilhada",NA,-40.9,-15.516667,"Com flores roxas.","BRA:UFBA:ALCB:0000015868",NA,"Vitex schaueriana Moldenke"
"65","2015-08-03T14:28:23.000+0000","JBRJ","RB","RB00448363","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","A.P.Duarte",NA,NA,"3060",NA,"A.P.Duarte",1950,11,24,"Brazil","Santa Catarina","Florianópolis","Morro das Pedras- Ilha de Santa Catarina.",NA,NA,"Planta que vai desde arbusto prostradona areia fixando dunas ate arvore de 6-8m","urn:catalog:JBRJ:RB:448363",NA,"Vitex schaueriana Moldenke"
"67","2017-10-18T23:30:06.000+0000","JBRJ","RB","RB00448353","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","A.P.Duarte",NA,NA,"876",NA,"P.R.Reitz",1944,12,7,"Brazil","Santa Catarina","Araranguá","Curralinhos.",NA,NA,"Arbusto,Altura 2m, flor roxa. Frutos baga","urn:catalog:JBRJ:RB:448353",NA,"Vitex schaueriana Moldenke"
"68",NA,"NY","NY","592393","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","H. N. Moldenke","1949-01-01T00:00:00.000+0000",NA,"1222",NA,"W. D. Barros",1943,1,19,"Brazil","Rio de Janeiro",NA,"TerezÃ³polis",-42.986352,-22.417353,NA,"937e11e0-4157-4b00-b25e-e4a5d06a900c",NA,"Vitex schaueriana Moldenke"
"70",NA,"US","Botany","2439045","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"20182",NA,"R. L. Fróes",1943,2,18,"Brazil","Bahia",NA,"Iracema, caatinga da região Serra Sincorá.",NA,NA,NA,"http://n2t.net/ark:/65665/3979cb392-3a6b-4530-9c3f-1d51266dcfa5",NA,"Vitex schaueriana Moldenke"
"72","2008-05-27T22:02:00.000+0000","MO","MO","2902888","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","H.N. Moldenke",NA,NA,"Krukoff 11583",NA,"Boris A. Krukoff",1939,2,NA,"Brazil","Maranhão",NA,"Island of São Luiz. ""Tarumansinho""",NA,NA,NA,"urn:catalog:MO:Tropicos:2902888","http://www.tropicos.org/Specimen/2902888","Vitex schaueriana Moldenke"
"73",NA,"US","Botany","1905825","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"11583",NA,"B. A. Krukoff",1939,2,NA,"Brazil","Maranhão",NA,"Estrada do Sacavem, Terra firma, high land. Island of São Luiz.",NA,NA,NA,"http://n2t.net/ark:/65665/36823b731-4367-4187-8556-6739fc1e86bb",NA,"Vitex schaueriana Moldenke"
"74",NA,"US","Botany","1905827","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"11587",NA,"B. A. Krukoff",1939,2,NA,"Brazil","Maranhão",NA,"Estrada de Ferro, Terra firma, high land. Island of São Luiz.",NA,NA,NA,"http://n2t.net/ark:/65665/3a040d385-f1fd-4882-8ef7-df1865e2ca7e",NA,"Vitex schaueriana Moldenke"
