"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","116769","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Guedes, ML","2017-11-01T00:00:00.000+0000",NA,"22574",NA,"Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC",2014,10,15,"Brazil","Bahia","Licínio de Almeida","Caminho para Riacho Fundo.",-42.526389,-14.583333,"de ca 4 m de altura. Folíolos membranáceos, discolores. Inflorescência com flores liláses.; Caminho para Riacho Fundo","BRA:UFBA:ALCB:0000116769",NA,"Vitex schaueriana Moldenke"
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","93380","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Roque, N","2010-03-01T00:00:00.000+0000",NA,"2662",NA,"Roque, N; Acevedo-Rodríguez, P; Abreu, IS",2010,2,12,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, Arapiranga, caminho para o rio da Água suja. Mapdatum - WGS84",-41.778056,-13.481111,"ca. 6 m alt. Folíolos discolores. Sépalas verdes. Frutos atro-purpúreo.","BRA:UFBA:ALCB:0000093380",NA,"Vitex schaueriana Moldenke"
"3",NA,"UEFS","HUEFS","159207","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"16726",NA,"Guedes, M.L.S.",2009,12,9,"Brazil","Bahia","Licínio de Almeida","Fazenda São Domingos. Jurema. P04.",-42.513056,-14.463889,"Catinga/cerrado.","BRA:UEFS:HUEFS:0000159207",NA,"Vitex schaueriana Moldenke"
"4",NA,"UEFS","HUEFS","111785","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","R.M.Santos","2007-10-01T00:00:00.000+0000",NA,"303",NA,"Lacerda, A.V.",2005,1,19,"Brazil","Paraíba","São João do Cariri","Riacho Gangorra.",NA,NA,NA,"BRA:UEFS:HUEFS:0000111785",NA,"Vitex schaueriana Moldenke"
"5",NA,"UFPB","JPB","31290","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","França, F","2003-11-01T00:00:00.000+0000",NA,"2684",NA,"Barbosa, MR; Lima, IB; Lima, JR; Cunha, JP; Quirino, ZG",2003,2,16,"Brazil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Manga Geral-Área I. Laje do Cara.",-36.926667,-7.489167,"Árvore ca. 4 m de alt.; frutos imaturos verdes. ; DE","BRA:UFPB:JPB:0000031290",NA,"Vitex schaueriana Moldenke"
"6",NA,"NY","NY","686961","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S. Atkins","1999-01-01T00:00:00.000+0000",NA,"51392",NA,"R. M. Harley",1992,1,31,"Brazil","Bahia",NA,"Estrada de engenho entre CatolÃ©s e AbaÃ­ra.",-41.82,-13.3,NA,"7ba41c28-22ef-4bc8-b706-9f62bdc5a2a4",NA,"Vitex schaueriana Moldenke"
"7",NA,"NY","NY","685028","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S. Atkins","1998-01-01T00:00:00.000+0000",NA,"1335",NA,"W. Ganev",1992,10,23,"Brazil","Bahia",NA,"Engenho dos Vieiras.",-41.85,-13.3,NA,"c3e626cd-50be-4008-bf79-b0a7db99f0e7",NA,"Vitex schaueriana Moldenke"
"8",NA,"NY","NY","686962","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","S. Atkins","1999-01-01T00:00:00.000+0000",NA,"1517",NA,"W. Ganev",1992,11,20,"Brazil","Bahia",NA,"Engenho de Baixo - CatolÃ©s, prÃ³ximo ao Rio do RibeirÃ£o.",-41.82,-13.3,NA,"9930e4d5-b741-4e90-816d-be30c2d1e64c",NA,"Vitex schaueriana Moldenke"
"9",NA,"NY","NY","592392","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke",NA,NA,NA,"26496",NA,"R. M. Harley",1988,11,17,"Brazil","Bahia",NA,"20km ao NE da cidade, estrada para o povoado SincorÃ¡ da Serra (SincorÃ¡ Velho)",-41.27,-13.5,NA,"68064c82-87e7-4ee1-92f5-160921ae7be0",NA,"Vitex schaueriana Moldenke"
"10",NA,"MBM","MBM","96265","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Moldenke, HN",NA,NA,"48730",NA,"Hatschbach, G; Silva, JM",1984,12,8,"Brazil","Bahia","Nova Viçosa","Nova Viçosa",0,0,NA,"BRA:MBM:MBM:0000096265",NA,"Vitex schaueriana Moldenke"
"11",NA,"NY","NY","592396","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","A. P. Duarte","1960-04-01T00:00:00.000+0000",NA,"3060",NA,"A. P. Duarte",1950,11,24,"Brazil","Santa Catarina",NA,"FlorianÃ³polis, Morro das Pedras, Ilha de Santa Catarina",-48.501828,-27.706251,NA,"86cf4acb-8220-47ea-a06a-2228ab3310f2",NA,"Vitex schaueriana Moldenke"
"12","2017-10-10T18:26:06.000+0000","JBRJ","RB","RB00448360","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","Moldenke",NA,NA,"1222",NA,"Wanderbelt D. de Barros",1943,1,19,"Brazil","Rio de Janeiro","Teresópolis",NA,NA,NA,"árvore, flor lilás","urn:catalog:JBRJ:RB:448360",NA,"Vitex schaueriana Moldenke"
"13",NA,"NY","NY","592391","Vitex schaueriana Moldenke",NA,"Lamiaceae","Vitex","schaueriana",NA,"Moldenke","H. N. Moldenke","1951-12-01T00:00:00.000+0000",NA,"20182",NA,"R. de Lemos FrÃ³es",1943,2,18,"Brazil","Bahia",NA,"Iracema, regiao da Serra de SincorÃ¡",-40.9508119601069,-13.2894732514244,NA,"deb7a0fe-0eef-4df4-9b0a-a7fa38011248",NA,"Vitex schaueriana Moldenke"
