"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","modified","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","MBM","MBM",410464,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","Roher, D","2018-02-05T00:00:00.000+0000",NA,250,"Roher, D; Dorgiewicz, C; Fedacz, D",2017,2,16,"Brazil","Santa Catarina","São Francisco do Sul","próximo ao oleoduto",-48.553222,-26.239806,"Árvore 4m de altura, fruto valvar coberto por cerdas, folhas opostas.; Formacão Pioneira com Influência Marinha, porte arbóreo.","BRA:MBM:MBM:0000410464","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
"2","MBM","MBM",402139,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","Barboza, E","2016-01-01T00:00:00.000+0000",NA,8950,"Silva, JM",2015,9,18,"Brazil","Paraná","Guaratuba","Balneário Nereidas",-48.588889,-25.923611,"Arbusto de 3m. Flor creme. Frutos imaturos.; Restinga.","BRA:MBM:MBM:0000402139","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
"3","UEM","HUEM",32465,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","M.L.Brotto","2015-09-10T00:00:00.000+0000",NA,8685,"Silva, J.M.; Motta, J.T.",2014,11,8,"Brazil","Paraná","Guaratuba","Balneário Nereidas., Restinga arbórea.",-48.595,-25.925,"Arbusto, 3,0m de altura. Flores de coloração creme; frutos verdes pilosos.","BRA:UEM:HUEM:0000032465","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
"4","Universidade Tecnológica Federal do Paraná (UTFPR)","HCF",19688,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","M.L. Brotto","2017-09-17T00:00:00.000+0000",NA,8685,"J.M. Silva",2014,11,8,"Brazil","Pr","Guaratuba","Balneário Nereidas",-48.595,-25.925,"arbusto, 3 m, flor creme e frutos verdes pilosos. Restinga.","BRA:UTFPR:HCF:0000019688","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
"7","MBM","MBM",16533,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","Sampaio, D","2009-01-01T00:00:00.000+0000","HOLOTYPE",20091,"Hatschbach, G",1968,10,22,"Brazil","Paraná","Paranaguá","Rio Perequê",0,0,"Arvoreta 4m, flor creme, disco vermelho. Restinga (depressões brejosas); Arvoreta 4m, flor creme, disco vermelho.; Restinga (depressões brejosas).","BRA:MBM:MBM:0000016533","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
"9","NY","NY",572298,"Sloanea hatschbachii D.Samp. & V.C.Souza","Elaeocarpaceae","Sloanea","hatschbachii","D.Samp. & V.C.Souza","D. Sampaio; V. C. Souza",NA,"ISOTYPE",20091,"G. G. Hatschbach",1968,10,22,"Brazil","ParanÃ¡",NA,"Rio Pereque",-48.5097443939043,-25.5241866803621,NA,"b7e1e4fe-7b28-4b39-b2c8-8e94015eba0b","Sloanea hatschbachii D.Samp. & V.C.Souza",NA,NA,NA,NA,NA,NA
