"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","253603","Pereira-Silva, G da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","230309","Zartman, CE"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","233065","Castilho, CV"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","233026","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","233050","Pereira, E da C."
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","232842","Castilho, CV"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","192905","Assun̤̣o, PACL"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","191597","Ribeiro, JELS"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","191608","Souza, MAD de"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","191747","Souza, MAD de"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","8205","Rodrigues, WA"
