"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1","2015-09-04T15:54:06.000+0000","MNHN","P","P04609791","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609791",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"2","2015-09-04T16:10:38.000+0000","MNHN","P","P04584760","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584760",NA,"Pouteria psammophila Radlk.",NA
"3",NA,"NY","NY","2699393","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"d05c001c-8f6c-4eac-b159-f788d0fbc9f3",NA,"Pouteria psammophila Radlk.",NA
"4","2015-09-04T15:54:06.000+0000","MNHN","P","P04609809","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609809",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"5","2015-09-04T16:10:38.000+0000","MNHN","P","P04584757","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584757",NA,"Pouteria psammophila Radlk.",NA
"6","2015-09-04T15:54:07.000+0000","MNHN","P","P04609818","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609818",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"7","2015-09-04T15:54:07.000+0000","MNHN","P","P04609814","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609814",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"8","2015-09-04T15:54:06.000+0000","MNHN","P","P04609802","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609802",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"9","2015-09-04T16:10:38.000+0000","MNHN","P","P04584762","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584762",NA,"Pouteria psammophila Radlk.",NA
"10","2015-09-04T16:10:38.000+0000","MNHN","P","P04584758","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584758",NA,"Pouteria psammophila Radlk.",NA
"11","2015-09-04T15:54:06.000+0000","MNHN","P","P04609792","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609792",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"12","2015-09-04T16:10:38.000+0000","MNHN","P","P04584764","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584764",NA,"Pouteria psammophila Radlk.",NA
"13","2015-09-04T15:54:06.000+0000","MNHN","P","P04609800","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609800",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"14","2015-09-04T15:54:06.000+0000","MNHN","P","P04609799","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609799",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"15","2015-09-04T15:54:06.000+0000","MNHN","P","P04609801","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609801",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"16","2015-09-04T15:54:06.000+0000","MNHN","P","P04609811","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609811",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"17","2015-09-04T15:54:06.000+0000","MNHN","P","P04609805","Pouteria nitida (A.DC.) Radlk.",NA,"Sapotaceae","Pouteria","nitida",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04609805",NA,"Pouteria nitida (A.DC.) Radlk.",NA
"18","2015-09-04T16:10:38.000+0000","MNHN","P","P04584759","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584759",NA,"Pouteria psammophila Radlk.",NA
"19",NA,"F","Botany","V0325268F","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"515ad324-578a-42f7-bce9-364699dcfb39",NA,"Pouteria psammophila Radlk.",NA
"20","2015-09-04T16:10:38.000+0000","MNHN","P","P04584765","Pouteria psammophila Radlk.",NA,"Sapotaceae","Pouteria","psammophila",NA,"Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04584765",NA,"Pouteria psammophila Radlk.",NA
