"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","126566","Begazo, N"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","68673","Smith, N"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","27902","Rodrigues, WA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","18771","Rodrigues, WA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","14703","Duarte, AP"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","28257","Cavalcante, PB"
