"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","dateIdentified","fieldNumber","comments","bibliographicCitation"
"1",NA,"MBML","MBML-HERBARIO","50683","Pouteria samborae Alves-Araújo & Mônico","Sapotaceae","Pouteria","samborae","Alves-Araújo & Mônico",NA,"HOLOTYPE",15,"A.Z. Monico; Alves-Araújo",2014,2,20,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, encontro da Trilha Seca com a Trilha do Rio",-40.529878,-19.971892,"Árvore na beira do rio, botões florais e flores cremes","BRA:MBML:MBML-HERBARIO:0000050683","Pouteria samborae Alves-Araújo & Mônico",NA,NA,NA,NA,NA,NA
"2","2017-10-18T10:27:26.000+0000","JBRJ","RB","RB01213382","Pouteria samborae Alves-Araújo & Mônico","Sapotaceae","Pouteria","samborae","Alves-Araújo & Mônico","A.Z. Mônico & Alves-Araújo","ISOTYPE",15,"A.Z. Mônico; Alves-Araújo",2014,2,20,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, encontro da trilha seca com a trilha do rio",-40.529722,-19.971667,"Árvore na beira do rio. Botões florais e flores cremes","urn:catalog:JBRJ:RB:1213382","Pouteria samborae Alves-Araújo & Mônico",NA,NA,NA,NA,NA,NA
