"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","256575","Amaral, IL do"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","256824","Amaral, IL do"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","232957","Pereira, E da C."
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","233006","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","232808","Castilho, CV"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","188949","Ribeiro, JELS"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","191023","Sothers, CA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","188951","Vicentini, A"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","183440","Souza, MAD de"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","175846","Silva, SS da"
