"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","modified","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","NY","NY",1081510,"Pouteria ciliata Alves-Araújo & M.Alves","Sapotaceae","Pouteria","ciliata","Alves-Araújo & M.Alves",NA,NA,"ISOTYPE",67,"T. M. C. da Silva",2001,8,3,"Brazil","Pernambuco",NA,"EstaÃ§Ã£o EcolÃ³gica do TapacurÃ¡.",-34.9503,-8.0128,NA,"899213d1-99c9-4283-a69a-e5f4a8df52ac","Pouteria ciliata Alves-Araújo & M.Alves",NA,NA,NA,NA,NA,NA
"2","UFRPE","PEUFR",37363,"Pouteria ciliata Alves-Araújo & M.Alves","Sapotaceae","Pouteria","ciliata","Alves-Araújo & M.Alves","K.Almeida","2001-08-08T00:00:00.000+0000","HOLOTYPE",67,"T.M.C. da Silva; K.Almeida",2001,8,3,"Brazil","pernambuco","São Lourenço da mata","Estação ecológica do Tapacurá",-34.950278,-8.012778,"Árvore com cerca de 8m; inflorescência com sépalas amarelas e pétalas brancas com anteras laranjas e flores com botões verdes.","BRA:UFRPE:PEUFR:0000037363","Pouteria ciliata Alves-Araújo & M.Alves",NA,NA,NA,NA,NA,NA
