"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15220","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Marra, D.M.","2012-08-22T00:00:00.000+0000","837",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,22,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.294281,-2.442436,"árvore, DAP = 12.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015220",NA,"Pouteria stipulifera T.D.Penn."
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15167","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Marra, D.M.","2012-08-21T00:00:00.000+0000","784",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,21,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.285733,-2.437822,"árvore, DAP = 11.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015167",NA,"Pouteria stipulifera T.D.Penn."
"3",NA,"UNEMAT","HERBAM","7122","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Apóstolo, P","2012-05-04T00:00:00.000+0000","Preto 334522",NA,"Soares, CRA; Melo, JAM; Dobrowoski, MF; Oliveira, PS",2011,11,3,"Brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.781389,-9.322222,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000007122",NA,"Pouteria stipulifera T.D.Penn."
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191603","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Pennington, T.D.","1998-03-01T00:00:00.000+0000","1956",NA,"Mike Hopkins",1997,11,19,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:154009",NA,"Pouteria stipulifera T.D.Penn."
"5","2015-04-11T13:09:45.000+0000","S","VascularPlants","S10-35493","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.",NA,NA,"1956","1956","Ribeiro & Pereira",1997,11,19,"Brazil","Amazonas",NA,"Brazil, Amazonas, Manaus: Reserva Florestal Ducke",-59.97,-2.88,"Voucher specimen.","S:VascularPlants:S10-35493",NA,"Pouteria stipulifera T.D.Penn."
"6","2014-04-05T06:07:00.000+0000","MO","MO","3389409","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Pennington, T. D., 3/98",NA,"Assunção 33",NA,"P. A. Costa Lima Assunção",1994,7,20,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Trilha torre-acará. Floresta de Vertente. Árvore. Sapopemas pequenas, tabulares. Ritidoma avermelhado, com depressões.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:3389409","http://www.tropicos.org/Specimen/3389409","Pouteria stipulifera T.D.Penn."
"7","2014-07-08T02:43:18.000+0000","JBRJ","RB","RB00379249","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","T. D. PENNINGTON",NA,"33",NA,"P. A. C. L. ASSUNÇÃO",1994,7,20,"Brazil","Amazonas","Amazonas","RESERVA FLORESTAL DUCKE, MANAUS-ITACOATIARA, KM 26; TRILHA TORREE-ACARÁ.",-59.966667,-2.883333,"ÁRVORE. SAPOPEMAS PEQUENAS, TABULARES. RITIDOMA AVERMELHADO, COM DEPRESSÕES. AO CORTE CASCA AMARELADA; LÁTEX AMARELO","urn:catalog:JBRJ:RB:379249",NA,"Pouteria stipulifera T.D.Penn."
"8",NA,"NY","NY","01212942","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","T. D. Pennington","1998-03-01T00:00:00.000+0000","33",NA,"P. A. C. L. AssunÃ§Ã£o",1994,7,20,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara Road, Km 26.  Trilha torre-acarÃ¡",0,0,NA,"6b0a56b2-04d1-453f-9897-c758fa9d54ef",NA,"Pouteria stipulifera T.D.Penn."
"9",NA,"UEFS","HUEFS","68291","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.",NA,NA,"33",NA,"Assunção, P.A.C.L.",1994,7,20,"Brazil","Amazonas",NA,"Trilha torre-acará.",NA,NA,"Floresta de Vertente.","BRA:UEFS:HUEFS:0000068291",NA,"Pouteria stipulifera T.D.Penn."
"10",NA,NA,"Botany","U.1593240","Pouteria stipulifera T.D.Penn.","Sapotaceae","Pouteria","stipulifera","T.D.Penn.","Pennington TD","1998-03-01T00:00:00.000+0000",NA,NA,"Assunção PACL",1994,7,20,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1593240",NA,"Pouteria stipulifera T.D.Penn."
