"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","RB","RB01380458","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","Luiz O L Pedreira","","","11","","L.O.L. Pedreira; M. Ochoski, M. Pestana e E. R. de Lima","2018","2","5","brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari. Vegetação de restinga a Norte da Avenida Estado da Guanabara, em frente à praia de Grumari. Parque Natural Municipal Grumari","-43.531111","-23.048889","Vegetação de restinga arbustiva fechada não inundável.","Pouteria psammophila Radlk.","","original coordinates","GBIF"
"2","","","HURB","17254","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","","","","","","Almeida, T.","2016","4","17","brazil","Bahia","Salvador","Ipitanga; APA Joanes","-38.51033","-12.871185","P152 A2","Pouteria psammophila Radlk.","","centroide mpo","GBIF"
"3","","","RB","RB01100440","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","G.S. Siqueira","","","1067","","G.S. Siqueira","2015","4","1","brazil","Espírito Santo","Linhares","Reserva  Natural  Vale.Estrada  dos  fundos  do  Viveiro  entrando  pela  trilha.  Coord.  UTM:  X:  389148  Y:  7883739.","-40.028138","-19.38214","Arbórea. Terrestre. Cor dos frutos Maduros: Amarelos; Cor dos frutos Imaduros: Verde. Cor Exsudação: Branco. Forma fuste: Cilíndrico: Superfície Casca: áspera. Altura total: 12 m. Exsudação: Latex","Pouteria psammophila Radlk.","","centroide mpo","GBIF"
"4","","","CVRD","15277","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","Geovane S. Siqueira","2015-04-01","","1067","","Siqueira, G.S.","2015","4","1","brazil","Espírito Santo","LINHARES","","-40.028138","-19.38214","<ll>dwc_commonname:</ll> Leiteiro branco","Pouteria psammophila Radlk.","","centroide mpo","GBIF"
"5","","","RB","RB01184297","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","","","","1681","","L.J.T. Cardoso; M. Di Domenico","2014","9","7","brazil","Rio de Janeiro","Rio de Janeiro","Divisa entre os Bairros de Botafogo e Copacabana, cumeeira do Morro São João. Coordenadas aproximadas do indivíduo (WGS84). Floresta de topo de morro, em nível sucessional médio-avançado, trecho de mata nativa. Parque Natural Municipal Paisagem Carioca","-43.186111","-22.962222","Tronco retilíneo; ritidoma fissurado, descamante, marrom escuro com áreas de ritidoma recém caídos arroxeado; folhas discolores, face adaxial verde-escuro brilhante e face abaxial verde-claro amarronzado, as vezes com indumento ferrugíneo; flores com cálice bege e corola alva, odor agradável. Espécie comum na paisagem.","Pouteria psammophila Radlk.","","original coordinates","GBIF"
"6","","","RB","RB01395637","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","","","","131","","Grupo de Coletores do Núcleo Juçara","2014","9","18","brazil","Espírito Santo","Conceição da Barra","Trilha da ponte cabo de aço. Núcleo Juçara, Matriz 131 - após a ponte. Floresta Nacional do Rio Preto","-39.849722","-18.348055","árvore, de solo argiloso, ambiente de planície, interior do fragmento, flor pequena de coloração amarela, de acesso muito difícil","Pouteria psammophila Radlk.","","original coordinates","GBIF"
"7","","","MO","100808684","Pouteria nitida (A.DC.) Radlk.","","Sapotaceae","Pouteria","nitida","","(A.DC.) Radlk.","","","","Medeiros 1134","","H. Medeiros|et al.","2013","3","12","brazil","Acre","","Floresta Estaudal do Antymari. Ramal do Uirapurpu, ca. 15 km da sede do Uirapuru.","-68.321111","-9.333611","","Pouteria nitida (A.DC.) Radlk.","","original coordinates","GBIF"
"8","","","RB","RB00830073","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","Giseli A. Nobrega","","","","","D.Hottz; M.A.Ferreira","2013","10","25","brazil","Rio de Janeiro","Arraial do Cabo","Estrada Figueira. Restinga de Massambaba. Conglomerado 5-1-1-11. UTM E(781537m) N(7461877m). Fuso do GPS(23K).","-42.176807","-22.921723","Arbusto. Látex branco. Fruto amarelo.","Pouteria psammophila Radlk.","","centroide mpo","GBIF"
"9","","","CVRD","13723","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","Geovane S. Siqueira","2012-03-22","","6851","","Folli, D.A.","2012","3","20","brazil","Espírito Santo","LINHARES","","-39.958815","-19.074314","<ll>dwc_commonname:</ll> Leiteiro branco","Pouteria psammophila Radlk.","","original coordinates","GBIF"
"10","","","SPSF","47233","Pouteria psammophila Radlk.","","Sapotaceae","Pouteria","psammophila","","Radlk.","F.A.R.D.P.Arzolla","2012-05-30","","1582","","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","2012","4","5","brazil","São Paulo","Guapiara","","-48.581944","-24.304722","COLETA: Arvoreta com 6m de altura.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Pouteria psammophila Radlk.","","original coordinates","GBIF"
