"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceID","acceptedNameUsage"
"1","2/06/17 15:46","INPA","INPA",175417,"Pouteria ericoides","Sapotaceae","Pouteria",NA,"T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÌÁrio, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nå¼ 203, Arvore nå¼ 483",NA,NA,NA,"Pouteria ericoides T.D.Penn."
"2","2/06/17 15:46","INPA","INPA",184135,"Pouteria ericoides","Sapotaceae","Pouteria",NA,"T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÌÁrio, ZF3., Distrito AgropecuÌÁrio, Reserva 1501 (Km41) da WWF/INPA. Projeto DinÌ¢mica BiolÌ_gica dos Fragmentos Florestais.",NA,NA,NA,"Pouteria ericoides T.D.Penn."
"3","2/06/17 15:46","INPA","INPA",214532,"Pouteria ericoides","Sapotaceae","Pouteria",NA,"T.D.Penn.","Ramos, JF",NA,NA,NA,NA,NA,NA,"Brasil","RondÌ«nia",NA,"Mata da Univresidade Federal de RondÌ«nia, Campus JosÌ© Ribeiro Filho.",NA,NA,NA,"Pouteria ericoides T.D.Penn."
