"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"UFPE","UFP","68989","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","Alves-Araújo, A.","2017-03-09T00:00:00.000+0000",NA,"s.n.","Vivas, C.V.",2011,6,2,"Brazil","Bahia","Ilhéus","Parque Municipal Mata da Esperança.",-39.702778,-14.780833,"HABITAT:Floresta Ombrófila.; DESC:Árvore, cerca de 9 metros de altura. Folhas discolores verde-brolhantes 6,9 cm de DAP e látex branco.;","BRA:UFPE:UFP:0000068989","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","188917","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves",NA,NA,NA,"2059","Matos, E.N.de",2011,11,25,"Brazil","Bahia","Conde","Sítio do Conde-Fazenda Cezo",-37.601111,-11.888889,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188917","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"3",NA,"MBML","MBML-HERBARIO","32018","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo/26-08-2016",NA,NA,"4419","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.",2007,10,25,"Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdio Virloni.",-40.470333,-20.055833,"Arvoreta 6m, frutos verdes. Interior de mata secundária.","BRA:MBML:MBML-HERBARIO:0000032018","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"4",NA,"MBML","MBML-HERBARIO","32272","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo/26-08-2016",NA,NA,"4579","V. Demuner; T. A. Cruz, R. R. Vervloet e J.L. Thomazini.",2007,11,21,"Brazil","Espírito Santo","Águia Branca","Assentamento 16 de Abril.",-40.7355,-18.9035,"Arvoreta 7m, frutos verdes, látex esbranquiçado. Interior de mata alterada.","BRA:MBML:MBML-HERBARIO:0000032272","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"5",NA,"MBML","MBML-HERBARIO","27689","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo/25-03-2014",NA,NA,"908","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen",2006,4,19,"Brazil","Espírito Santo","Marilândia","Alto Liberdade, propr.: Deuclecio Lorenzini.",-40.516944,-19.353611,"Arvoreta 7m de alt. Frutos verdes. Latex branco. Mata a beira do corrego.","BRA:MBML:MBML-HERBARIO:0000027689","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","28010","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo/26-08-2016",NA,NA,"1505","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen e Rodrigo Duarte",2006,10,30,"Brazil","Espírito Santo","Santa Leopoldina","Bragança, Mata Assombrada, propr.: Assunta Salvador.",-40.554167,-20.129167,"Arvoreta 5m de alt. Frutos verdes. Látex branco no fruto. Solo raso. Mata.","BRA:MBML:MBML-HERBARIO:0000028010","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"7","2017-10-15T09:55:59.000+0000","JBRJ","RB","RB00718926","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo","2014-08-26T00:00:00.000+0000",NA,"893","Perdiz, R de O.; P. Leitman; J. Paixão; L.C. Gomes; L. Daneu.",2001,9,10,"Brazil","Bahia","Arataca","Brasil, Bahia, Arataca: PARNA de Serra das Lontras. Fazenda de Seu Arthur, vertente de serra ao lado do riacho que corta a propriedade. .",-39.390833,-15.196667,NA,"urn:catalog:JBRJ:RB:718926","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"8",NA,"MBML","MBML-HERBARIO","12192","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A.Alves Araujo/2014",NA,NA,"837","V. Demuner; et al",2000,3,22,"Brazil","Espírito Santo","Santa Teresa","Mata do Tabajara",-40.5625,-19.951667,"Arvoreta 5m, frutos imaturos de cor verde.","BRA:MBML:MBML-HERBARIO:0000012192","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"9",NA,"MBML","MBML-HERBARIO","11729","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A.Alves Araujo/2014",NA,NA,"2206","L. Kollmann; et al",1999,3,22,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Mata de encosta. Arbusto 2m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000011729","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","11915","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo/25-03-2014",NA,NA,"2538","L. Kollmann; et al",1999,4,27,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Mata de encosta. Arvoreto 4m. DAP 15cm. Fuste 1m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000011915","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"11",NA,"NY","NY","01081516","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves",NA,NA,"ISOTYPE","10424","W. W. Thomas",1994,5,20,"Brazil","Bahia",NA,"Escola Media de Agropecuaria da RegiaÃµ Cacaueria Reserva ""Gregorio Bondar""",-39.2842,-14.6033,NA,"0e2c372a-f942-428e-b6b4-ce98e4b8f86d","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"12","2014-09-15T14:09:50.000+0000","JBRJ","RB","RB00379891","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A. Alves Araújo","2014-08-27T00:00:00.000+0000",NA,"505","Jomar G. Jardim; A. M. de Carvalho, S. C. de Sant´ Ana & Julio Lombardi",1994,7,20,"Brazil","Bahia","Una","ca. 6 Km na Rod. BA- 001, Una/ Canavieiras.",NA,NA,"Árvore com ca. 12 m de altura. Folhas concolores verde brilhantes. Frutos imaturos verdes, amarelo quando maduros. Látex branco, pouco notável.","urn:catalog:JBRJ:RB:379891","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"13",NA,"NY","NY","1146567","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves",NA,NA,"PARATYPE","2715","J. R. Pirani",1993,1,30,"Brazil","Bahia",NA,"Rodovia para Sao Miguel das Matas e Amargosa, a 7km do trevo com a BR 101",-39.33,-13,NA,"5a76573c-b73a-454d-a981-fd8d1785fb2b","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
"14","2014-09-05T13:33:42.000+0000","JBRJ","RB","RB00383997","Pouteria confusa Alves-Araújo & M.Alves","Sapotaceae","Pouteria","confusa","Alves-Araújo & M.Alves","A.Alves-Araújo","2014-08-29T00:00:00.000+0000",NA,"2470","L.A.Mattos; M.Sobral",1988,8,23,"Brazil","Bahia","Santa Cruz de Cabrália","Área da Estação Ecológica do Pau-Brasil (ESPAB), cerca de 16 km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis). Estação Ecológica do Pau-Brasil",-39.133333,-16.383333,"Árvore, 12m x 12cm. Frutos imaturos, de cor verde-sumo, com uma cobertura aveludada.","urn:catalog:JBRJ:RB:383997","Pouteria confusa Alves-Araújo & M.Alves",NA,NA,NA,NA,NA
