"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","191603","Ribeiro, JELS"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","179233","Assun̤̣o, PACL"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","3321","Co̻lho, DF"
