"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"15",NA,"UNICAMP","UEC","107260","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,NA,"R. 7991","Ratter, J.A.; Bridgewater, S.; Santos, J.B.",1998,7,19,"Brazil","Minas Gerais","Januária","Serra de Itipiraçaba, c. 10 km from Januária on the road to Pandeiros. In dry deciduous forest (mata acatingada) on the edge of a limestone pavement",-44.466667,-15.533333,"Tree, 15 m tall, 45 cm dbh, with light silvery grey bark (rather like that of guava) scaling in characteristic pattern. Trunk lobed (almost buttressed) at base. wood extremely hard. Dominant tree in the area. Most of the forest leafl","BRA:UNICAMP:UEC:0000107260",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"16","2009-12-18T00:00:00.000+0000","E","E","E00052380","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,"PARATYPE","1596","Mendonça, R.C.; Nogueira Silva, P.E.; Bensuson, N.R.; Andahur, P.V.",1990,8,26,"Brazil",NA,NA,"Municipio de Januaria.",NA,NA,NA,"http://data.rbge.org.uk/herb/E00052380",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"19","2010-01-13T00:00:00.000+0000","E","E","E00326358","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,NA,"R6390","J.A.Ratter, P.E.Nogueira Silva, M.C.da Silva Jr., M.Haridasan, B.M.T.Walter & Rita M.de Carvalho-Okano",1989,11,9,"Brazil",NA,NA,"Serra de Itapiracaba, c. 12km from Januaria on the Pandeiros Road.",-44.366667,-15.483333,NA,"http://data.rbge.org.uk/herb/E00326358",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"20",NA,"NY","NY","1064909","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter","K. J. Wurdack","2004-06-05T00:00:00.000+0000",NA,"R6390","J. A. Ratter",1989,11,9,"Brazil","Minas Gerais",NA,"Serra de ItapiraÃ§aba, c. 12 km from JanuÃ¡ria on the Pandeiros road.",-44.37,-15.48,NA,"fb584b55-a923-4aa6-b4d8-9bdda1818076",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"21","2008-05-27T22:02:00.000+0000","MO","MO","2971136","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter","Kenneth J. Wurdack, 9-18-","2002-01-01T00:00:00.000+0000",NA,"Ratter 6390","James A. Ratter",1989,NA,NA,"Brazil","Minas Gerais",NA,"Serra de Itapiraçaba, c. 12km from Januária on the Pándeiros road. In forest on limestone pavement.",-44.36666,-15.48333,NA,"urn:catalog:MO:Tropicos:2971136","http://www.tropicos.org/Specimen/2971136","Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"22","2009-12-18T00:00:00.000+0000","E","E","E00326359","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,"PARATYPE","R3239","Ratter, J.A. & Filho, J. Fonsêca",1976,6,30,"Brazil",NA,NA,"Approx. 10 km W of Januaria.",-44.5,-15.5," Composite specimen from a stump & old fruits found on the ground. ","http://data.rbge.org.uk/herb/E00326359",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"23",NA,"UnB","UB","5626","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter","Ratter, JA",NA,NA,"3239","Ratter, JA; Fonsêca Filho, J; Fonsêca, SG",1976,6,30,"Brazil","Minas Gerais","Januária","Apróximadamente 10 km O de Januária",-44.5,-15.5,"Espécimes composto de brotação nova e frutos velhos do chão; casca lisa; tronco grosso; muito ramificada.; Árvore 25m; .","BRA:UnB:UB:0000005626",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"24",NA,"NY","NY","1064910","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,NA,"9217","W. R. Anderson",1973,4,20,"Brazil","Minas Gerais",NA,"15 km by road W of JanuÃ¡ria on road to Serra das Araras",-44.46555,-15.57915,NA,"5eab43c5-5602-4b99-a4f9-c9ab8cdb7e15",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"25","2011-01-25T16:44:00.000+0000","MO","MO","100341232","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,"1996-01-01T00:00:00.000+0000",NA,"Ratter 2639","James A. Ratter",1972,10,23,"Brazil",NA,NA,"approx 10 km W of Januaria",-44.5,-15.5,NA,"urn:catalog:MO:Tropicos:100341232","http://www.tropicos.org/Specimen/100341232","Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"26",NA,"NY","NY","233099","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,"ISOTYPE","R.2639","J. A. Ratter",1972,10,23,"Brazil","Minas Gerais",NA,"Approximately 10 km. west of JanuÃ¡ria",-44.5,-15.5,NA,"8b3f373b-96d8-424b-bd55-0ac12af5cc67",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"27","2010-09-25T00:00:00.000+0000","E","E","E00326357","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter",NA,NA,"ISOTYPE","R2639","Ratter, J.A.; Da Fonsêca, S.G. & de Castro, R.A.",1972,10,23,"Brazil",NA,NA,"Approx 10 km W of Januaria",-44.5,-15.5,NA,"http://data.rbge.org.uk/herb/E00326357",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","90486","Piranhea securinega Radcl.-Sm. & Ratter","Picrodendraceae","Piranhea","securinega","Radcl.-Sm. & Ratter","I. Cordeiro",NA,NA,"3425","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","malhada","Rod.para o Distrito de Cana Brava, 18Km ao S da sede municipal; 1,6Km do povoado de São João Alves.",-43.753333,-14.4525,"Ambiente: Caatinga Arbórea. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000090486",NA,"Piranhea securinega Radcl.-Sm. & Ratter",NA,NA,NA,NA
