"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","dateIdentified","fieldNumber","comments","bibliographicCitation"
"1","2017-10-15T16:30:44.000+0000","JBRJ","RB","RB00568665","Schefflera prancei Fiaschi & G.M.Plunkett","Araliaceae","Schefflera","prancei","Fiaschi & G.M.Plunkett","P.FIASCHI",NA,3309,"P.Fiaschi; H.M.Oliveira, J.E.S.L.Cucker, M.R.S.Melo & E.F.Silva",2008,8,22,"Brazil","Acre","Mâncio Lima","Parana Serra do Divisor. Trilha para a Cachoeira Formosa.",-73.6575,-7.6575,"Arvore ca. 14 metros de altura. Folhas com foliolos horizontais, fortemente discolores, face adaxial verde-escuro, abaxial castanho bem claro. Amostra em madeira e em silica-gel.","urn:catalog:JBRJ:RB:568665","Schefflera prancei Fiaschi & G.M.Plunkett",NA,NA,NA,NA,NA,NA
"2",NA,"NY","NY","03097549","Schefflera prancei Fiaschi & G.M.Plunkett","Araliaceae","Schefflera","prancei","Fiaschi & G.M.Plunkett",NA,"PARATYPE",3309,"P. Fiaschi",2008,8,22,"Brazil","Acre",NA,"PARNA Serra do Divisor.  Trilha para a Cachoeira Formosa.",-73.65761,-7.4465,NA,"819d6fb2-5d1a-4782-b088-d9798c7fc774","Schefflera prancei Fiaschi & G.M.Plunkett",NA,NA,NA,NA,NA,NA
